key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
26002,"InstanceContentType#18",0,30,False,"","","ffxiv/gldttd/gldttd05410/gldttd05410",0,756,"Colosseum#0",False,"","","BNpcBase#0","ラウンド","ラウンド",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
26003,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30001,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r120/dunlak1r120",4317125,92,"Colosseum#0",False,"","","BNpcBase#0","アラグの転移装置の起動","グガァァァッ！",1,0,0,50,0,56060,0,40,0,0,10190,15290,20390,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,0,"InstanceContentRewardItem#76",95,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30002,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b110/dunsea1b110",4293363,93,"Colosseum#0",False,"","","BNpcBase#1466","「メテオの探査坑」への進路確保","エーテリアルフィールドの開放",4,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30003,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Boss.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b210/dunsea1b210",4294907,94,"Colosseum#0",False,"","","BNpcBase#1459","","",5,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30004,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b310/dunsea1b310",4294864,95,"Colosseum#0",False,"","","BNpcBase#0","エーテリアルフィールドの開放","アラガンターミナルの作動",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30005,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","",4374569,96,"Colosseum#0",False,"","","BNpcBase#0","敵のせん滅","敵のせん滅",7,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30006,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b510/dunsea1b510",4294951,97,"Colosseum#0",False,"","","BNpcBase#1482","","",8,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30007,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b110/dunfst1b110",4616593,98,"Colosseum#0",False,"","","BNpcBase#2609","ダークマター塊の破壊","ダークマター塊の破壊",9,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30008,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","",4646974,99,"Colosseum#0",False,"","","BNpcBase#2610","整備システムの破壊","整備システムの破壊",10,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30009,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b320/dunfst1b320",4649327,100,"Colosseum#0",False,"","","BNpcBase#2611","艦首隔壁の開放","艦首隔壁の開放",11,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30010,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Neal.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b420/dunfst1b420",0,101,"Colosseum#0",False,"","","BNpcBase#2612","メガフレア詠唱完了まで　10","メガフレア詠唱完了まで　1",12,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30011,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r210/dunlak1r210",4723161,102,"Colosseum#0",False,"","","BNpcBase#2824","至天の階段の踏破","グフッ……私を倒しても……無駄だ……
全ては、闇に……包まれるのだ……。",2,0,0,50,0,56060,0,40,0,0,10190,15290,20390,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,0,"InstanceContentRewardItem#77",95,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30012,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b111/dunfst1b111",4616593,103,"Colosseum#0",False,"","","BNpcBase#2609","ダークマター塊の破壊","ダークマター塊の破壊",13,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30013,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","",4646974,104,"Colosseum#0",False,"","","BNpcBase#2610","整備システムの破壊","整備システムの破壊",14,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30014,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b321/dunfst1b321",4649327,105,"Colosseum#0",False,"","","BNpcBase#2611","艦首隔壁の開放","艦首隔壁の開放",15,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30015,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Neal.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b421/dunfst1b421",0,106,"Colosseum#0",False,"","","BNpcBase#2612","メガフレア詠唱完了まで　10","メガフレア詠唱完了まで　1",16,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30016,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b110/dunwil1b110",4894217,107,"Colosseum#0",False,"","","BNpcBase#3192","精神接続区画への到達","精神接続区画への到達",17,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30017,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b210/dunwil1b210",4895391,108,"Colosseum#0",False,"","","BNpcBase#3197","アラガンフィールドの解除","アラガンフィールドの解除",18,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30018,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss1.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b310/dunwil1b310",0,109,"Colosseum#0",False,"","","BNpcBase#3204","","",19,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30019,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss0.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b410/dunwil1b410",0,110,"Colosseum#0",False,"","","BNpcBase#3210","テラフレア詠唱完了まで　10","テラフレア詠唱完了まで　1",20,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30020,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r310/dunlak1r310",5032239,111,"Colosseum#0",False,"","","BNpcBase#0","眼の島の踏破","グルアァァァァッ！！",3,0,0,50,0,74750,0,40,0,0,13590,20390,27180,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,0,"InstanceContentRewardItem#18",120,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30021,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a110/dunalx1a110",5787758,112,"Colosseum#0",False,"","","BNpcBase#3747","第262蒸気機関室の突破","第8大型格納庫への到達",40,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#55",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30022,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a210/dunalx1a210",5787830,113,"Colosseum#0",False,"","","BNpcBase#0","第542整備坑道の突破","機工兵部隊のせん滅",41,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#56",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30023,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a310/dunalx1a310",5787952,114,"Colosseum#0",False,"","","BNpcBase#3765","ストラテゲイオンの突破","第9大型復水器への到達",42,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#57",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30024,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a410/dunalx1a410",0,115,"Colosseum#0",False,"","","BNpcBase#3772","","",43,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#58",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30025,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b110/dunalx1b110",5911087,116,"Colosseum#0",False,"","","BNpcBase#3747","第44機工兵格納庫の突破","第8大型格納庫への到達",44,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#40",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30026,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b210/dunalx1b210",5908675,117,"Colosseum#0",False,"","","BNpcBase#0","コフォ……コフォ……侵入者を排除セヨ！
我らがゴブリウォーカー……奪われるナヨ……！","機工兵部隊のせん滅",45,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#41",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30027,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b310/dunalx1b310",5911896,118,"Colosseum#0",False,"","","BNpcBase#3765","ストラテゲイオンの突破","第9大型復水器への到達",46,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#42",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30028,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b410/dunalx1b410",0,119,"Colosseum#0",False,"","","BNpcBase#3772","","",47,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#43",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30029,"InstanceContentType#1",0,120,False,"music/ex1/BGM_EX1_Makosen_Nomal.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunzon/dunzon2r110/dunzon2r110",5965023,120,"Colosseum#0",False,"","","BNpcBase#0","船尾楼甲板の踏破","ンガアアアアアアアアッ！",30,0,0,50,0,79120,0,40,0,0,14390,21580,28770,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,191800,0,"InstanceContentRewardItem#50",95,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30030,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a110/dunalx2a110",6177867,136,"Colosseum#0",False,"","","BNpcBase#4687","第334蒸気機関室の突破","秘薬の試料",48,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30031,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a210/dunalx2a210",6177897,137,"Colosseum#0",False,"","","BNpcBase#4706","第763整備坑道の突破","抹殺システム起動！",49,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30032,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a310/dunalx2a310",6177869,138,"Colosseum#0",False,"","","BNpcBase#3376","左上腕部の突破","コフォ……コフォ……ま、まさか……
これほどの戦闘能力を秘めているとは……！？",50,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30033,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a410/dunalx2a410",0,139,"Colosseum#0",False,"","","BNpcBase#4707","コンバットシステム再起動……
全テノ武器ノ使用許可ヲ与エル……全力デ迎撃セヨ！","違法行為確認……手順省略……
抹殺システム起動！",51,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#62",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30034,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b110/dunalx2b110",6184203,147,"Colosseum#0",False,"","","BNpcBase#4687","第334蒸気機関室の突破","シュコォ……シュコォ……者共、出番ゴブ！
侵入者どもを、袋だたきにするゴブ！",52,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#63",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30035,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b210/dunalx2b210",6184207,148,"Colosseum#0",False,"","","BNpcBase#4706","第763整備坑道の突破","抹殺システム起動！",53,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#64",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30036,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b310/dunalx2b310",6184214,149,"Colosseum#0",False,"","","BNpcBase#3376","左上腕部の突破","コフォ……コフォ……ま、まさか……
これほどの戦闘能力を秘めているとは……！？",54,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#65",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30037,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b410/dunalx2b410",0,150,"Colosseum#0",False,"","","BNpcBase#4707","コンバットシステム再起動……
全テノ武器ノ使用許可ヲ与エル……全力デ迎撃セヨ！","違法行為確認……手順省略……
抹殺システム起動！",55,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#66",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30038,"InstanceContentType#1",0,120,False,"music/ex1/BGM_EX1_Makosen_Nomal02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunzon/dunzon2r210/dunzon2r210",6256395,168,"Colosseum#0",False,"","","BNpcBase#0","不浄の湿地の踏破","魔力充填率",31,0,0,50,0,79120,0,40,0,0,14390,21580,28770,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,191800,0,"InstanceContentRewardItem#81",95,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30039,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a110/dunalx3a110",6526593,186,"Colosseum#0",False,"","","BNpcBase#5170","頭部甲板への到達","胴体再生率",57,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30040,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a210/dunalx3a210",6493954,187,"Colosseum#0",False,"","","BNpcBase#5180","公開処刑塔前への到達","シュコォ……シュコォ……つ、強いゴブ……
あの報酬では……割に合わん……ゴブ……。",58,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30041,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a310/dunalx3a310",6531769,188,"Colosseum#0",False,"","","BNpcBase#5186","エネルギー供給ラインの踏破","北西の積層科学フィールド",59,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30042,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a415/dunalx3a415",0,189,"Colosseum#0",False,"","","BNpcBase#5193","我はアレキサンダー……機械仕掛けの神なり……。
理想郷に到る道を導くため……我が審判を受けよ……。","これより、判決を確定する……。
我が裁定を受け入れよ……。",60,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#96",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30043,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3b110/dunalx3b110",6480216,190,"Colosseum#0",False,"","","BNpcBase#5170","頭部甲板への到達","胴体再生率",61,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#97",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30044,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3b220/dunalx3b220",6493963,191,"Colosseum#0",False,"","","BNpcBase#5180","公開処刑塔前への到達","シュコォ……シュコォ……つ、強いゴブ……
あの報酬では……割に合わん……ゴブ……。",62,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#98",100,0,"InstanceContentBuff#6",True,"InstanceContent#30043",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
30045,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3b320/dunalx3b320",6485748,192,"Colosseum#0",False,"","","BNpcBase#5186","エネルギー供給ラインの踏破","北西の積層科学フィールド",63,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#99",100,0,"InstanceContentBuff#6",True,"InstanceContent#30043",-1,0,0,0,0,False,0,0,0,0,0,0,False,0
