key,0
105,"　ハイデリンと同じく、古き時代に創られた蛮神。

　その性質を述べるにあたっては、まず光と闇の力を定義すべきだろう。それは火、風、雷、水、氷、土の六大元素とは異なるものである。
　鎮静と停滞を司る力を、いにしえの人々はまっさらな白きものとみなして「光」と呼んだ。現代の原初世界においては「霊極性」とも定義される、凪と平穏をもたらす力である。
　一方、活発と発展を司る力を、多くの色が重なった黒きものとみなして「闇」と呼んだ。現代の原初世界においては「星極性」とも定義される、万物万象を活性化させる力である。
　ゾディアークは闇の化身として創造され、その枷となる役割を負ったハイデリンは光の化身として創造された。始まりはただそれだけのことであり、光と闇は善悪にあらず、ともに必要不可欠な表裏一体の力に過ぎなかったのだ。

　では、なぜ強大な闇の化身を創り出す必要があったのだろうか。その要因は、およそ一万二千年前にこの星を襲った「終末の災厄」という大災害にある。被害を食い止めるためには「天脈」と呼ばれる大きなエーテルの流れを補強しなければならない。そこで活性の、すなわち闇の力を有する神が設計されたというわけである。
　ゾディアークの召喚にあたっては、災厄から生き延びた者の約半数が糧として命を捧げ、人類の代表者たる「十四人委員会」が術を行使した。この際、核となったのは同委員会の調停者エリディブスだった。彼はゾディアークとなったものの、のちに仲間たちを案じて分身を生み出し、エリディブスとしての活動を再開させている。ゾディアークの糧となった者についても、肉体はエーテルに還元され消費された一方で、魂はかの神の内に保存されていたらしい。天脈を補強して災厄を退けたのち、さらに贄を捧げて荒廃した星の再生を行ったが、最終的には新たに芽生えた生命と引き換えに神の内に眠る人々を復活させる計画だったようだ。

　それに待ったをかけたのが、ヴェーネスだった。星の未来は新たな世代に任せるべきであると主張した彼女は、支持者とともに光の蛮神ハイデリンを創り、ゾディアークと死闘を繰り広げる。結果はハイデリンの辛勝。鎮めるための力、すなわち光の力による一撃が、世界ごとゾディアークを十四に分断したのだった。
　彼女は月を創り出し、分かたれたゾディアークを封じた。以来、かの神を復活させんと暗躍するアシエン……かつての十四人委員会と、ハイデリンの攻防が続いてきたのである。

　しかし、アシエン・ファダニエルの独断により、近年新たな動きが生じる。エリディブスたちの消滅を確認した彼は、与えられた使命に反し、ゾディアークを消滅させんと画策したのだ。まずガレマルドの「バブイルの塔」に蛮神「アニマ」を据えると、その力を用いて世界中からエーテルを集積。これを撃ち込むことで月の封印機構に亀裂を入れた。続いて月に渡り、機構を破壊しきってゾディアークと融合。それを押し留めんとした光の戦士と戦闘になるも、その勝敗によって彼の計画達成が揺らぐことはない。己の心核を躊躇なく握り潰し、世界を救うために創られた古き神は、消滅と相成ったのだった。

　原初世界の本体が消え去ったことで、鏡像世界の月に封じられていた断片も消滅したと考えられている。その内に眠っていた古き人々の魂も、星海へと流れ、生命の巡りに還ったようだ。"
106,"リーン"
107,"リーン・ウォータース"
108,"光の巫女"
109,"　第一世界に暮らす少女。「闇の戦士」の一行として罪喰いと戦い、ノルヴラントに夜の闇を取り戻した。

　彼女の境遇は、第一世界における「光の巫女ミンフィリア」の存在なくして語ることができない。およそ100年前、「光の氾濫」に呑まれかけたナバスアレンから逃げてきた生存者たちが、迫りくる光の波を押し留めようとする女性の姿を見たと証言した。うち数名は、「ミンフィリア！」と何者かが叫ぶ声も聞こえたような気がするとも語っている。かくしてそれはノルヴラントの救済者の名となり、伝説と化したのだった。

　それから15年の後、崩壊を迎えたフッブート王国にて、罪喰い化に耐性がある少女が見つかる。伝説の光の巫女と同じ外見の特徴を有していた彼女は「ミンフィリア」の名で呼ばれるようになり、罪喰いに抗う人類の旗印となっていった。やがて彼女は戦いの中で斃れるものの、数年後にはまた同じ特徴を有した少女が発見されたのだった。
　この不可思議な現象は、本物のミンフィリア――第一世界を救うために原初世界から旅立った光の巫女であり、「暁の血盟」の盟主でもある人物――の意思によって引き起こされていた。彼女はノルヴラントを救う鍵となる罪喰い化への耐性、すなわち「光の加護」の存在を示し続けるために、適性のある少女たちの身体に魂を宿らせていたのだ。彼女の魂を受け入れた少女たちは光の巫女に通ずる容姿となり、加護が引き継がれていることを人々に証明したのだった。

　リーンもまた、ミンフィリアの魂を宿していた少女のひとりである。希望の象徴であったはずのその存在は、ヴァウスリーがユールモアの元首になったことで一変してしまった。彼は将軍ランジートを派遣してまだ5歳にもなっていなかった彼女を見つけ出すと監獄棟に幽閉、何の力も育ませず飼い殺しにしようとした。それを救い出したのが、水晶公によって第一世界に招かれたサンクレッドだったのである。
　それからの日々は、少女にとって何もかも新鮮だった。生き方や戦い方をサンクレッドから学び、成長していく。ふたりはまさしく親子のようだった。しかしサンクレッドが身近になっていくほどに、少女は苦悩するようになる。彼が真に救いたいのは本物のミンフィリアであり、この身体を彼女の魂に譲り渡すことこそが幸せなのではないか――そんな想いが渦巻き、「闇の戦士」と合流してからも晴れることはなかったようだ。

　やがて訪れる決断のとき。行方の知れない大罪喰いを見つけ出すためには、より完璧な光の巫女の力が必要だった。不器用な喧嘩の果てに、少女は生きたいという望みを胸に立ち上がり、サンクレッドは立ちはだかるランジートを決死の覚悟で迎え撃ってそれを送り出す。少女は本物のミンフィリアからすべての力を譲り受けて、真なる光の巫女となった。多くの「ミンフィリアたち」が繋いできた灯火で、今度こそノルヴラントを救うために。
　そうして己の人生を歩み出し、本来の髪と瞳の色になって帰還した彼女に、サンクレッドは「リーン」という新たな名を贈ったのだった。

　ノルヴラントの大罪喰いが討ち果たされた今、彼女は第一世界の再生を目指して奔走している。ふと見上げた星空や青空に、あの旅路を思い出して励まされながら。その向こうに、父の想いを感じ取りながら。"
110,"ガーロンド・アイアンワークス"
111,"ガーロンド・アイアンワークス"
112,"　「ガーロンド・アイアンワークス」は、第六星暦1562年、亡命帝国人のシド・ガーロンドが、エオルゼアに魔導技術を広めるため設立した会社組織である。彼と意志を同じくする亡命帝国人や、エオルゼアにて知り合った若手技師たちが次々と参加し、飛空艇や青燐機関車、さらには子ども向けの模型に至るまで、さまざまな製品を世に出している。
　特に飛空艇分野においては他の追随を許さず、亡命の翌年には、素材や設計を工夫することでエオルゼアでも製造可能な「軟式飛空艇」を開発。ハイウィンド飛空社と提携することで量産化を行い、空路を拓くことに大きく貢献した。

　なお、会長を務めるのは創業者であるシド自身であるが、第七霊災後の5年間、行方知れずとなっていたため、暫定措置としてジェシーが会長代行を務めてきた。ただし、シドは帰還後も何かにつけて調査や任務に赴いてしまうため、今なおジェシーが経営の最前線で戦い続けているという。最近では彼女の独断で大型新人こと元帝国軍幕僚長のネロを採用した。

　最高峰の技術力を有し、「技術は自由のために」というモットーのもと精力的に活動を続ける彼らは、幾度となく光の戦士たちの活動に突破口を開いてくれた頼もしい存在である。"
113,"ソウル・サイフォン"
114,"ソウル・サイフォン"
115,"　その昔、水晶公はひとつの大きな決断をした。ノルヴラントを救うためには、大罪喰いを討つ実力があり「光の加護」によって罪喰い化から護られた人物が必要だ。たったひとりだけ思い当たるその英雄を原初世界から喚び寄せるため、彼はクリスタルタワーに備えられた次元跳躍機能を転用し、長い時間をかけて時空を超える召喚術を作り上げた。
　しかし、多くの時間と努力を重ねてなおその召喚は難しく、対象に近しい「暁」の面々を魂だけという不完全な形で喚び寄せてしまったのである。エーテルを用いて仮初の身体らしきものを構築するも、本物の肉体は原初世界で昏睡状態、やがては魂と肉体の繋がりが消滅して死に至るという危うい状態だった。

　となれば当然、彼らの魂を返さなければならない。テレポなどの転移魔法においては「これは自分の物である」という認識によって物体を自己の延長線上に置くことで衣服なども一緒に転移させている。同様に、魂を何らかの入れ物に封じ、唯一正しく召喚された光の戦士が携行することで元の世界へ帰還させようという計画が持ち上がった。そのために製作された入れ物が、この「ソウル・サイフォン」である。

　魂を収める仕組みについては、かつてアシエンの魂を捕らえるためにムーンブリダが作り出した「白聖石」の仕様が用いられている。ここに魂を封じる際には、本来ならば「紙とそこに書かれた文字」のように離れることのない魂と記憶の結びつきが弱くなる。そこでソウル・サイフォンにはアラグの皇族が用いた記憶継承術も組み込まれ、記憶の欠落を防いでいるのだ。
　それを実現するにあたって、別の用途も生じている。記憶継承術がアラグ皇族の血を媒介としたものであったことから、水晶公は自らの血を結晶化させて素材とした。皇血はクリスタルタワーを制御するための鍵でもある。結果的に、ソウル・サイフォンを所持する者がクリスタルタワーを操作できるようになったのである。"
116,""
117,""
118,""
119,""
120,""
