key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
196662,0,0,0,0,0,0,0,0,"BNpcBase#305","BNpcBase#1842","BNpcBase#1843","BNpcBase#1844","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",35,34,35,35,0,0,0,0,"徘徊之魂","冰元精","鸟人剑士","鸟人冰翼勇士","","","","","流光水晶",,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLevePenetration",1
196663,0,0,0,0,0,0,0,0,"BNpcBase#1854","BNpcBase#731","BNpcBase#722","BNpcBase#721","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",40,32,30,30,0,0,0,0,"怒号的米玛斯","白狼","打拳巨人","开膛巨人","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60,30,0,0,0,0,0,1015,1019,1016,1017,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveSummon",2
196664,0,0,0,0,0,0,0,0,"BNpcBase#513","BNpcBase#1845","BNpcBase#1846","BNpcBase#1847","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",40,39,40,40,0,0,0,0,"浮尘小恶魔","徘徊妖火","鲜血短尾雕","追猎蜻蜓飞蜥","","","","","流光水晶",,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLevePenetration",1
196665,0,0,0,0,0,0,0,0,"BNpcBase#139","BNpcBase#27","BNpcBase#191","BNpcBase#720","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",39,39,39,39,0,0,0,0,"雪地蝾螈","寒冬夜蟾蜍","暴雪雷蛟","冻霜古菩猩猩","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,20,20,40,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveInterception",1
196666,0,0,0,0,0,0,0,0,"BNpcBase#721","BNpcBase#722","BNpcBase#644","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",39,39,37,0,0,0,0,0,"开膛巨人","打拳巨人","低沉骏雕","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296409,4296411,4296412,4296413,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,"CompanyLeveProtection",1
196667,0,0,0,0,0,0,0,0,"BNpcBase#342","BNpcBase#1842","BNpcBase#1848","BNpcBase#1849","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",40,39,40,40,0,0,0,0,"徘徊妖魂","冰元精","打拳巨人","巨人咒言师","","","","","流光水晶",,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLevePenetration",1
196668,0,0,0,0,0,0,0,0,"BNpcBase#727","BNpcBase#728","BNpcBase#729","BNpcBase#730","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",45,45,44,45,0,0,0,0,"化缘巨人沙门","化缘巨人僧侣","化缘巨人僧都","化缘巨人比丘","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,20,20,40,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveInterception",1
196669,0,0,0,0,0,0,0,0,"BNpcBase#1855","BNpcBase#387","BNpcBase#191","BNpcBase#398","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",45,35,35,37,0,0,0,0,"皈依者 阿耳曼泰尔","追猎蜻蜓飞蜥","暴雪雷蛟","鲜红龙鸟","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60,30,0,0,0,0,0,1020,1024,1021,1022,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveSummon",2
196670,0,0,0,0,0,0,0,0,"BNpcBase#730","BNpcBase#728","BNpcBase#645","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",43,44,42,0,0,0,0,0,"化缘巨人比丘","化缘巨人僧侣","骏鹰幼崽","","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296668,4296669,4296670,4296671,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,"CompanyLeveProtection",1
196671,0,0,0,0,0,0,0,0,"BNpcBase#513","BNpcBase#1850","BNpcBase#1851","BNpcBase#1852","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",45,44,45,45,0,0,0,0,"浮尘小恶魔","雷元精","低沉骏雕","秽流哈帕利特","","","","","流光水晶",,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLevePenetration",1
196672,0,0,0,0,0,0,0,0,"BNpcBase#1856","BNpcBase#644","BNpcBase#729","BNpcBase#728","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",45,32,31,31,0,0,0,0,"红发的俄刻阿诺斯","基迦训鹰","化缘巨人僧都","化缘巨人僧侣","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60,30,0,0,0,0,0,1025,1029,1026,1027,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveSummon",2
196673,0,0,0,0,0,0,0,0,"BNpcBase#21","BNpcBase#1845","BNpcBase#1846","BNpcBase#1847","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",36,32,35,35,0,0,0,0,"浮尘小魔精","徘徊妖火","鲜血短尾雕","追猎蜻蜓飞蜥","","","","","流光水晶",,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLevePenetration",1
196674,0,0,0,0,0,0,0,0,"BNpcBase#2489","BNpcBase#719","BNpcBase#731","BNpcBase#720","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",35,25,28,28,0,0,0,0,"吹雪古菩猩猩","疯狂黑牡羊","白狼","冻霜古菩猩猩","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveSummon",2
196675,0,0,0,0,0,0,0,0,"BNpcBase#44","BNpcBase#1845","BNpcBase#2490","BNpcBase#2491","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",36,33,35,35,0,0,0,0,"寄生血蚤","徘徊妖火","迷失黑绵羊","迷失黑牡羊","","","","","鬼火种",,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLevePenetration",1
196676,0,0,0,0,0,0,0,0,"BNpcBase#725","BNpcBase#724","BNpcBase#726","BNpcBase#2497","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",32,32,32,35,0,0,0,0,"异端劫匪","荒芜劫匪","魔法劫匪","鲜红龙鸟","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406097,4406098,4406099,0,0,0,0,0,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,"CompanyLeveProtection",1
196677,0,0,0,0,0,0,0,0,"BNpcBase#644","BNpcBase#403","BNpcBase#191","BNpcBase#143","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",40,40,40,40,0,0,0,0,"低沉骏雕","鲜血短尾雕","暴雪雷蛟","雪足山鼠","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,20,20,40,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveInterception",1
196678,0,0,0,0,0,0,0,0,"BNpcBase#2500","BNpcBase#388","BNpcBase#646","BNpcBase#650","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",40,30,33,35,0,0,0,0,"叫喊者 贝兹尔·辉扎恩","诱拐石像魔","愤怒食人魔","虚空石像鬼","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,45,25,0,0,0,0,0,1987,1991,1988,1989,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveSummon",1
196679,0,0,0,0,0,0,0,0,"BNpcBase#387","BNpcBase#403","BNpcBase#143","BNpcBase#2497","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",37,37,37,40,0,0,0,0,"追猎蜻蜓飞蜥","鲜血短尾雕","雪足山鼠","鲜红龙鸟","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406119,4406123,4406124,0,0,0,0,0,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,"CompanyLeveProtection",1
196680,0,0,0,0,0,0,0,0,"BNpcBase#2492","BNpcBase#387","BNpcBase#191","BNpcBase#398","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",40,28,31,31,0,0,0,0,"冰霜龙鸟","追猎蜻蜓飞蜥","暴雪雷蛟","鲜红龙鸟","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveSummon",2
196681,0,0,0,0,0,0,0,0,"BNpcBase#55","BNpcBase#63","BNpcBase#64","BNpcBase#2498","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",42,42,42,45,0,0,0,0,"帝国剑斗士","帝国拳斗士","帝国旗手","魔导包装爪","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406129,4406130,4406131,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,"CompanyLeveProtection",1
196682,0,0,0,0,0,0,0,0,"BNpcBase#55","BNpcBase#62","BNpcBase#63","BNpcBase#64","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",44,44,44,44,0,0,0,0,"帝国剑斗士","帝国骑士","帝国拳斗士","帝国旗手","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,20,20,40,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveInterception",1
196683,0,0,0,0,0,0,0,0,"BNpcBase#645","BNpcBase#777","BNpcBase#647","BNpcBase#135","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",45,45,45,45,0,0,0,0,"骏鹰幼崽","银泪眼镜蛇","秽流哈帕利特","雷元精","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,20,20,40,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,"CompanyLeveInterception",1
196684,0,0,0,0,0,0,0,0,"BNpcBase#647","BNpcBase#135","BNpcBase#645","BNpcBase#2499","BNpcBase#0","BNpcBase#0","BNpcBase#0","BNpcBase#0",42,42,42,45,0,0,0,0,"秽流哈帕利特","雷元精","骏鹰幼崽","湖畔夜蟾蜍","","","","",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406140,4406141,4406142,0,0,0,0,0,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,"CompanyLeveProtection",1
