key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
1153,"飛鮫の姫君「ヤヒロノワニ」","女海賊ナゴリが弟の仇である
人喰い鮫に挑もうとしている
飛鮫の姫君、ヤヒロノワニを倒せ","","","","",0,1,"FateRuleEx#0",6913194,62,66,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1154,"渇きの海","その姿が災いの予兆とされる
不吉な鳥がヤンサより飛来した
不幸の先触れ、ナガレ・ヒッポウを倒せ","","","","",0,1,"FateRuleEx#0",6918431,63,67,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1155,"指きり拳万","西の果てに棲まうという伝説の妖異
ボムに似た怪魚の群れと遭遇した
ハリセンボムを倒せ","","","","",0,1,"FateRuleEx#0",6918515,62,66,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1156,"紅甲羅海を渡る","女武将アマヒレ率いる紅甲羅が
サカズキ島攻めを画策している
紅甲羅とシマエイを倒せ","","","","",0,1,"FateRuleEx#0",6919179,62,66,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1157,"夢の丘","海底で魔力を溜めていた
ユメミガイが上陸してきた
這い寄る、ユメミガイを倒せ","","","","",0,1,"FateRuleEx#0",6919818,63,67,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1158,"北風のうしろ","北風に乗り、アジムステップから
百蟲綱の魔物が飛来してきた
アジム・オニヤンマを倒せ","","","","",0,1,"FateRuleEx#0",6919894,63,67,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1159,"無礼なる牛鬼「ジンリンキ」","海賊が略奪品の整理をしていたところ
大柄のギュウキが現れ、襲いかかってきた
無礼なる牛鬼、ジンリンキを倒せ","","","","",0,1,"FateRuleEx#0",6953906,62,66,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1160,"されど修羅ゆく君は","略奪品を略奪しようと
紅甲羅の若者たちが上陸してきた
海賊を守り、紅甲羅を倒せ","","大弱りの海賊","","",0,4,"FateRuleEx#0",6954518,62,66,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1161,"激流の亀忍者「十代のカタビラ」","海賊衆と協力して
略奪品狙いの紅甲羅を叩け
激流の亀忍者、十代のカタビラを倒せ","","","","",0,1,"FateRuleEx#0",6969196,62,66,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1162,"紅甲羅千両首","略奪された碧甲羅のコウジン族が
紅甲羅から宝を奪還しようとしている
「略奪された宝物」を集め、碧甲羅に手渡せ","奪還した宝物を
「略奪された碧甲羅」に
速やかに納品せよ","宝物の数","","",0,2,"FateRuleEx#0",6977498,63,67,"略奪された宝物",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1163,"知らぬが仏","遭難者の魂とも龍神の行燈とも
伝わるシラヌイが群れを成している
彷徨えるシラヌイを倒せ","","","","",0,1,"FateRuleEx#0",6920349,63,67,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1164,"スカイシャークズ","海中の魚だけに飽き足らず
海上に進出した鮫たちを追いやれ
トビザメを倒せ","","","","",0,1,"FateRuleEx#0",6920409,62,66,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1165,"不徳の僧侶「ソウゲンビ」","盗みを働いた僧侶のなれの果てと
伝わるシラヌイが浮遊している
不徳の僧侶、ソウゲンビを倒せ","","","","",0,1,"FateRuleEx#0",6920428,63,67,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1166,"牛鬼泥棒","北の海から渡って来たギュウキが
紅玉海の漁業に被害を与えている
大食らいのギュウキを倒せ","","","","",0,1,"FateRuleEx#0",6920432,62,66,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1167,"兵法修行人「一刀のセンバン」","ひんがしの国から渡って来た
修行人が対戦者を求めている
兵法修行人、一刀のセンバンを倒せ","","","","",0,1,"FateRuleEx#0",6950852,62,66,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1168,"紅甲羅逆手斬り","センバンの銘刀カメワリを奪おうと
紅甲羅のコウジン族が現れた
センバンを守り、刀狩のワキザシを倒せ","","一刀のセンバン","","",0,4,"FateRuleEx#0",6952548,62,66,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1169,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
1170,"兜割","海流に乗って渡って来た
攻撃的なウンキウを駆除せよ
ウンキウを倒せ","","","","",0,1,"FateRuleEx#0",6923126,62,66,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1171,"海の貴婦人","紅甲羅が飼育していた
シマエイが紅玉海に逃げ出した
暴れ回る、シマエイを倒せ","","","","",0,1,"FateRuleEx#0",6920459,63,67,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1172,"夢見る大名「ダイミョウユメミ」","超大物のユメミガイが
群れを率いて上陸してきた
夢見る大名、ダイミョウユメミを倒せ","","","","",0,1,"FateRuleEx#0",6930715,62,66,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Boss_01.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1173,"完全菜食主義","友好的なキキルン族が
仲間を連れ去られて困っている
菜食のミミルンを守り、救出に向かえ","","","","",0,3,"FateRuleEx#0",6937479,60,64,,0,0,0,"ui/icon/060000/060725.tex","ui/icon/060000/060505.tex",,"",6937480,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1174,"精進料理","友好的だったキキルン族が豹変し
食卓に彩るために、襲ってきた
襲い来るキキルンたちを倒せ","","","","",0,1,"FateRuleEx#0",6943924,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1175,"空腹の詐欺師「肉食のミミルン」","冒険者たちを騙していた
キキルン族の悪党を成敗せよ
肉食のミミルンを倒せ","","","","",0,1,"FateRuleEx#0",7021465,60,64,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1176,"死ぬのは奴らだ","帰りを急ぐアラガーナの住人が
キキルン族の山賊に狙われているようだ
襲い来る、キキルン族を倒せ","","アラガーナの住人","","",0,4,"FateRuleEx#0",6915025,60,64,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1177,"血の収穫","貪欲なキキルン族の山賊たちが
ようやく実った農作物を狙っている
畑荒らしのキキルン族を倒せ","","","","",0,1,"FateRuleEx#0",6918389,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1178,"農民の悪夢「スパーナル・チャプリ」","植物とみれば、なんでも食べる
貪欲なチャプリが飛来してきた
農民の悪夢、スパーナル・チャプリを倒せ","","","","",0,1,"FateRuleEx#0",6906342,60,64,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1179,"ブラッドミュージック","アラガーナの住民が
舞い散る鱗粉で苦しんでいる
元凶であるブラッドグライダーを倒せ","","","","",0,1,"FateRuleEx#0",6923507,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1180,"チャプリの移民","農作物を食い荒らそうと
チャプリの群れが飛来してきた
大食いの百蟲綱、チャプリを倒せ","","","","",0,1,"FateRuleEx#0",6906407,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1181,"沈黙の木樵「ランバージャック」","樹木さえ切り倒す
猪突猛進の甲虫が現れた
沈黙の木樵、ランバージャックを倒せ","","","","",0,1,"FateRuleEx#0",6906488,61,65,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1182,"魔蝶の王妃「エーディン」","紫色の有毒鱗粉をまき散らす
フルトゥリーニの大型個体が飛来した
魔蝶の王妃、エーディンを倒せ","","","","",0,1,"FateRuleEx#0",6906504,60,64,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1183,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
1184,"アラガーナ防衛線","キキルン族の山賊が武器を用意し
アラガーナ襲撃の下準備を進めている
山賊の武器箱を壊し、襲撃を阻止せよ","","","","",0,1,"FateRuleEx#0",6929113,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1185,"伝説の藪医者「ブルータルバーバー」","手足を失った人々の恨みを
晴らすため、悪名高い魔物を狩れ
伝説の藪医者、ブルータルバーバーを倒せ","","","","",0,1,"FateRuleEx#0",6913104,61,65,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1186,"グリフィンの物語","酒保商人が矢羽根の材料を求め
「グリフィンの羽根」を探している
羽根を集め、酒保商人に手渡せ","収集したグリフィンの羽根を
「流れの酒保商人」に
速やかに納品せよ","納品した羽根の数","","",0,2,"FateRuleEx#0",6929845,68,72,"グリフィンの羽根",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1187,"胡蝶の夢","産み付けられた卵から
大量の魔蝶が孵化してしまった
群れるフルトゥリーニを倒せ","","","","",0,1,"FateRuleEx#0",6913117,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1188,"凶悪なる骰子「クラッブス」","賭博好きの死者が呼び寄せたのか
サイコロ状の魔物が彷徨っている
凶悪なる骰子、クラッブスを倒せ","","","","",0,1,"FateRuleEx#0",6913148,61,65,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1189,"拷問者の影","新たなる獲物を求めて
ムードスードが下山してきた
犠牲が出る前に、ムードスードを倒せ","","","","",0,1,"FateRuleEx#0",6913151,61,65,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1190,"ハイランダー悪魔の虫","獣や人を粘糸で捕らえて捕食する
醜悪なイモムシがうごめいている
ハイランド・エルカを倒せ","","","","",0,1,"FateRuleEx#0",6913200,68,72,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1191,"不浄なる獣「ティンダロス」","異常な嗅覚の鋭さを持ち
どこまでも獲物を追い続ける猛犬
不浄なる獣、ティンダロスを倒せ","","","","",0,1,"FateRuleEx#0",6913332,68,72,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1192,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
1193,"エルカ探検隊の大冒険","冒険を求めて集落を出た
無謀な家出少年が魔物に囲まれている
少年を守り、ハイランド・エルカを倒せ","","","","",0,1,"FateRuleEx#0",6926742,68,72,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1194,"豪腕の襲撃者「フンババ」","ジャ族の戦士は、集落を狙う
悪名高き魔物を倒したいという
豪腕の襲撃者、フンババを倒せ","","","","",0,1,"FateRuleEx#0",6927971,68,72,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Boss_01.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1195,"待ってたんだ！","コールドハースの住人が
コンガマトーの群れに襲われている
住人を守り、コンガマトーを倒せ","","コールドハースの住人","","",0,4,"FateRuleEx#0",6928936,68,72,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1196,"血より生まれし","アラミゴの紋章にも描かれた
恐るべき捕食者が徘徊している
トゥルーグリフィンを倒せ","","","","",0,1,"FateRuleEx#0",6913412,68,72,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1197,"暴風の元凶「ウェントゥス」","同族を喰らい急成長したアニラが
砂を含む、暴風を巻き起こしている
暴風の元凶、ウェントゥスを倒せ","","","","",0,1,"FateRuleEx#0",6914740,60,64,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1198,"執行人の家系「ネックブリーカー」","廃王に仕えた死刑執行人の愛獣が
鈴の音を響かせ、獲物を探している
執行人の家系、ネックブリーカーを倒せ","","","","",0,1,"FateRuleEx#0",6914749,68,72,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1199,"風と共に来たる","風の精が砂を巻き上げ
すべてを汚して回っている
ダスト・アニラを倒せ","","","","",0,1,"FateRuleEx#0",6914787,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1200,"優雅なる放火魔「イグナモス」","地元の民から、火事の元凶と
信じられている魔物が飛来した
優雅なる放火魔、イグナモスを倒せ","","","","",0,1,"FateRuleEx#0",6914806,60,64,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1201,"チャプリの勇敢","アラミゴ解放軍の闘士が
チャプリの群れに襲われている
闘士を守り、チャプリを倒せ","","負傷した闘士","","",0,4,"FateRuleEx#0",6929025,60,64,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1202,"復讐の寡男「ネナウニル」","5頭の妻を狩られたことで
人に復讐しようと猛る獣が現れた
復讐の寡男、ネナウニルを倒せ","","","","",0,1,"FateRuleEx#0",6914831,68,72,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1203,"エクソシスト","帝国軍との戦いで戦死した
闘士たちの怨念が彷徨っている
浄化すべく、ホリフィック・ブフートを倒せ","","","","",0,1,"FateRuleEx#0",6914886,60,64,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1204,"幸運なる大食漢「エナジェティック・エルカ」","運良く天敵に捕食されず
ぶくぶくと育ったエルカがいる
エナジェティック・エルカを倒せ","","","","",0,1,"FateRuleEx#0",6914903,68,72,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1205,"ジャ族の戦士","水汲みの女性を助けようと
ジャ族の戦士が苦戦している
ジャ・ナジャクを守り、パンテーラを倒せ","","陽炎のジャ・ナジャク","","",0,4,"FateRuleEx#0",6950346,68,72,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1206,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
1207,"暴走最終兵器「リーサルウェポン」","帝国軍に放棄された試作兵器が
突如として起動し、暴走し始めた
暴走最終兵器、リーサルウェポンを倒せ","","侵攻距離","","",0,6,"FateRuleEx#0",6922579,68,72,,12,0,0,"ui/icon/060000/060727.tex","ui/icon/060000/060506.tex","ui/icon/060000/060507.tex","music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1208,"ギョグンの不運","漁から帰ってきたナマズオが
魚を横取りするコジャに困っている
満杯の魚籠を守り、コジャを倒せ","","満杯の魚籠","","",0,4,"FateRuleEx#0",6905399,64,68,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1209,"ギョグンの非運","今度は野良のナマズオたちが
魚を奪うためにやって来た
満杯の魚籠を守り、ナマズオを倒せ","","満杯の魚籠","","",0,4,"FateRuleEx#0",6906060,64,68,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1210,"痺れる激情「豊漁のギョグン」","度重なる理不尽な出来事により
ギョグンは怒りに我を失った
豊漁のギョグンを鎮めろ","","","","",0,1,"FateRuleEx#0",6906061,64,68,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1211,"人狼：紅い足跡","人狼族の若者ガエイが
同胞の野武士に追われている
ガエイを守り、人狼族の野武士を倒せ","","仁徳のガエイ","","",0,4,"FateRuleEx#0",6905734,67,71,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1212,"人狼：鋼鉄の猟犬","ガエイの仲間が助けにきた
協力して、悪の道へと堕ちた
人狼族の野武士を倒せ","","","","",0,1,"FateRuleEx#0",6906062,67,71,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1213,"紅い甲羅「刀狩のワキザシ」","人狼族の野武士たちが
用心棒のコウジン族を呼び出した
刀狩のワキザシを倒せ","","","","",0,1,"FateRuleEx#0",6906063,67,71,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1214,"ベニツノ凶鳥狩り","凶鳥ヒッポウの群れが飛来した
危機感を抱き、反撃に出た
ベニツノと共に、ヒッポウを倒せ","","","","",0,1,"FateRuleEx#0",6905322,64,68,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
1215,"鯰狙いの大蛇「ニュ・ワー」","ヒッポウの群れを撃退できたが
今度は巨大ミズヘビが姿を現した
鯰狙いの大蛇、ニュ・ワーを倒せ","","","","",0,1,"FateRuleEx#0",6906064,64,68,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
