key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
238,"マメット・バッツ",0,"",0,0,1,0,0,"ModelChara#1692",100,30,0,0,0,"自律",0,8,279,False,True,False,True,False,0,False,True,"ui/icon/004000/004639.tex",12051,True,0,30,450,5,360,30,2,619,"ドール"
239,"マメット・レッドメイジ",0,"",0,0,1,0,0,"ModelChara#1698",100,30,0,0,0,"追従",0,8,223,False,True,False,True,False,0,False,True,"ui/icon/004000/004640.tex",12011,True,0,20,445,18,360,30,1,624,"ドール"
240,"フェイパピー",0,"",0,0,1,0,0,"ModelChara#1859",100,30,0,0,0,"自律",0,8,89,True,False,True,False,True,0,False,True,"ui/icon/004000/004635.tex",1065,True,0,20,440,34,0,30,1,620,"アニマル"
241,"ウソウソ",0,"",0,0,1,0,0,"ModelChara#1786",100,30,0,0,0,"自律",0,8,280,True,False,True,False,True,0,False,True,"ui/icon/004000/004641.tex",4003,True,0,20,500,23,120,30,1,631,"アニマル"
242,"豆妖狐",0,"",0,0,1,0,0,"ModelChara#1784",100,10,0,0,0,"自律",0,8,281,True,False,True,False,True,0,False,True,"ui/icon/004000/004642.tex",3010,True,0,25,500,27,360,30,2,615,"アニマル"
243,"トラジロウ",0,"",0,0,1,0,0,"ModelChara#1785",100,10,0,0,0,"自律",0,8,13,True,False,True,False,True,0,False,True,"ui/icon/004000/004643.tex",3011,True,90,20,440,19,120,30,1,608,"アニマル"
244,"タツマゴ",0,"",0,0,1,0,0,"ModelChara#1787",100,10,0,0,0,"自律",0,8,282,True,False,True,False,True,0,False,True,"ui/icon/004000/004644.tex",1066,True,0,10,300,49,0,30,1,620,"アニマル"
245,"ハリセンボム",0,"",0,0,1,0,0,"ModelChara#1790",100,10,0,0,0,"自律",0,8,284,True,False,True,False,False,0,False,True,"ui/icon/004000/004645.tex",1067,True,90,10,470,12,360,20,1,626,"モンスター"
246,"ブンブク",0,"",0,0,1,0,0,"ModelChara#1788",100,10,0,0,0,"自律",0,8,281,True,False,True,False,True,0,False,True,"ui/icon/004000/004646.tex",3012,True,0,20,450,10,0,20,2,620,"アニマル"
247,"タビスズメ",0,"",0,0,1,0,0,"ModelChara#1789",100,10,0,0,0,"自律",3,8,285,True,False,True,False,True,0,False,True,"ui/icon/004000/004647.tex",5007,True,0,10,450,14,30,20,1,607,"アニマル"
248,"マメット・リセ",0,"",0,0,1,0,0,"ModelChara#1824",100,10,10,0,0,"追従",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004648.tex",9004,True,0,25,500,1,30,20,1,606,"ドール"
249,"ニュー・ユウギリ",0,"",0,0,1,0,0,"ModelChara#1825",100,10,0,0,0,"追従",0,8,271,False,True,False,True,False,0,False,True,"ui/icon/004000/004649.tex",9021,True,0,30,310,20,120,20,1,631,"ドール"
250,"マメット・ゴウセツ",0,"",0,0,1,0,0,"ModelChara#1826",100,10,0,0,0,"追従",0,8,271,False,True,False,True,False,0,False,True,"ui/icon/004000/004650.tex",9027,True,0,15,320,4,30,20,2,604,"ドール"
251,"マメット・ヨツユ",0,"",0,0,1,0,0,"ModelChara#1827",100,10,0,0,0,"追従",0,8,287,False,True,False,True,False,0,False,True,"ui/icon/004000/004651.tex",9028,True,0,10,290,35,360,30,1,634,"ドール"
252,"マメット・グリーンワート",0,"",0,0,1,0,0,"ModelChara#1828",100,10,10,0,0,"追従",0,8,289,False,True,False,True,False,0,False,True,"ui/icon/004000/004652.tex",9035,True,0,30,590,38,30,20,1,604,"モンスター"
253,"マメット・ナマズオ",0,"",0,0,1,0,0,"ModelChara#1830",100,10,0,0,0,"自律",0,8,290,False,True,True,False,False,0,False,True,"ui/icon/004000/004653.tex",6002,True,0,25,510,28,120,20,1,605,"ドール"
254,"イヴォン人形",0,"",0,0,1,0,0,"ModelChara#1831",100,10,0,0,0,"自律",0,8,291,False,True,True,False,False,0,False,True,"ui/icon/004000/004654.tex",1068,True,0,20,390,42,0,20,1,620,"モンスター"
255,"マメットキメラ",0,"",0,0,1,0,0,"ModelChara#1832",100,10,0,0,0,"追従",0,8,292,False,True,False,True,False,0,False,True,"ui/icon/004000/004655.tex",10016,True,0,25,510,26,120,20,1,622,"モンスター"
256,"マメット・ミートイーター",0,"",0,0,1,0,0,"ModelChara#1833",100,10,0,0,0,"追従",0,8,206,False,True,False,True,False,0,False,True,"ui/icon/004000/004656.tex",6001,True,0,25,480,37,0,20,1,620,"ドール"
257,"魔導アヴェンジャー追従型",0,"",0,0,1,0,0,"ModelChara#1834",100,10,0,0,0,"追従",0,8,320,False,True,False,True,False,0,False,True,"ui/icon/004000/004657.tex",11007,True,0,15,360,15,0,20,1,620,"ドール"
258,"ギード",0,"",0,0,1,0,0,"ModelChara#1895",100,10,0,0,0,"自律",0,8,293,True,False,True,False,True,259,False,True,"ui/icon/004000/004658.tex",4004,True,0,10,330,43,0,20,1,620,"アニマル"
259,"マメット・エクスデス",0,"",0,0,1,0,0,"ModelChara#1896",100,10,0,0,0,"追従",0,8,294,False,True,False,True,False,258,False,True,"ui/icon/004000/004659.tex",2007,True,0,25,440,41,0,20,1,620,"モンスター"
260,"マメット・クロ",0,"",0,0,1,0,0,"ModelChara#1897",100,10,0,0,0,"追従",0,8,295,False,True,False,True,False,0,False,True,"ui/icon/004000/004660.tex",9031,True,0,15,520,25,360,20,1,625,"ドール"
261,"マメット・スサノオ",0,"",0,0,1,0,0,"ModelChara#1898",100,10,0,0,0,"追従",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004661.tex",8010,True,0,20,400,38,30,20,1,640,"モンスター"
262,"マメット・ラクシュミ",0,"",0,0,1,0,0,"ModelChara#1899",100,10,0,0,0,"追従",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004662.tex",8011,True,0,10,320,27,360,30,1,615,"モンスター"
263,"マメット・ビスマルク",0,"",0,0,1,0,0,"ModelChara#1968",100,10,0,0,0,"追従",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004663.tex",8008,True,0,15,550,34,0,30,1,620,"モンスター"
264,"マメット・ヒエン",0,"",0,0,1,0,0,"ModelChara#1978",100,10,0,0,0,"追従",0,8,271,False,True,False,True,False,0,False,True,"ui/icon/004000/004664.tex",9029,True,0,25,520,11,360,30,2,617,"ドール"
265,"マメット・ラーヴァナ",0,"",0,0,1,0,0,"ModelChara#1979",100,10,0,0,0,"追従",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004665.tex",8009,True,0,25,550,38,120,30,2,605,"モンスター"
266,"マメット・コウジン",0,"",0,0,1,0,0,"ModelChara#1980",100,10,0,0,0,"追従",0,8,209,False,True,False,True,False,0,False,True,"ui/icon/004000/004666.tex",7013,True,0,15,430,27,360,30,1,615,"ドール"
267,"豆柴",0,"",0,0,1,0,0,"ModelChara#1981",100,10,0,0,0,"自律",0,8,341,True,False,True,False,True,0,False,True,"ui/icon/004000/004667.tex",3013,True,0,20,500,4,30,20,1,601,"アニマル"
268,"天狗人形",0,"",0,0,1,0,0,"ModelChara#1982",100,10,0,0,0,"自律",0,8,342,True,False,True,False,True,0,False,True,"ui/icon/004000/004668.tex",10017,True,0,15,400,19,120,30,1,616,"アニマル"
269,"マメット・マタンガ",0,"",0,0,1,0,0,"ModelChara#1983",100,10,0,0,0,"自律",0,8,343,True,False,True,False,True,0,False,True,"ui/icon/004000/004669.tex",1069,True,0,25,600,1,30,20,1,606,"モンスター"
270,"マメット・ラムザ",0,"",0,0,1,0,0,"ModelChara#2046",100,10,0,0,0,"追従",0,8,345,False,True,False,True,False,0,False,True,"ui/icon/004000/004670.tex",12501,True,0,30,620,21,0,30,2,620,"ドール"
271,"子コアラ",0,"",0,0,1,0,0,"ModelChara#2066",100,10,0,0,0,"自律",9,8,346,True,False,True,False,True,0,False,True,"ui/icon/004000/004671.tex",3014,True,0,25,600,29,360,20,1,623,"アニマル"
272,"ゴマ塩アザラシ",0,"",0,0,1,0,0,"ModelChara#2067",100,10,0,0,0,"自律",0,8,347,True,False,True,False,True,0,False,True,"ui/icon/004000/004672.tex",4005,True,0,20,480,26,30,30,1,621,"アニマル"
273,"ウーパールーパー",0,"",0,0,1,0,0,"ModelChara#2068",100,10,0,0,0,"自律",0,8,348,True,False,True,False,True,0,False,True,"ui/icon/004000/004673.tex",4006,True,0,10,300,42,0,30,1,620,"アニマル"
274,"マメット・イクシオン",0,"",0,0,1,0,0,"ModelChara#2069",100,10,0,0,0,"追従",0,8,349,False,True,False,True,False,0,False,True,"ui/icon/004000/004674.tex",1070,True,0,30,560,20,360,40,1,637,"モンスター"
275,"マメット・神龍",0,"",0,0,1,0,0,"ModelChara#2124",100,10,0,0,0,"追従",10,8,350,False,True,False,False,False,305,False,True,"ui/icon/004000/004675.tex",8012,True,0,30,480,45,0,60,2,620,"モンスター"
276,"ニュー・ラウバーン",0,"",0,0,1,0,0,"ModelChara#2120",100,10,0,0,0,"追従",0,8,224,False,True,False,True,False,0,False,True,"ui/icon/004000/004676.tex",9018,True,0,20,400,38,30,20,2,604,"ドール"
277,"マメット・アナンタ",0,"",0,0,1,0,0,"ModelChara#2232",100,10,0,0,0,"追従",0,8,351,False,True,True,False,False,0,False,True,"ui/icon/004000/004677.tex",7014,True,0,20,450,27,360,60,1,615,"ドール"
278,"ミニモアイ",0,"",0,0,1,0,0,"ModelChara#2140",100,10,0,0,0,"追従",0,8,352,False,True,False,True,True,0,False,True,"ui/icon/004000/004678.tex",11510,True,0,20,450,12,360,20,1,626,"ガジェット"
279,"シロイタチ",0,"",0,0,1,0,0,"ModelChara#2141",100,10,0,0,0,"自律",1,8,353,True,False,False,True,False,0,False,True,"ui/icon/004000/004679.tex",3015,True,0,15,440,1,120,20,1,605,"アニマル"
280,"ジョーカーエッグ",0,"",0,0,1,0,0,"ModelChara#2142",100,10,0,0,0,"追従",0,8,354,False,True,False,True,False,0,False,True,"ui/icon/004000/004680.tex",10018,True,0,10,350,29,360,20,2,623,"ドール"
281,"マメット・ケフカ",0,"",0,0,1,0,0,"ModelChara#2143",100,10,0,0,0,"追従",0,8,355,False,True,False,True,False,0,False,True,"ui/icon/004000/004681.tex",2008,True,0,30,600,43,0,20,2,620,"モンスター"
282,"マメット・マグナイ",0,"",0,0,1,0,0,"ModelChara#2144",100,0,10,0,0,"追従",11,8,356,False,True,False,True,False,294,False,True,"ui/icon/004000/004682.tex",9033,True,0,30,650,31,0,50,2,620,"ドール"
283,"舞海月",0,"",0,0,1,0,0,"ModelChara#2155",100,10,0,0,0,"自律",0,8,357,True,False,False,True,False,0,False,True,"ui/icon/004000/004683.tex",4007,True,0,15,510,20,120,20,1,633,"アニマル"
284,"白小虎",0,"",0,0,1,0,0,"ModelChara#2156",100,5,10,0,0,"自律",0,8,367,False,True,True,False,False,0,False,True,"ui/icon/004000/004684.tex",8201,True,0,20,500,38,120,20,2,609,"モンスター"
285,"マメット・ファヴニル",0,"",0,0,1,0,0,"ModelChara#2157",100,10,0,0,0,"追従",0,8,358,False,True,False,True,False,0,False,True,"ui/icon/004000/004685.tex",1071,True,0,10,300,38,30,20,1,606,"モンスター"
286,"マメット・ミスラ",0,"",0,0,1,0,0,"ModelChara#2168",100,10,0,0,0,"追従",0,8,358,False,True,True,False,False,0,False,True,"ui/icon/004000/004686.tex",10019,True,0,20,480,11,360,30,2,617,"ドール"
287,"プリンス・オブ・アネモス",0,"",0,0,1,0,0,"ModelChara#2169",100,10,0,0,0,"自律",0,8,358,True,False,True,False,False,0,False,True,"ui/icon/004000/004687.tex",1072,True,0,10,430,4,30,20,1,601,"モンスター"
288,"狛犬",0,"",0,0,1,0,0,"ModelChara#2170",100,5,5,0,0,"追従",0,8,359,False,True,False,True,True,288,False,True,"ui/icon/004000/004688.tex",3016,True,0,20,460,37,0,20,1,620,"ドール"
289,"ナマキン",0,"",0,0,1,0,0,"ModelChara#2221",100,10,0,0,0,"自律",0,8,290,False,True,True,False,False,0,False,True,"ui/icon/004000/004689.tex",6002,True,0,30,560,25,360,20,1,625,"ドール"
290,"セイテンショウセイ",0,"",0,0,1,0,0,"ModelChara#2238",100,10,0,0,0,"自律",0,8,360,False,False,True,False,True,0,False,True,"ui/icon/004000/004701.tex",1074,True,0,30,620,1,30,20,1,604,"モンスター"
291,"クロックワークランタン",0,"",0,0,1,0,0,"ModelChara#2239",100,10,0,0,0,"追従",0,8,0,False,False,False,False,False,0,False,True,"ui/icon/004000/004700.tex",11511,True,0,25,650,35,360,30,2,634,"ガジェット"
292,"クラミドサウルス",0,"",0,0,1,0,0,"ModelChara#2240",100,10,0,0,0,"自律",0,8,362,True,False,True,False,True,0,False,True,"ui/icon/004000/004695.tex",3017,True,0,10,400,18,360,30,1,624,"アニマル"
293,"マメット・シリナ",0,"",0,0,1,0,0,"ModelChara#2241",100,10,0,0,0,"追従",0,8,363,False,True,False,True,False,0,False,True,"ui/icon/004000/004697.tex",9032,True,0,10,410,43,0,20,1,620,"ドール"
294,"マメット・サドゥ",0,"",0,0,1,0,0,"ModelChara#2242",100,10,0,0,0,"追従",0,8,364,False,True,False,True,False,282,False,True,"ui/icon/004000/004696.tex",9034,True,0,30,500,5,360,30,2,600,"ドール"
295,"キャシーバルブ",0,"",0,0,1,0,0,"ModelChara#2243",100,10,0,0,0,"自律",0,8,358,True,False,True,False,False,0,False,True,"ui/icon/004000/004690.tex",1073,True,0,15,450,19,30,30,1,621,"モンスター"
296,"マメット・タルタル",0,"",0,0,1,0,0,"ModelChara#2244",100,10,0,0,0,"追従",0,8,358,False,True,False,True,False,0,False,True,"ui/icon/004000/004691.tex",10020,True,0,15,370,25,360,20,1,625,"ドール"
297,"マメット・ツクヨミ",0,"",0,0,1,0,0,"ModelChara#2245",100,10,0,0,0,"追従",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004699.tex",8013,True,0,20,430,1,120,20,2,616,"モンスター"
298,"マメット・シロ",0,"",0,0,1,0,0,"ModelChara#2246",100,10,0,0,0,"追従",0,8,295,False,True,False,True,False,0,False,True,"ui/icon/004000/004698.tex",9030,True,0,10,410,27,360,30,1,615,"ドール"
299,"労働八号",0,"",0,0,1,0,0,"ModelChara#2247",100,10,0,0,0,"追従",0,8,365,False,True,False,True,False,0,False,True,"ui/icon/004000/004702.tex",2105,True,0,25,580,2,30,20,2,603,"モンスター"
300,"アイルー",0,"",0,0,1,0,0,"ModelChara#2284",70,15,15,0,0,"自律",0,8,366,True,False,True,False,True,0,False,True,"ui/icon/004000/004692.tex",13020,False,0,15,480,11,360,20,1,617,"アニマル"
301,"プーギー",0,"",0,0,1,0,0,"ModelChara#2285",80,10,0,0,0,"自律",0,8,366,True,False,True,False,True,0,False,True,"ui/icon/004000/004693.tex",13021,False,0,10,400,37,0,20,2,620,"アニマル"
302,"祭ナマズオ",0,"",0,0,1,0,0,"ModelChara#2310",100,10,0,0,0,"自律",0,8,290,False,True,True,False,False,0,False,True,"ui/icon/004000/004694.tex",6002,True,0,20,430,12,360,20,1,626,"ドール"
303,"朱孔雀",0,"",0,0,1,0,0,"ModelChara#2327",100,10,0,0,0,"自律",2,8,367,False,True,True,False,False,0,False,True,"ui/icon/004000/004703.tex",8202,True,0,20,450,4,120,60,1,610,"モンスター"
304,"マメット・アルファ",0,"",0,0,1,0,0,"ModelChara#2324",100,10,0,0,0,"自律",0,8,3,False,True,True,False,False,0,False,True,"ui/icon/004000/004704.tex",9507,True,0,25,440,40,0,30,1,631,"アニマル"
305,"プチオメガ",0,"",0,0,1,0,0,"ModelChara#2328",100,10,0,0,0,"自律",0,8,368,False,False,False,True,False,275,False,True,"ui/icon/004000/004705.tex",2009,True,0,30,540,6,30,60,1,603,"モンスター"
306,"マメット・グ・ラハ",0,"",0,0,1,0,0,"ModelChara#2329",100,10,0,0,0,"追従",0,8,369,False,True,False,True,False,0,False,True,"ui/icon/004000/004706.tex",9038,True,0,20,520,46,0,20,1,620,"ドール"
307,"陰気なゴースト人形",0,"",0,0,1,0,0,"ModelChara#2325",100,10,0,0,0,"自律",0,8,370,False,True,False,True,False,0,False,True,"ui/icon/004000/004707.tex",10021,True,0,10,410,28,120,20,2,605,"モンスター"
308,"陽気なゴースト人形",0,"",0,0,1,0,0,"ModelChara#2326",100,10,0,0,0,"自律",0,8,370,False,True,False,True,False,0,False,True,"ui/icon/004000/004708.tex",10022,True,0,25,600,21,0,20,2,620,"モンスター"
309,"マメット・クラウド",0,"",0,0,1,0,0,"ModelChara#2330",100,10,0,0,0,"追従",0,8,371,False,True,False,True,False,0,False,True,"ui/icon/004000/004709.tex",12071,True,0,30,490,1,30,60,1,604,"ドール"
310,"マメット・エアリス",0,"",0,0,1,0,0,"ModelChara#2331",100,10,0,0,0,"追従",0,8,371,False,True,True,False,False,0,False,True,"ui/icon/004000/004710.tex",12072,True,0,15,430,22,360,20,1,632,"ドール"
311,"マメット・ティファ",0,"",0,0,1,0,0,"ModelChara#2332",100,10,0,0,0,"追従",0,8,371,False,True,False,True,False,0,False,True,"ui/icon/004000/004711.tex",12073,True,0,20,440,38,30,40,1,604,"ドール"
312,"ドロップチ",0,"",0,0,1,0,0,"ModelChara#2341",100,10,0,0,0,"自律",0,8,372,True,False,True,False,True,0,False,True,"ui/icon/004000/004712.tex",1075,True,0,15,380,6,360,30,1,600,"モンスター"
313,"ブーケモーグリ",0,"",0,0,1,0,0,"ModelChara#2344",100,10,0,0,0,"追従",4,8,233,False,True,True,False,False,0,False,True,"ui/icon/004000/004713.tex",14,True,0,10,420,11,360,20,1,617,"ドール"
314,"マメット・エルヴァーン",0,"",0,0,1,0,0,"ModelChara#2343",90,10,0,0,0,"追従",0,8,358,False,True,True,False,False,0,False,True,"ui/icon/004000/004714.tex",10020,True,0,20,470,10,0,20,1,620,"ドール"
315,"ダルメル・カフ",0,"",0,0,1,0,0,"ModelChara#1388",100,10,0,0,0,"自律",0,8,358,True,False,True,False,True,0,False,True,"ui/icon/004000/004715.tex",1073,True,0,10,400,26,120,20,1,622,"アニマル"
316,"カピバラ・パップ",0,"",0,0,1,0,0,"ModelChara#2342",100,10,0,0,0,"自律",0,8,373,True,False,False,True,True,0,False,True,"ui/icon/004000/004716.tex",3018,True,0,15,500,31,0,30,2,620,"アニマル"
317,"ベイビーグレムリン",0,"",0,0,1,0,0,"ModelChara#2411",71,10,0,0,0,"自律",0,8,374,True,False,False,True,True,0,False,True,"ui/icon/004000/004717.tex",1076,True,0,15,440,13,30,20,1,604,"アニマル"
318,"プチヴァーチュー",0,"",0,0,1,0,0,"ModelChara#2418",100,10,0,0,0,"自律",0,8,358,True,False,False,True,True,0,False,True,"ui/icon/004000/004718.tex",1073,True,0,30,490,15,0,40,1,620,"モンスター"
319,"コユキンコ",0,"",0,0,1,0,0,"ModelChara#2417",100,10,0,0,0,"自律",0,8,376,True,False,True,False,False,0,False,True,"ui/icon/004000/004719.tex",1077,True,0,10,400,6,360,40,1,600,"アニマル"
320,"ニュー・タタル",0,"",0,0,1,0,0,"ModelChara#2413",100,10,0,0,0,"追従",0,8,262,False,True,True,False,False,0,False,True,"ui/icon/004000/004720.tex",9010,True,0,10,440,43,0,20,1,620,"ドール"
321,"アームドミニオン",0,"",0,0,1,0,0,"ModelChara#2416",100,10,0,0,0,"追従",0,8,378,False,True,False,True,False,0,False,True,"ui/icon/004000/004721.tex",11007,True,0,20,500,35,360,30,1,634,"モンスター"
322,"マメット・カリヤナ",0,"",0,0,1,0,0,"ModelChara#2139",100,10,0,0,0,"追従",0,8,351,False,True,True,False,False,0,False,True,"ui/icon/004000/004722.tex",7014,True,0,20,450,38,120,30,1,605,"ドール"
323,"マメット・ベニコウラ",0,"",0,0,1,0,0,"ModelChara#2543",100,10,0,0,0,"追従",0,8,209,False,True,False,True,False,0,False,True,"ui/icon/004000/004723.tex",7013,True,0,15,430,4,30,40,1,604,"ドール"
324,"マメット・キャリアー",0,"",0,0,1,0,0,"ModelChara#2415",100,10,0,0,0,"追従",0,8,379,False,True,False,True,False,0,False,True,"ui/icon/004000/004724.tex",11007,True,0,25,550,19,30,40,1,621,"ドール"
325,"マメット・フラン",0,"",0,0,1,0,0,"ModelChara#2412",100,10,0,0,0,"追従",0,8,380,False,True,True,False,False,0,False,True,"ui/icon/004000/004725.tex",9036,True,0,25,470,34,0,30,1,620,"ドール"
326,"マメット・ン・モゥ",0,"",0,0,1,0,0,"ModelChara#2441",100,10,0,0,0,"追従",0,8,381,False,True,True,False,False,0,False,True,"ui/icon/004000/004726.tex",7015,True,0,15,380,25,360,20,1,625,"ドール"
327,"青帝",0,"",0,0,1,0,0,"ModelChara#2414",100,10,0,0,0,"自律",0,8,367,False,True,True,False,False,0,False,True,"ui/icon/004000/004727.tex",8203,True,0,20,400,1,120,20,1,605,"モンスター"
328,"ふかふか座布団",0,"",0,0,1,0,0,"ModelChara#2443",100,30,0,0,0,"静止",12,8,0,False,False,False,False,False,0,False,True,"ui/icon/004000/004728.tex",11503,True,80,10,390,40,0,30,1,631,"ガジェット"
329,"アロハウソウソ",0,"",0,0,1,0,0,"ModelChara#2444",100,10,0,0,0,"自律",0,8,280,True,False,True,False,True,0,False,True,"ui/icon/004000/004729.tex",4003,True,0,10,370,42,0,30,2,620,"アニマル"
330,"ヘッジホッグ",0,"",0,0,1,0,0,"ModelChara#2442",100,10,0,0,0,"自律",0,8,382,True,False,True,False,True,0,False,True,"ui/icon/004000/004730.tex",3019,True,0,20,480,29,360,20,1,623,"アニマル"
331,"ファースト・ヤ・シュトラ",0,"",0,0,1,0,0,"ModelChara#2485",100,10,0,0,0,"追従",0,8,262,False,True,True,False,False,0,False,True,"ui/icon/004000/004731.tex",9001,True,0,15,400,1,360,60,1,600,"ドール"
332,"マメット・リーン",0,"",0,0,1,0,0,"ModelChara#2486",100,10,0,0,0,"追従",0,8,262,False,True,True,False,False,0,False,True,"ui/icon/004000/004732.tex",9039,True,0,20,430,42,0,20,1,620,"ドール"
333,"黒柴",0,"",0,0,1,0,0,"ModelChara#2483",100,10,0,0,0,"自律",0,8,341,True,False,True,False,True,0,False,True,"ui/icon/004000/004733.tex",3013,True,0,20,500,9,0,20,1,620,"アニマル"
334,"カメレオン",0,"",0,0,1,0,0,"ModelChara#2484",100,10,0,0,0,"自律",0,8,383,True,False,False,True,True,0,False,True,"ui/icon/004000/004734.tex",3020,True,0,10,410,32,0,30,1,620,"アニマル"
335,"マメット・フーア",0,"",0,0,1,0,0,"ModelChara#2490",100,10,0,0,0,"追従",0,8,384,False,True,True,False,False,0,False,True,"ui/icon/004000/004735.tex",6003,True,0,15,390,36,360,30,1,634,"ドール"
336,"アルマジロ・ボーラー",0,"",0,0,1,0,0,"ModelChara#2492",100,10,0,0,0,"自律",0,8,385,True,False,False,True,True,0,False,True,"ui/icon/004000/004736.tex",1078,True,0,10,350,21,0,20,1,620,"アニマル"
337,"ロンカの水蛇？",0,"",0,0,1,0,0,"ModelChara#2493",100,10,0,0,0,"自律",0,8,386,True,False,True,False,True,0,False,True,"ui/icon/004000/004737.tex",3021,True,0,15,460,17,0,30,1,620,"アニマル"
338,"ミニギガテンダー",0,"",0,0,1,0,0,"ModelChara#2491",100,10,0,0,0,"自律",0,8,27,True,False,False,True,False,0,False,True,"ui/icon/004000/004738.tex",1079,True,0,25,565,31,0,40,1,620,"モンスター"
339,"クリオニッド・ラーヴァ",0,"",0,0,1,0,0,"ModelChara#2494",100,10,0,0,0,"自律",0,8,388,True,False,True,False,True,0,False,True,"ui/icon/004000/004739.tex",1080,True,0,15,420,33,0,20,1,620,"モンスター"
340,"タイニーダックビル",0,"",0,0,1,0,0,"ModelChara#2495",100,10,0,0,0,"自律",0,8,389,True,False,True,False,True,0,False,True,"ui/icon/004000/004740.tex",4008,True,0,25,540,20,30,60,1,604,"アニマル"
341,"ミニエデン",0,"",0,0,1,0,0,"ModelChara#2566",100,10,0,0,0,"追従",0,8,390,False,True,False,True,False,0,False,True,"ui/icon/004000/004741.tex",2010,True,0,30,450,1,30,60,1,603,"モンスター"
342,"ジャイアントビーバー",0,"",0,0,1,0,0,"ModelChara#2564",100,10,5,0,0,"自律",0,8,391,True,False,True,False,True,0,False,True,"ui/icon/004000/004742.tex",6004,True,0,20,460,39,0,20,1,620,"アニマル"
343,"からくり朱雀",0,"",0,0,1,0,0,"ModelChara#2565",100,10,0,0,0,"追従",4,8,387,False,True,True,False,False,0,False,True,"ui/icon/004000/004743.tex",8202,True,0,20,480,1,120,30,1,608,"モンスター"
344,"マメット・オメガM",0,"",0,0,1,0,0,"ModelChara#2567",100,10,0,0,0,"追従",0,8,368,False,True,False,True,False,345,False,True,"ui/icon/004000/004744.tex",2009,True,0,15,440,51,360,20,1,618,"モンスター"
345,"マメット・オメガF",0,"",0,0,1,0,0,"ModelChara#2568",100,10,0,0,0,"追従",0,8,368,False,True,False,True,False,344,False,True,"ui/icon/004000/004745.tex",2009,True,0,25,400,50,360,20,1,617,"モンスター"
346,"ティンカーベル",0,"",0,0,1,0,0,"ModelChara#1829",100,10,0,0,0,"追従",0,8,392,False,True,False,True,False,0,False,True,"ui/icon/004000/004746.tex",11512,True,0,15,400,4,120,30,1,608,"ガジェット"
347,"タイニーエケボア",0,"",0,0,1,0,0,"ModelChara#2602",100,10,0,0,0,"自律",0,8,393,True,False,True,False,True,0,False,True,"ui/icon/004000/004747.tex",1081,True,0,15,380,44,0,30,1,620,"モンスター"
348,"コバンザメ級潜水艦",0,"",0,0,1,0,0,"ModelChara#2603",100,10,0,0,0,"追従",0,8,394,False,True,False,True,False,0,False,True,"ui/icon/004000/004748.tex",11007,True,0,15,415,8,30,20,1,621,"ガジェット"
349,"ハシビロコウ",0,"",0,0,1,0,0,"ModelChara#2604",100,3,0,0,0,"追従",13,8,395,True,False,False,True,True,0,False,True,"ui/icon/004000/004749.tex",5008,True,0,10,430,13,120,20,1,622,"アニマル"
350,"バタフライエフェクト",0,"",0,0,1,0,0,"ModelChara#2605",100,10,0,0,0,"追従",0,8,396,False,False,False,True,False,0,False,True,"ui/icon/004000/004750.tex",3022,True,0,10,400,25,360,20,1,625,"アニマル"
351,"フロッガーA",0,"",0,0,1,0,0,"ModelChara#2606",100,10,0,0,0,"追従",0,8,397,False,True,False,True,False,0,False,True,"ui/icon/004000/004751.tex",11008,True,0,20,435,31,0,30,1,620,"ガジェット"
352,"フォーギヴン・ヘイト",0,"",0,0,1,0,0,"ModelChara#2607",100,10,0,0,0,"自律",0,8,398,True,False,False,True,False,0,False,True,"ui/icon/004000/004752.tex",1082,True,0,20,510,38,120,30,1,609,"モンスター"
353,"ポークシー・ビッツ",0,"",0,0,1,0,0,"ModelChara#2741",100,10,0,0,0,"自律",2,8,399,True,False,True,False,True,0,False,True,"ui/icon/004000/004753.tex",1083,True,0,30,510,30,360,20,1,623,"モンスター"
354,"マメット・ピクシー",0,"",0,0,1,0,0,"ModelChara#2742",100,10,0,0,0,"追従",0,8,400,False,True,False,True,False,0,False,True,"ui/icon/004000/004754.tex",7016,True,80,20,510,27,360,30,1,615,"ドール"
355,"ミスティックウェポン",0,"",0,0,1,0,0,"ModelChara#2756",100,10,0,0,0,"自律",0,8,401,True,False,True,False,True,0,False,True,"ui/icon/004000/004755.tex",1084,True,90,20,390,1,30,20,1,604,"モンスター"
356,"ミーアキャット",0,"",0,0,1,0,0,"ModelChara#2755",100,10,0,0,0,"自律",1,8,402,True,False,True,False,True,0,False,True,"ui/icon/004000/004756.tex",3023,True,0,15,400,29,360,20,2,623,"アニマル"
357,"ホワイト・ミニナイト",0,"",0,0,1,0,0,"ModelChara#2773",100,10,0,0,0,"追従",0,8,403,False,True,False,True,False,0,False,True,"ui/icon/004000/004757.tex",1085,True,0,10,420,10,0,20,2,620,"ドール"
