key,0,1,2,3,4,5,6,7,8,9
688,"採掘",70,"奇岩の石英","発掘隊向けの鉄鉱石","発掘隊向けのピグメント","発掘隊向けの黒鉛","発掘隊向けの岩虫","","","ウィンドクリスタル"
689,"採掘",70,"蛇眼石","発掘隊向けのアントエッグ","発掘隊向けのアンバー","発掘隊向けの粘土","発掘隊向けの砂利","発掘隊向けの石墨","","ウィンドクリスタル"
690,"草刈",70,"湿地の老樹皮","発掘隊向けのベリー","発掘隊向けのタランチュラ","発掘隊向けのマグワート","発掘隊向けのワーム","","","ウィンドクリスタル"
691,"草刈",70,"蛇山椒","発掘隊向けの蔦","発掘隊向けのマリモ","発掘隊向けの茎","発掘隊向けの樹根","","","ウィンドクリスタル"
692,"草刈",70,"霊草の根","発掘隊向けの種子","発掘隊向けの薬草","発掘隊向けの樹皮","発掘隊向けの堅果","","","ウィンドクリスタル"
693,"草刈",70,"老樹の琥珀","発掘隊向けの亜麻","発掘隊向けのターメリック","発掘隊向けの羽根","発掘隊向けの蜜蜂の巣","","","ウィンドクリスタル"
694,"草刈",70,"霊マユ","発掘隊向けの蚕蛹","発掘隊向けのラベンダー","発掘隊向けのトリリウム","発掘隊向けのホウキグサ","発掘隊向けの麻","","ウィンドクリスタル"
695,"伐採",90,"渋木","朝霧の樹皮","","","","","",""
696,"●銛",70,"ハーミットズフード","ロンカプレコ","","","","","",""
697,"●銛",70,"ハーミットズフード","ロンカプレコ","","","","","",""
698,"採掘",1,"第二次復興用の銅鉱","第二次復興用の上級鏡鉄鉱","第二次復興用の高級精霊銀鉱","第二次復興用の最高級闇鉄鉱","第二次復興用の特注鉱石","","",""
699,"採掘",1,"第二次復興用の中級亜鉛鉱","第二次復興用の上級ピグメント","第二次復興用の高級天然水","第二次復興用の最高級岩塩","第二次復興用の特注岩塩","","",""
700,"採掘",1,"第二次復興用の中級岩塩","第二次復興用の上級歴青","第二次復興用の高級アルメン","第二次復興用の最高級泉水","第二次復興用の特注天然水","","",""
701,"砕岩",1,"第二次復興用の銅砂","第二次復興用の上級霊銀砂","第二次復興用の高級岩石","第二次復興用の最高級妖銀砂","第二次復興用の特注皇金砂","","",""
702,"砕岩",1,"第二次復興用の中級砂鉄","第二次復興用の上級雲母","第二次復興用の高級珪砂","第二次復興用の最高級玄武岩","第二次復興用の特注ジェード","","",""
703,"草刈",1,"第二次復興用の麻","第二次復興用の上級麦わら","第二次復興用の高級つる","第二次復興用の最高級小麦","第二次復興用の特注小麦","","",""
704,"草刈",1,"第二次復興用の中級亜麻","第二次復興用の上級茶葉","第二次復興用の高級トード","第二次復興用の最高級綿花","第二次復興用の特注綿花","","",""
705,"草刈",1,"第二次復興用の中級亜麻","第二次復興用の上級茶葉","第二次復興用の高級研草","第二次復興用の最高級毒蛇","第二次復興用の特注大蜥蜴","","",""
706,"伐採",1,"第二次復興用の小枝","第二次復興用の上級チーク原木","第二次復興用の高級オーク原木","第二次復興用の最高級ウォルナット原木","第二次復興用の特注原木","","",""
707,"伐採",1,"第二次復興用の中級メープル原木","第二次復興用の上級ミスルトゥ","第二次復興用の高級羽根","第二次復興用の最高級樹脂","第二次復興用の特注樹液塊","","",""
708,"伐採",1,"第二次復興用の中級メープル樹液","第二次復興用の上級蜂の巣","第二次復興用の高級羽根","第二次復興用の最高級樹脂","第二次復興用の特注樹液塊","","",""
709,"採掘",80,"第二次復興用の幻火岩","","","","","","",""
710,"砕岩",80,"第二次復興用の幻雷石","","","","","","",""
711,"伐採",80,"第二次復興用の幻風木","","","","","","",""
712,"草刈",80,"第二次復興用の幻土茸","","","","","","",""
713,"砕岩",80,"","アッシュアルメン","","","","","",""
714,"草刈",80,"","","","紫根","","","",""
715,"採掘",80,"","","","","","","","改良用の黒曜石"
716,"採掘",80,"","","","","","","","改良用の黒曜石"
717,"砕岩",80,"改良用のダークマター","","","","","","",""
718,"採掘",80,"改良用のダークマター","","","","","","",""
719,"伐採",80,"","","","改良用のラテックス","","","",""
720,"草刈",80,"","","","改良用のラテックス","","","",""
721,"草刈",80,"","","改良用のアンバー","","","","",""
722,"伐採",80,"","","改良用のアンバー","","","","",""
723,"草刈",75,"採集道具素材","","","","","","","ウィンドクリスタル"
724,"砕岩",75,"採集道具素材","","","","","","","アイスクリスタル"
725,"伐採",75,"裁縫用具素材","","","","","","","ファイアクリスタル"
726,"採掘",75,"裁縫用具素材","","","","","","","アースクリスタル"
727,"草刈",75,"職人道具素材","医療品の素材","","","","","","ライトニングクリスタル"
728,"採掘",75,"職人道具素材","医療品の素材","","","","","","ウォータークリスタル"
729,"伐採",75,"おもてなし料理素材","茶会用品の素材","","","","","","アースクリスタル"
730,"砕岩",75,"おもてなし料理素材","茶会用品の素材","","","","","","ウォータークリスタル"
731,"草刈",75,"印刷必需品素材","","","","","","","ウィンドクリスタル"
732,"採掘",75,"印刷必需品素材","","","","","","","アイスクリスタル"
733,"採掘",0,"","","","","","","",""
734,"伐採",80,"改良用のダークチェスナット原木","","","","","","",""
735,"採掘",80,"改良用のショール","","","","","","",""
736,"伐採",80,"改良用のダークチェスナット原木","","","","","","",""
737,"採掘",80,"改良用のショール","","","","","","",""
738,"伐採",80,"改良用の古代原木","","","","","","",""
739,"採掘",80,"改良用の古代鉱石","","","","","","",""
740,"伐採",80,"改良用の古代原木","","","","","","",""
741,"採掘",80,"改良用の古代鉱石","","","","","","",""
742,"採掘",1,"第三次復興用の銅鉱","第三次復興用の上級餅鉄","第三次復興用の最高級皇金鉱","第三次復興用の特注鉱石","","","","第二次復興用の特注鉱石"
743,"採掘",1,"第三次復興用の中級チタン鉱","第三次復興用の上級アルメン","第三次復興用の最高級岩塩","第三次復興用の特注バジリスクの卵","","","","第二次復興用の特注岩塩"
744,"採掘",1,"第三次復興用の中級岩塩","第三次復興用の上級天然水","第三次復興用の最高級天然水","第三次復興用の特注アルメン","","","","第二次復興用の特注天然水"
745,"砕岩",1,"第三次復興用のボムの灰","第三次復興用の上級真砂砂鉄","第三次復興用の最高級化石砂","第三次復興用の特注粘土","","","","第二次復興用の特注皇金砂"
746,"砕岩",1,"第三次復興用の中級硬銀砂","第三次復興用の上級シルト岩","第三次復興用の最高級硬泥岩","第三次復興用の特注御影石","","","","第二次復興用の特注ジェード"
747,"砕岩",1,"第三次復興用の中級硬銀砂","第三次復興用の上級真砂砂鉄","第三次復興用の最高級硬泥岩","第三次復興用の特注御影石","","","","第二次復興用の特注ジェード"
748,"草刈",1,"第三次復興用の麻","第三次復興用の上級トード","第三次復興用の最高級小麦","第三次復興用の特注綿花","","","","第二次復興用の特注小麦"
749,"草刈",1,"第三次復興用の中級セサミ","第三次復興用の上級つる","第三次復興用の最高級毒蛇","第三次復興用の特注ライス","","","","第二次復興用の特注綿花"
750,"草刈",1,"第三次復興用の中級綿花","第三次復興用の上級茶葉","第三次復興用の最高級綿花","第三次復興用の特注つる","","","","第二次復興用の特注大蜥蜴"
751,"伐採",1,"第三次復興用の小枝","第三次復興用の上級ラワン原木","第三次復興用の最高級樹脂","第三次復興用の特注原木","","","","第二次復興用の特注原木"
752,"伐採",1,"第三次復興用の中級エボニー原木","第三次復興用の上級ミスルトゥ","第三次復興用の最高級シーダー原木","第三次復興用の特注アンバー","","","","第二次復興用の特注樹液塊"
753,"伐採",1,"第三次復興用の中級エボニー原木","第三次復興用の上級ラワン原木","第三次復興用の最高級シーダー原木","第三次復興用の特注アンバー","","","","第二次復興用の特注樹液塊"
754,"採掘",80,"第三次復興用の幻火鉱","","","","","","","第二次復興用の幻火岩"
755,"砕岩",80,"第三次復興用の幻雷鉱","","","","","","","第二次復興用の幻雷石"
756,"伐採",80,"第三次復興用の幻風樹液","","","","","","","第二次復興用の幻風木"
757,"草刈",80,"第三次復興用の幻土陸亀","","","","","","","第二次復興用の幻土茸"
758,"採掘",80,"超硬水","","","","","","",""
759,"砕岩",80,"","","","","","","白夜結晶",""
760,"採掘",80,"","","","","","苦灰石","",""
761,"伐採",80,"","","","","ハードワットル樹皮","","",""
762,"伐採",80,"","","","","","シルバービーチ原木","",""
763,"草刈",80,"","","","蒼綿花","","","",""
764,"採掘",80,"","","","","","最終改良用のアダマン鉱","",""
765,"伐採",80,"最終改良用の羽根","","","","","","",""
766,"採掘",80,"収集用の海底岩","収集用のタングステン鉱","","","","","",""
767,"採掘",80,"収集用のギラバニアアルメン","","","","","","",""
768,"伐採",55,"収集用のダークチェスナット樹液","収集用のダークチェスナット原木","収集用のダークチェスナットの枝","","","","",""
769,"伐採",60,"収集用のダークマロン","収集用のダークチェスナット樹脂","","","","","",""
770,"伐採",65,"収集用のラーチ原木","収集用のラーチ樹液","","","","","",""
771,"伐採",65,"収集用の椎茸","","","","","","",""
772,"伐採",70,"収集用の松脂","収集用のパイン原木","","","","","",""
773,"伐採",75,"収集用のピクシーアップル","収集用のミラクルアップル原木","","","","","",""
774,"伐採",75,"収集用のホワイトオーク原木","","","","","","",""
775,"伐採",80,"収集用のサンドチーク原木","収集用のアンバークローヴ","","","","","",""
776,"伐採",80,"収集用の海藻","収集用の珊瑚","","","","","",""
777,"伐採",80,"収集用のウルンダイ原木","","","","","","",""
778,"砕岩",55,"収集用の精霊銀砂","","","","","","",""
779,"採掘",65,"収集用のギラバニア鉱泉水","","","","","","",""
780,"採掘",75,"収集用の霊青岩","","","","","","",""
781,"砕岩",80,"収集用の魔銀砂","","","","","","",""
782,"草刈",55,"収集用の虹綿","","","","","","",""
783,"草刈",65,"収集用の赤麻","","","","","","",""
784,"草刈",75,"収集用の白亜麻","","","","","","",""
785,"草刈",80,"収集用のダークペッパー","","","","","","",""
786,"採掘",1,"第四次復興用の鉄鉱","第四次復興用の上級青金鉱","第四次復興用の最高級金鉱","第四次復興用の特注鉱石","","","第二次復興用の特注鉱石","第三次復興用の特注鉱石"
787,"採掘",1,"第四次復興用の中級赤銅鉱","第四次復興用の上級アルメン","第四次復興用の最高級岩塩","第四次復興用の特注天然水","","","第二次復興用の特注岩塩","第三次復興用の特注バジリスクの卵"
788,"採掘",1,"第四次復興用の中級岩塩","第四次復興用の上級天然水","第四次復興用の最高級天然水","第四次復興用の特注氷筍","","","第二次復興用の特注天然水","第三次復興用の特注アルメン"
789,"砕岩",1,"第四次復興用の砂鉄","第四次復興用の上級金砂","第四次復興用の最高級鉱砂","第四次復興用の特注虹結晶","","","第二次復興用の特注皇金砂","第三次復興用の特注粘土"
790,"砕岩",1,"第四次復興用の中級精霊銀砂","第四次復興用の上級砂岩","第四次復興用の最高級霊青岩","第四次復興用の特注珪砂","","","第二次復興用の特注ジェード","第三次復興用の特注御影石"
791,"砕岩",1,"第四次復興用の中級精霊銀砂","第四次復興用の上級金砂","第四次復興用の最高級霊青岩","第四次復興用の特注珪砂","","","第二次復興用の特注ジェード","第三次復興用の特注御影石"
792,"草刈",1,"第四次復興用の麻","第四次復興用の上級トード","第四次復興用の最高級小麦","第四次復興用の特注カイマン","","","第二次復興用の特注小麦","第三次復興用の特注綿花"
793,"草刈",1,"第四次復興用の中級セサミ","第四次復興用の上級つる","第四次復興用の最高級陸亀","第四次復興用の特注マユ","","","第二次復興用の特注綿花","第三次復興用の特注ライス"
794,"草刈",1,"第四次復興用の中級綿花","第四次復興用の上級茶葉","第四次復興用の最高級綿花","第四次復興用の特注研草","","","第二次復興用の特注大蜥蜴","第三次復興用の特注つる"
795,"伐採",1,"第四次復興用の小枝","第四次復興用の上級スプルース原木","第四次復興用の最高級古代樹脂","第四次復興用の特注原木","","","第二次復興用の特注原木","第三次復興用の特注原木"
796,"伐採",1,"第四次復興用の中級マホガニー原木","第四次復興用の上級ミスルトゥ","第四次復興用の最高級ホワイトシーダー原木","第四次復興用の特注ラズベリー","","","第二次復興用の特注樹液塊","第三次復興用の特注アンバー"
797,"伐採",1,"第四次復興用の中級マホガニー原木","第四次復興用の上級スプルース原木","第四次復興用の最高級ホワイトシーダー原木","第四次復興用の特注ラズベリー","","","第二次復興用の特注樹液塊","第三次復興用の特注アンバー"
798,"採掘",80,"第四次復興用の幻火石","","","","","","第二次復興用の幻火岩","第三次復興用の幻火鉱"
799,"砕岩",80,"第四次復興用の幻雷鉱砂","","","","","","第二次復興用の幻雷石","第三次復興用の幻雷鉱"
800,"伐採",80,"第四次復興用の幻風枝","","","","","","第二次復興用の幻風木","第三次復興用の幻風樹液"
801,"草刈",80,"第四次復興用の幻土草","","","","","","第二次復興用の幻土茸","第三次復興用の幻土陸亀"
802,"採掘",80,"","","","","","最終改良用のジェード原石","",""
803,"採掘",80,"","","","","","最終改良用のジェード原石","",""
804,"採掘",80,"","","","","","最終改良用のジェード原石","",""
805,"伐採",80,"","","","","","最終改良用のバーチ原木","",""
806,"伐採",80,"","","","","","最終改良用のバーチ原木","",""
807,"伐採",80,"","","","","","最終改良用のバーチ原木","",""
808,"採掘",75,"日用品の素材","","","","","","","ウィンドクリスタル"
809,"伐採",75,"日用品の素材","","","","","","","ウィンドクリスタル"
810,"採掘",75,"機能回復訓練用品の素材","","","","","","","ウィンドクリスタル"
811,"伐採",75,"機能回復訓練用品の素材","","","","","","","ファイアクリスタル"
812,"砕岩",80,"絵画道具の素材","","","","","","","ライトニングクリスタル"
813,"草刈",80,"絵画道具の素材","","","","","","","アースクリスタル"
814,"採掘",0,"","","","","","","",""
815,"採掘",85,"アメトリン原石","北洋岩塩","留学生用筆記具の素材","","","","","ウォータークリスタル"
816,"砕岩",85,"輝翠銀砂","緑色片岩","誓いの素材","特訓用魔法人形の素材","","","","ウォータークリスタル"
817,"砕岩",90,"収集用の緑色片岩","","","","","","",""
818,"採掘",85,"輝翠銀鉱","学習支援用支給品の素材","","","","","","アイスクリスタル"
819,"採掘",85,"収集用の輝翠銀鉱","","","","","","",""
820,"砕岩",85,"白目鉱","ラザハン文化の必需品","留学生用魔器の素材","","","","","アイスクリスタル"
821,"採掘",85,"蒼鉛鉱","極限文化の必需品","","","","","","アースクリスタル"
822,"砕岩",85,"フリギアンゴールド鉱","エブラーナアルメン","ガレマール文化の必需品","ランチボックスの素材","","","","ライトニングクリスタル"
823,"採掘",90,"満俺鉱","古代文化の必需品","","","","","","ファイアクリスタル"
824,"砕岩",90,"ブルージルコン原石","鉄雲母","天水","","","","","ファイアクリスタル"
825,"採掘",90,"コンドライト","","","","","","","ウィンドクリスタル"
826,"砕岩",90,"スタークォーツ原石","","","","","","","ウィンドクリスタル"
827,"砕岩",90,"ルナクォーツ","アースクォーツ","","","","","","アースクリスタル"
828,"採掘",90,"闇性岩","","","","","","","ライトニングクリスタル"
829,"採掘",85,"収集用のアメトリン原石","収集用の北洋岩塩","","","","","",""
830,"採掘",85,"収集用の蒼鉛鉱","","","","","","",""
831,"砕岩",90,"収集用のフリギアンゴールド鉱","収集用のエブラーナアルメン","","","","","",""
832,"砕岩",90,"収集用のブルージルコン原石","収集用の鉄雲母","","","","","",""
833,"砕岩",90,"収集用の白目鉱","","","","","","",""
834,"採掘",90,"極硬水","北州苦灰石","エブラーナダンビュライト原石","不定性鉄隕石","","","",""
835,"砕岩",90,"極硬水","ルナアダマン鉱","","","","","",""
836,"砕岩",90,"極硬水","ロジウム砂","","","","","",""
837,"伐採",85,"ホースチェスナット原木","特訓用魔法人形の素材","","","","","","ウィンドクリスタル"
838,"草刈",85,"黒麻","黒麦","アイスバーグレタス","誓いの素材","留学生用筆記具の素材","","","ウィンドクリスタル"
839,"伐採",85,"パーム原木","パームシロップ","ココナッツ","学習支援用支給品の素材","","","","ファイアクリスタル"
840,"草刈",85,"サベネアンペリラ","サベネアンパプリカ","ラザハン文化の必需品","留学生用魔器の素材","","","","ファイアクリスタル"
841,"草刈",85,"収集用のサベネアンペリラ","","","","","","",""
842,"伐採",85,"レッドパイン原木","ガレマール文化の必需品","ランチボックスの素材","","","","","アースクリスタル"
843,"草刈",85,"キューカンバー","エブラーナレンティル","雪亜麻","ビーツ","","","","アースクリスタル"
844,"伐採",90,"アイアンウッド原木","シューコン","エルダーナツメグ","","","","","ライトニングクリスタル"
845,"伐採",90,"収集用のアイアンウッド原木","","","","","","",""
846,"草刈",90,"紅モコ草","ジャイアントポポト","シデリティス茶葉","古代文化の必需品","","","","ライトニングクリスタル"
847,"伐採",90,"インテグラル原木","","","","","","","ウォータークリスタル"
848,"草刈",90,"カエアン綿","エイリアンオニオン","","","","","","ウォータークリスタル"
849,"草刈",90,"水瓶土","苦参","","","","","","ウィンドクリスタル"
850,"伐採",90,"パームチップ","","","","","","","ファイアクリスタル"
851,"伐採",85,"収集用のパーム原木","収集用のココナッツ","","","","","",""
852,"伐採",85,"収集用のレッドパイン原木","","","","","","",""
853,"伐採",90,"収集用のシューコン","収集用のエルダーナツメグ","","","","","",""
854,"草刈",90,"収集用の黒麦","収集用のアイスバーグレタス","","","","","",""
855,"草刈",90,"収集用のカエアン綿","","","","","","",""
856,"伐採",90,"天然香辛料","メンピサン原木","","","","","",""
857,"草刈",90,"天然香辛料","金マユ","サベネアンコーン","","","","",""
858,"草刈",90,"天然香辛料","迷い草","不定性結晶花","","","","",""
859,"伐採",85,"製紙用の木材","製紙用の良質な木材","","","","","",""
860,"草刈",85,"研究用のウォータークレス","","","","","","",""
861,"伐採",85,"生態調査用の枝","生態調査用の虫付き枝","","","","","",""
862,"草刈",85,"サベネア島の牧草","サベネア島の良質な牧草","","","","","",""
863,"草刈",85,"刺激的なスパイス","","","","","","",""
864,"伐採",85,"燃料用のパーム樹液","","","","","","",""
865,"草刈",85,"研究用のビーツ","研究用の良質なビーツ","","","","","",""
866,"伐採",85,"接ぎ穂用の枝","","","","","","",""
867,"伐採",85,"焼けた街路樹","再生しつつある街路樹","","","","","",""
868,"伐採",90,"チャイ用のシナモン","","","","","","",""
869,"草刈",90,"近東の巨大草本","","","","","","",""
870,"伐採",90,"実食実験用のサゴパーム","実食実験用の良質なサゴパーム","","","","","",""
871,"草刈",90,"ラヴィリンソスの繊維植物","ラヴィリンソスの良質な繊維植物","","","","","",""
872,"伐採",90,"転魂塔研究用の原木","","","","","","",""
873,"伐採",90,"黄金色の樹液","黄金色の良質な樹液","","","","","",""
874,"採掘",85,"観賞用の石","観賞用の美しい石","","","","","",""
875,"砕岩",85,"補修材用の硅石","","","","","","",""
876,"採掘",85,"岩盤のサンプル","岩盤の良質なサンプル","","","","","",""
877,"採掘",85,"サベネアの巨人石","サベネアの良質な巨人石","","","","","",""
878,"砕岩",85,"土壌改良用の石灰石","","","","","","",""
879,"砕岩",85,"観賞用の巨人石","","","","","","",""
880,"採掘",85,"XLIX式客車の外装","XLIX式客車の良質な外装","","","","","",""
881,"採掘",85,"観賞用の北州石","","","","","","",""
882,"採掘",85,"軍用青燐機関の部品","軍用青燐機関の新型部品","","","","","",""
883,"採掘",90,"観賞用の火山岩","","","","","","",""
884,"砕岩",90,"上質な濾過砂","","","","","","",""
885,"砕岩",90,"土壌改良用の石粉","土壌改良用の良質な石粉","","","","","",""
886,"採掘",90,"観賞用の至高の石","観賞用の究極の石","","","","","",""
887,"砕岩",90,"研磨用の鉄雲母","","","","","","",""
888,"砕岩",90,"最終調査用のサンプル","最終調査用の良質なサンプル","","","","","",""
889,"●銛",85,"サベネアンキューカンバー","イガグリガニ","サベネアンイール","トップノットフィッシュ","プルシャフィッシュ","ギガントガルジョー","",""
890,"●銛",85,"玉牡蠣","オニヒゲ","オノコロマゴイ","ベニホシマンジュウガニ","ムクロクライ","トラザメ","",""
891,"●銛",85,"ホウボウ","シロナマコ","紅玉鱈","冠魚","イサリの雄傑","ヨシキリザメ","",""
892,"●銛",85,"カガミノエジ","ホテイウオ","獄之小蓋","ウチワフグ","サワラ","ウメイロ","オサードベラ",""
893,"●銛",90,"アキャーリサーディン","アカナマコ","マーヤーヴァーハナ","マホロバハタ","サトラップフィッシュ","ブルーマーリン","",""
894,"●銛",90,"太守の吐息","メイハネの踊り子","シャロウコッド","ラサフィッシュ","デミールズアロイ","ドタブカ","",""
895,"●銛",90,"アガマの掌","ラミーノーズテトラ","僧の銀刀","アームラシクリッド","マーヤールート","フラワートーマン","",""
896,"●銛",90,"イシガニ","モンツキカエルウオ","ヒシダイ","ボラ","仙の高座","螺旋魚","ヨロイザメ",""
897,"●銛",90,"ヘコアユ","ヤシャベラ","オヒョウ","オサードランプサッカー","ノコギリザメ","カスミアジ","",""
898,"●銛",90,"ナトロンパファー","ダイヤモンドダガー","王妃の珠扇","ホワイトパンサー","ソルティスキッド","プラチナハンマーヘッド","",""
899,"●銛",85,"ベニホシマンジュウガニ","シロナマコ","冠魚","ヨシキリザメ","ショウグンカブト","チンヨウジウオ","",""
900,"●銛",90,"トップノットフィッシュ","メイハネの踊り子","シャロウコッド","ドタブカ","シファクティヌス","テブケイークメギス","",""
901,"採掘",0,"","","","","","","",""
902,"草刈",85,"ハピネスキャロット","極限文化の必需品","","","","","","アイスクリスタル"
903,"●銛",85,"ムーンディスク","カーペンタークラブ","ロイヤルマント","インクスキッド","","","",""
904,"●銛",85,"ホウボウ","紅玉鱈","サワラ","極光貝","","","",""
905,"採掘",80,"新鮮リヴァワート","頭部装甲用の濃蝋石","","","","","","ウィンドクリスタル"
906,"砕岩",80,"スペースシーソルト","水質調査用の鉱物試料","","","","","","ウィンドクリスタル"
907,"草刈",80,"新鮮エイリアンオニオン","頭部装甲用の香草","","","","","","ウォータークリスタル"
908,"草刈",80,"竜眼大豆","水質調査用の植物試料","","","","","","ウォータークリスタル"
909,"採掘",80,"屑星マグネシウム","肥料用の鉱石","","","","","","ウィンドクリスタル"
910,"採掘",80,"メタンエッグ","","","","","","","ウィンドクリスタル"
911,"砕岩",80,"高純度グリーンクォーツ","","","","","","","ファイアクリスタル"
912,"草刈",80,"スペースクミン","肥料用の枯草","","","","","","ウォータークリスタル"
913,"伐採",80,"メタンフラワー","","","","","","","ウォータークリスタル"
914,"草刈",80,"ソーム・アル・フラワー","","","","","","","ファイアクリスタル"
915,"●銛",85,"グレイカープ","マユツクリ","ワーデンフィッシュ","ケンキルン","","","",""
916,"●銛",85,"ガーデンスキッパー","クイーンズガウン","メサン＝チェラ","グロリアンダの涙粒","","","",""
917,"●銛",90,"ヴァーディグリスグッピー","レイクスキッパー","ブロンズイール","キクラ・ピクイッティ","ブロンズトラウト","ラノシアンサウルス","",""
918,"砕岩",85,"羊向け飼料の素材","フッブート風の工芸品の素材","","","","","","ウォータークリスタル"
919,"砕岩",85,"山岳部の防寒用の燃料","フッブート風の郷土料理の素材","","","","","","ウィンドクリスタル"
920,"採掘",0,"","","","","","","",""
921,"草刈",85,"羊向け飼料の素材","フッブート風の工芸品の素材","","","","","","ウォータークリスタル"
922,"草刈",85,"山岳部の防寒用の燃料","フッブート風の郷土料理の素材","","","","","","ファイアクリスタル"
923,"採掘",0,"","","","","","","",""
924,"採掘",0,"","","","","","","",""
925,"採掘",0,"","","","","","","",""
926,"採掘",0,"","","","","","","",""
927,"草刈",85,"かわいらしい返礼品の素材","","","","","","","アースクリスタル"
928,"採掘",85,"かわいらしい返礼品の素材","","","","","","","ライトニングクリスタル"
929,"採掘",0,"","","","","","","",""
930,"採掘",0,"","","","","","","",""
931,"採掘",0,"","","","","","","",""
932,"採掘",0,"","","","","","","",""
933,"採掘",0,"","","","","","","",""
934,"採掘",0,"","","","","","","",""
935,"採掘",0,"","","","","","","",""
936,"採掘",0,"","","","","","","",""
937,"採掘",0,"","","","","","","",""
938,"採掘",0,"","","","","","","",""
939,"採掘",0,"","","","","","","",""
940,"採掘",0,"","","","","","","",""
941,"採掘",0,"","","","","","","",""
942,"採掘",0,"","","","","","","",""
943,"採掘",0,"","","","","","","",""
944,"採掘",0,"","","","","","","",""
945,"採掘",0,"","","","","","","",""
946,"採掘",0,"","","","","","","",""
947,"採掘",0,"","","","","","","",""
948,"採掘",0,"","","","","","","",""
949,"採掘",0,"","","","","","","",""
950,"採掘",0,"","","","","","","",""
