key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
265,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"そこの海賊たちが、お手製花火を打ち上げようとしているんだ！
危ないからやめろって説得しても、聞く耳持たないんだよ。
もう、力ずくで止めるしかないみたいだ。","ねえ君、もし腕に自信があるなら、
海賊たちを止めてもらえないかな？
正直、僕には自信がないんだ……。","止めてあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","そうか……残念だよ。
無理を言ってごめん、ほかの人に頼むよ。",""
266,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"この辺の砂浜にある、
「海賊の密造酒」を回収してきてほしいんだ。","海賊が持っているものを、力ずくで奪ってきても構わないよ。
どちらでもいい、君次第だ。","","","","","",""
267,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"まったく、海賊たちにはほとほと困ったもんだ。
あろうことか、勝手に大量の密造酒を持ち込んで、
酒盛りをしようとしているんだ。","これ以上、会場を荒らされるわけにはいかないから、
砂浜にある「海賊の密造酒」を回収してきてほしい。
なんなら、海賊から力ずくで奪ってきても構わないよ。","手伝いますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","楽しんでるところ悪かった。
手伝う気になったら、また声をかけてくれ。",""
268,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"「海賊の密造酒」を回収してきてくれたのか？","","","","助かる！
まだまだあるようだ、どんどん回収してきてくれ。","","もう無くなったかな……？
悪いがまだあったら、回収してきてほしい。",""
269,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"たくさん回収してくれたおかげで、ずいぶん減ったようだ。
だが、砂浜をキレイにするためにも、
さらに回収してきてほしい。","","","","","","",""
270,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"さらに回収してきてくれたのかい？","","","","本当にありがとう！
これで海賊たちも、しばらくは大人しくなるだろう。","","回収し尽くしてしまったか？
もし、まだあったら、回収してくれるとありがたい。",""
271,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"この人たち、さっきからしつこいんです！
助けてくれませんか！？","助けてあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","あ～も～！
いいかげんにしてよ～！",""
272,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"怪力のサイクロプスを借り受けて、
餅をつかせたまでは良かったのですが……。
危険すぎて、近寄れなくなってしまいました。","どうにか「降神祭の臼」まで近づいて、
つきたての「降神餅」を回収していただけませんか。
持ってきた餅は「ジロウマル」に渡してください。","","","","","",""
273,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"怪力のサイクロプスを借り受けて、
餅をつかせたまでは良かったのですが……。
危険すぎて、近寄れなくなってしまいました。","どうにか「降神祭の臼」まで近づいて、
つきたての「降神餅」を回収していただけませんか。
持ってきた餅は「ジロウマル」に渡してください。","手伝いますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","そ、そうですか……。
確かにあのサイクロプスの暴れぶりを見たら、
誰でも尻込みしてしまいますよね……。",""
274,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"ウキー！？","","","","ウッキキー！","","……ウキー。",""
275,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"多くの「降神餅」が集まりました！
振る舞う餅は、多ければ多いほど良いのです。
もっともっと、回収していただけますか？","","","","","","",""
276,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"ウキキー！","","","","ウキキッキー！","","ウキー！　ウキッキー！",""
277,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ウキッ！","","","","","","",""
278,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"キキー！","","","","","","",""
279,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"エゴ、エゴ、エゴル、エゴロロロォ～ッ♪
タマゴ、アツメル、エッゴロロ～♪","","","","","","",""
280,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"エゴ、エゴ、エゴル、エゴロロロォ～ッ♪
タマゴ、チョウダイ、エッゴロロ～♪","","","","アリガト、アリガト、エッゴロロ～♪
デモデモ、モット、タマゴ、ホシイ♪","","エグゥ……。",""
281,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"タマゴ、タクサン♪
エゴ、エゴ、エゴル、エゴロロロォ～ッ♪","","","","","","",""
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
287,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"怪力のサイクロプスを連れてきて、
餅をつかせるまでは良かったんだが……。
どこからともなく「鳥」が押し寄せてきて、えれぇ騒ぎなんだ！","どうにかして「降神祭の臼」まで近づいて、
つきたての「降神餅」を回収してくれねぇか！？
持ってきた餅は「ジロウマル」に渡してくれ！","","","","","",""
288,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"怪力のサイクロプスを連れてきて、
餅をつかせるまでは良かったんだが……。
どこからともなく「鳥」が押し寄せてきて、えれぇ騒ぎなんだ！","どうにかして「降神祭の臼」まで近づいて、
つきたての「降神餅」を回収してくれねぇか！？
持ってきた餅は「ジロウマル」に渡してくれ！","手伝いますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","そ、そうか……。
確かにあの「鳥」の大群を見たら、
尻込みするのも無理はねぇよな……。",""
289,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"ウキー！？","","","","ウッキキー！","","……ウキー。",""
290,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"多くの「降神餅」が集まったぜ！
けど、振る舞う餅は、多ければ多いほど良いもんだ！
よかったら、もっと回収してきてくれよな！？","","","","","","",""
291,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"ウキキー！","","","","ウキキッキー！","","ウキー！　ウキッキー！",""
292,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ウキッ！","","","","","","",""
293,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"キキー！","","","","","","",""
294,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"サイクロプスに餅をつかせるまでは良かったんだが……。
狂犬一家を名乗る海賊が、軍用犬をけしかけてきて、
えれぇ騒ぎなんだ！","どうにかして「降神祭の臼」まで近づいて、
つきたての「降神餅」を回収してくれねぇか！？
持ってきた餅は「タロ」に渡してくれ！","","","","","",""
295,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"サイクロプスに餅をつかせるまでは良かったんだが……。
狂犬一家を名乗る海賊が、軍用犬をけしかけてきて、
えれぇ騒ぎなんだ！","どうにかして「降神祭の臼」まで近づいて、
つきたての「降神餅」を回収してくれねぇか！？
持ってきた餅は「タロ」に渡してくれ！","手伝いますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","そ、そうか……。
確かにあの「軍用犬」の大群を見たら、
尻込みするのも無理はねぇよな……。",""
296,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"わん、わん……。","","","","ワン！ワォーン！","","キュゥゥゥゥン……。",""
297,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"多くの「降神餅」が集まったぜ！
けど、振る舞う餅は、多ければ多いほど良いもんだ！
よかったら、もっと回収してきてくれよな！？","","","","","","",""
298,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"きゃん、きゃん♪","","","","ゥワンッ! ゥワンッ!","","きゃん、きゃん！",""
299,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"くーん、くーん……。","","","","","","",""
300,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"アンアンッ!","","","","","","",""
301,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"私は、アインハルト家に仕える工兵です。
放属性ファイアシャードの収集に、
協力願えませんか？","手伝いますか？","","","","","……そうですか。
ご自身の探索計画もあるでしょうから、仕方ありません。
気が変わりましたら、お声がけ願います。",""
302,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"地表に凝固した放属性ファイアシャードを採取するか、
ファイアスプライトを倒すことで、集めてください。","","","","","","",""
303,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ファイアシャードを集められましたか？
よろしければ、回収させていただきます。","","","","ご協力に感謝します！
アインハルト家を代表してお礼申し上げます！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
304,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放属性ファイアシャードは、
その名のとおり、属性の力を放つ作用があります。
ディアデム諸島の貴重な資源と言えるでしょう。","","","","","","",""
305,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ファイアシャードをお持ちでしたら、
回収させていただきます。","","","","さらなるご協力に感謝します！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
306,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"私は、アインハルト家に仕える工兵です。
放属性ライトニングシャードの収集に、
協力願えませんか？","手伝いますか？","","","","","……そうですか。
ご自身の探索計画もあるでしょうから、仕方ありません。
気が変わりましたら、お声がけ願います。",""
307,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"地表に凝固した放属性ライトニングシャードを採取するか、
ライトニングスプライトを倒すことで、集めてください。","","","","","","",""
308,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ライトニングシャードを集められましたか？
よろしければ、回収させていただきます。","","","","ご協力に感謝します！
アインハルト家を代表してお礼申し上げます！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
309,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放属性ライトニングシャードは、
その名のとおり、属性の力を放つ作用があります。
ディアデム諸島の貴重な資源と言えるでしょう。","","","","","","",""
310,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ライトニングシャードをお持ちでしたら、
回収させていただきます。","","","","さらなるご協力に感謝します！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
311,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"私は、アインハルト家に仕える工兵です。
放属性アースシャードの収集に、
協力願えませんか？","手伝いますか？","","","","","……そうですか。
ご自身の探索計画もあるでしょうから、仕方ありません。
気が変わりましたら、お声がけ願います。",""
312,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"地表に凝固した放属性アースシャードを採取するか、
アーススプライトを倒すことで、集めてください。","","","","","","",""
313,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性アースシャードを集められましたか？
よろしければ、回収させていただきます。","","","","ご協力に感謝します！
アインハルト家を代表してお礼申し上げます！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
314,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放属性アースシャードは、
その名のとおり、属性の力を放つ作用があります。
ディアデム諸島の貴重な資源と言えるでしょう。","","","","","","",""
315,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性アースシャードをお持ちでしたら、
回収させていただきます。","","","","さらなるご協力に感謝します！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
316,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"私は、アインハルト家に仕える工兵です。
放属性アイスシャードの収集に、
協力願えませんか？","手伝いますか？","","","","","……そうですか。
ご自身の探索計画もあるでしょうから、仕方ありません。
気が変わりましたら、お声がけ願います。",""
317,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"地表に凝固した放属性アイスシャードを採取するか、
アイススプライトを倒すことで、集めてください。","","","","","","",""
318,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性アイスシャードを集められましたか？
よろしければ、回収させていただきます。","","","","ご協力に感謝します！
アインハルト家を代表してお礼申し上げます！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
319,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放属性アイスシャードは、
その名のとおり、属性の力を放つ作用があります。
ディアデム諸島の貴重な資源と言えるでしょう。","","","","","","",""
320,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性アイスシャードをお持ちでしたら、
回収させていただきます。","","","","さらなるご協力に感謝します！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
321,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"私は、アインハルト家に仕える工兵です。
放属性ウォーターシャードの収集に、
協力願えませんか？","手伝いますか？","","","","","……そうですか。
ご自身の探索計画もあるでしょうから、仕方ありません。
気が変わりましたら、お声がけ願います。",""
322,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"地表に凝固した放属性ウォーターシャードを採取するか、
ウォータースプライトを倒すことで、集めてください。","","","","","","",""
323,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ウォーターシャードを集められましたか？
よろしければ、回収させていただきます。","","","","ご協力に感謝します！
アインハルト家を代表してお礼申し上げます！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
324,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放属性ウォーターシャードは、
その名のとおり、属性の力を放つ作用があります。
ディアデム諸島の貴重な資源と言えるでしょう。","","","","","","",""
325,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ウォーターシャードをお持ちでしたら、
回収させていただきます。","","","","さらなるご協力に感謝します！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
326,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"私は、アインハルト家に仕える工兵です。
放属性ウィンドシャードの収集に、
協力願えませんか？","手伝いますか？","","","","","……そうですか。
ご自身の探索計画もあるでしょうから、仕方ありません。
気が変わりましたら、お声がけ願います。",""
327,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"地表に凝固した放属性ウィンドシャードを採取するか、
ウィンドスプライトを倒すことで、集めてください。","","","","","","",""
328,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ウィンドシャードを集められましたか？
よろしければ、回収させていただきます。","","","","ご協力に感謝します！
アインハルト家を代表してお礼申し上げます！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
329,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放属性ウィンドシャードは、
その名のとおり、属性の力を放つ作用があります。
ディアデム諸島の貴重な資源と言えるでしょう。","","","","","","",""
330,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"放属性ウィンドシャードをお持ちでしたら、
回収させていただきます。","","","","さらなるご協力に感謝します！","","この資源は、いくらあっても困りません。
また収集されましたら、お届けくださいね！",""
331,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"聞いておくれよ！
田植えに備えて「稲の苗」を運んでいたら、
泥棒ナマズオが、力尽くで奪おうとしてきたんだ！","苗がなけりゃ、来年には餓死者が出かねない！
旅人さん、後生だから、泥棒ナマズオを懲らしめて、
「稲の苗」を取り返してくれないかい？","稲の苗を取り返す？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","本当かい！？　そいつは助かるよ！
泥棒ナマズオを懲らしめながら、散らばっている、
「稲の苗」も集めて、持って来ておくれ！","","ナマズオに苗を奪われた、私が悪いってことだね。
そうかい……今年ぶんの米を食い終わったら、
身投げでも考えるとするよ……。",""
