Index,0:？,1:？,2:？,3:？,4:？,5:？,6:？,7:？,8:？,9:？,10:？,11:？,12:？,13:？,14:？,15:？,16:？
555,1.7999999523162842,1.0,1.0,320,900,66,300,66,300,0,0,3.0,3.0,240,1,False,1
556,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
557,1.0,1.2000000476837158,1.2000000476837158,200,500,100,100,100,100,70,70,0.699999988079071,3.0,0,1,False,2
558,2.0,1.899999976158142,1.5,154,154,80,120,80,120,0,0,3.0,3.0,0,1,False,1
559,2.200000047683716,1.2000000476837158,1.2000000476837158,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
560,6.0,5.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
561,1.1109999418258667,1.2999999523162842,1.7000000476837158,130,130,100,100,100,100,0,0,3.0,3.0,0,1,False,2
562,4.440000057220459,1.2999999523162842,1.7000000476837158,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
563,5.0,5.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
564,1.0,1.0,1.0,200,600,80,130,80,130,0,0,3.0,3.0,0,1,False,2
565,20.0,8.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
566,3.799999952316284,1.0,1.0,250,900,66,300,66,300,0,0,3.0,3.0,130,1,False,1
567,0.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
568,1.4199999570846558,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
569,1.100000023841858,0.800000011920929,0.5,200,600,100,100,90,130,0,0,3.0,3.0,0,1,False,1
570,2.200000047683716,1.0,1.0,200,600,80,130,90,130,0,0,3.0,3.0,0,1,False,2
571,1.399999976158142,1.600000023841858,1.600000023841858,200,600,80,130,90,130,0,0,3.0,3.0,0,1,False,1
572,1.0,0.800000011920929,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
573,9.5,7.0,10.0,600,600,66,100,83,83,0,0,3.0,3.0,0,1,False,1
574,1.0,1.0,0.5,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,1
575,0.800000011920929,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,65,1,False,1
576,1.7999999523162842,1.600000023841858,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
577,1.100000023841858,1.2999999523162842,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
578,4.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
579,2.200000047683716,2.200000047683716,3.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
580,0.8999999761581421,1.0,1.0,200,600,66,100,66,83,40,80,3.0,3.0,90,1,False,1
581,3.799999952316284,1.7999999523162842,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
582,0.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
583,0.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
584,2.200000047683716,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,110,1,False,1
585,21.329999923706055,13.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
586,2.0,1.350000023841858,1.399999976158142,160,600,80,130,90,120,0,0,3.0,3.0,0,1,False,1
587,3.5,3.5,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
588,1.0,0.8999999761581421,1.5,200,400,80,130,90,130,0,0,3.0,3.0,0,1,False,2
589,2.0,1.2999999523162842,0.4000000059604645,200,600,80,130,100,100,0,0,3.0,3.0,0,1,False,2
590,1.100000023841858,0.800000011920929,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
591,1.5,1.149999976158142,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
592,1.0,1.0,0.3499999940395355,200,600,100,100,100,100,0,0,3.0,3.0,60,1,False,1
594,2.0,2.1500000953674316,1.7000000476837158,250,900,80,160,80,130,0,0,3.0,3.0,95,1,False,1
595,2.5,2.5,3.5,250,900,70,120,80,120,0,0,3.0,3.0,120,1,False,1
596,4.5,3.5,5.0,300,900,100,140,100,130,0,0,3.0,3.0,60,1,False,1
597,8.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
598,12.0,7.0,10.0,200,900,70,100,100,120,0,0,3.0,3.0,0,1,False,2
599,6.800000190734863,3.5,7.0,500,500,66,100,71,125,0,0,3.0,3.0,0,1,False,1
600,1.100000023841858,1.2999999523162842,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
601,1.0,1.0,1.0,200,600,66,100,66,83,0,0,3.0,3.0,0,0,False,1
602,20.0,27.0,60.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
603,3.0,1.5,2.0,200,500,100,100,100,100,250,250,1.7000000476837158,3.0,0,1,False,1
604,1.0,1.100000023841858,2.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
605,3.0,1.0,1.0,200,600,80,130,80,130,0,0,3.0,3.0,120,1,False,1
606,4.0,3.5,3.0,200,500,66,143,66,143,0,0,3.0,3.0,0,0,False,2
607,0.6000000238418579,1.0,1.0,320,900,100,100,100,100,0,0,3.0,3.0,60,1,False,1
608,5.5,3.0,6.0,333,800,100,100,100,100,0,0,3.0,3.0,80,1,False,1
609,3.200000047683716,4.0,6.0,320,1500,100,150,100,100,0,0,3.0,3.0,100,1,False,1
610,0.800000011920929,0.4699999988079071,0.20000000298023224,320,500,80,130,80,130,0,0,3.0,3.0,60,1,False,1
611,25.0,4.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
612,1.0,8.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
613,1.0,8.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
614,2.4000000953674316,1.7000000476837158,1.0,200,440,80,100,80,146,0,0,3.0,3.0,0,1,False,2
615,6.5,3.700000047683716,6.0,200,200,100,150,100,180,0,0,3.0,3.0,0,1,False,1
616,11.760000228881836,8.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
617,2.799999952316284,2.0,3.0,200,900,100,100,100,100,0,0,3.0,3.0,0,1,False,1
618,7.0,6.300000190734863,6.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
619,1.5,1.0,1.0,240,900,66,130,66,130,0,0,3.0,3.0,160,1,False,1
620,1.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,0
621,6.0,6.199999809265137,6.0,600,600,66,100,83,83,0,0,3.0,3.0,0,1,False,1
622,18.5,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,0
624,0.5,0.6000000238418579,1.0,200,500,66,300,66,300,0,0,3.0,3.0,0,0,False,0
625,8.5,5.800000190734863,17.0,200,950,100,100,90,100,0,0,3.0,3.0,0,1,False,1
626,0.800000011920929,0.8999999761581421,2.0,100,600,66,300,100,150,0,0,3.0,3.0,0,0,False,2
627,0.800000011920929,1.0,1.0,200,600,100,100,100,150,0,0,3.0,3.0,0,0,False,1
628,1.100000023841858,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
629,2.9000000953674316,1.2999999523162842,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
630,1.0,1.2999999523162842,2.700000047683716,200,900,100,100,100,140,0,0,3.0,3.0,0,1,False,0
631,8.0,6.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
632,3.0,2.799999952316284,5.5,200,900,80,130,80,130,0,0,3.0,3.0,0,1,False,1
634,1.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
635,12.0,12.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
637,0.6000000238418579,0.6000000238418579,0.5,320,900,100,100,100,100,0,0,3.0,3.0,0,1,False,1
638,1.0,17.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
639,1.899999976158142,1.7999999523162842,0.8999999761581421,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
640,1.1799999475479126,0.9800000190734863,0.800000011920929,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
642,0.800000011920929,0.4000000059604645,1.0,200,600,100,100,100,100,0,0,3.0,3.0,20,1,False,1
643,2.700000047683716,0.8199999928474426,1.0,200,500,100,100,100,100,110,110,6.0,3.0,100,1,False,1
646,0.6000000238418579,0.25,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
647,2.0,2.0999999046325684,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
648,8.5,5.800000190734863,17.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
649,28.0,5.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
651,3.200000047683716,1.2999999523162842,1.0,200,600,100,100,100,100,0,0,3.0,3.0,40,1,False,1
652,1.5,1.7999999523162842,0.8999999761581421,200,600,100,100,100,100,0,0,3.0,3.0,30,1,False,1
653,1.0,1.0,1.0,200,600,66,200,66,167,0,0,3.0,3.0,0,0,False,1
655,1.0,1.0,1.0,200,600,66,100,66,83,0,0,3.0,3.0,0,0,False,1
657,10.0,3.9000000953674316,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
658,3.0,5.699999809265137,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
659,1.0,10.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
660,1.0,0.9800000190734863,0.800000011920929,200,500,66,300,66,300,0,0,3.0,3.0,0,1,False,1
661,1.0,0.9800000190734863,0.800000011920929,200,500,66,300,66,300,0,0,3.0,3.0,0,1,False,1
6001,0.800000011920929,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,0,1,False,0
7001,0.4399999976158142,0.30000001192092896,1.0,200,600,100,100,100,100,120,120,0.009999999776482582,3.0,0,1,True,1
7002,0.44999998807907104,0.5,0.4000000059604645,200,600,100,100,83,83,0,0,3.0,3.0,0,0,False,1
7003,1.7000000476837158,1.399999976158142,1.0,200,600,100,100,100,100,110,110,0.009999999776482582,3.0,0,1,True,1
7004,1.899999976158142,1.5,1.0,200,600,100,100,100,100,110,110,0.009999999776482582,3.0,0,1,True,1
7005,1.2000000476837158,1.399999976158142,1.0,200,600,100,100,100,100,110,110,0.009999999776482582,3.0,0,1,True,1
7006,2.0,1.5,1.0,200,600,100,100,100,100,110,110,0.009999999776482582,3.0,0,1,True,1
7007,1.7000000476837158,1.0,1.0,200,500,100,100,100,100,110,110,0.009999999776482582,3.0,0,1,True,1
7008,1.7000000476837158,1.0,1.0,200,600,100,100,100,100,71,71,0.009999999776482582,3.0,80,1,True,1
7101,1.0,0.6000000238418579,0.6000000238418579,200,600,100,100,100,100,150,150,0.009999999776482582,3.0,0,1,True,1
7102,7.0,5.0,8.0,200,600,100,100,100,100,50,50,0.032999999821186066,3.0,0,1,False,1
7103,1.0,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,0,0,False,1
7104,0.800000011920929,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
7105,0.5,1.0,1.0,200,600,100,100,100,100,110,110,0.009999999776482582,3.0,0,1,False,1
7106,1.5,1.0,1.0,200,600,100,100,100,100,110,110,0.009999999776482582,3.0,0,1,False,1
7107,0.5,1.0,1.0,240,600,66,200,66,200,0,0,3.0,3.0,46,0,False,0
8001,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8002,0.20000000298023224,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8003,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,130,170,8.0,3.0,0,1,False,1
8004,0.4000000059604645,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8005,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8006,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8007,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8008,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8009,0.10000000149011612,0.20000000298023224,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8010,0.30000001192092896,0.20000000298023224,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8011,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8012,0.30000001192092896,0.3499999940395355,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8013,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8014,0.30000001192092896,0.44999998807907104,0.5,100,300,100,100,100,100,130,170,8.0,3.0,0,1,False,1
8015,0.30000001192092896,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8016,0.30000001192092896,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8017,0.30000001192092896,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8018,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8019,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8020,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8021,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8022,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8023,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,20,60,1.0,1.0,0,1,False,1
8024,0.30000001192092896,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8025,0.30000001192092896,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8026,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8027,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8028,0.30000001192092896,0.30000001192092896,0.5,100,300,66,200,66,167,0,0,3.0,3.0,0,0,False,1
8029,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8030,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8031,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8032,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8033,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8034,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8035,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8036,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8037,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8038,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8039,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8040,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8041,0.20000000298023224,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8042,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8043,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8044,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,100,140,8.0,3.0,0,1,False,1
8045,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8046,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8047,0.30000001192092896,0.3499999940395355,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8048,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8049,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8050,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8051,0.30000001192092896,0.44999998807907104,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8052,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8053,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8054,0.30000001192092896,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8055,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8056,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8057,0.30000001192092896,0.30000001192092896,0.5,100,300,100,100,100,100,100,100,2.0,1.0,0,1,False,1
8058,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8059,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8060,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8061,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8062,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8063,0.20000000298023224,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8064,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8065,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8066,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8067,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8068,0.30000001192092896,0.3499999940395355,0.5,100,300,200,200,167,167,0,0,3.0,3.0,0,0,False,1
8069,0.30000001192092896,0.3499999940395355,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8070,0.4000000059604645,0.5,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8071,0.20000000298023224,0.3499999940395355,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8072,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8073,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8074,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8075,0.30000001192092896,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8076,0.30000001192092896,0.3499999940395355,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8077,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8078,0.10000000149011612,0.25,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8079,0.30000001192092896,0.44999998807907104,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8080,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8081,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8082,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8083,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8084,0.30000001192092896,0.4000000059604645,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8085,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8086,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8087,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8088,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8089,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8090,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8091,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,50,80,1.0,1.0,0,1,False,1
8092,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8093,0.20000000298023224,0.4000000059604645,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8094,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8095,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8096,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8097,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8098,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8099,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,130,130,8.0,3.0,0,1,False,1
8100,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8101,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8102,0.4000000059604645,0.6000000238418579,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8103,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8104,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8105,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8106,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8107,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8108,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8109,0.20000000298023224,0.15000000596046448,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8110,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8111,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8112,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8113,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,10,10,1.0,1.0,0,1,False,1
8114,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8115,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8116,0.20000000298023224,0.20000000298023224,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8117,0.20000000298023224,0.20000000298023224,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8118,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8119,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8120,0.20000000298023224,0.4000000059604645,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8121,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8122,0.20000000298023224,0.3499999940395355,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8123,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,20,30,1.0,1.0,0,1,False,1
8124,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8125,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8126,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8127,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8128,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8129,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8130,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8131,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8132,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8133,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8134,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8135,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8136,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8137,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8138,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,90,90,1.0,1.0,0,1,False,1
8139,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8140,0.20000000298023224,0.30000001192092896,0.5,100,300,100,100,100,100,90,130,8.0,3.0,0,1,False,1
8141,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8142,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
8143,0.20000000298023224,0.30000001192092896,0.5,100,300,66,300,66,300,0,0,3.0,3.0,0,0,False,1
