key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
130,"イクシオン",0,"",0,0,1,0,0,"ModelChara#2061",2,"",45,70,85,1,2,"MountCustomize#49","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_IxionWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_IxionBye",20,20,False,True,0,0,0,0,97,"ui/icon/004000/004096.tex",54,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
131,"",0,"",0,0,1,0,0,"ModelChara#2095",2,"",45,15,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_Alex.scd","SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,False,True,0,0,0,0,-1,,0,30,0,0,100,0,"MountAction#28",False,False,False,True,True,0,0,False,False
132,"",0,"",0,0,1,0,0,"ModelChara#2096",2,"",45,15,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_Alex.scd","SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,False,True,0,0,0,0,-1,,0,30,0,0,100,0,"MountAction#28",False,False,False,True,True,0,0,False,False
133,"龍のカムイ",0,"",0,0,1,0,0,"ModelChara#2116",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Shinryu.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,99,"ui/icon/004000/004101.tex",212,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
134,"",0,"",0,0,1,0,0,"ModelChara#1658",2,"",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_XmasKumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_XmasKumaBye",20,10,False,True,0,0,0,0,-1,,0,65,12,3,70,0,"MountAction#31",False,False,False,False,False,0,0,False,False
135,"風火二輪",0,"",0,0,1,0,0,"ModelChara#2030",2,"",45,15,15,1,2,"MountCustomize#50","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_FuukaNirinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FuukaNirinBye",0,20,False,True,0,0,0,0,98,"ui/icon/004000/004097.tex",252,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
136,"シマエイ",0,"",0,0,1,0,0,"ModelChara#2117",2,"",45,15,15,5,2,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MantaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MantaBye",20,10,False,True,0,0,0,0,100,"ui/icon/004000/004103.tex",56,30,9,3,70,0,"MountAction#30",True,True,False,False,False,0,0,False,False
137,"",0,"",0,0,1,0,0,"ModelChara#2117",2,"",45,15,15,5,2,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MantaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MantaBye",20,10,False,True,0,0,0,0,-1,,0,30,9,3,70,0,"MountAction#29",True,False,False,False,False,0,0,False,False
138,"カーバンクル・アクアマリン",0,"",0,0,1,0,0,"ModelChara#2073",2,"",45,70,70,1,2,"MountCustomize#51","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_CarbuncleWhistle","SE_Bt_Etc_HarpieWhistle_only","SE_Bt_Etc_CarbuncleBye",20,10,False,True,0,0,0,0,101,"ui/icon/004000/004104.tex",57,120,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
139,"カーバンクル・シトリン",0,"",0,0,1,0,0,"ModelChara#2125",2,"",45,70,70,1,2,"MountCustomize#51","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_CarbuncleWhistle","SE_Bt_Etc_HarpieWhistle_only","SE_Bt_Etc_CarbuncleBye",20,10,False,True,0,0,0,0,102,"ui/icon/004000/004105.tex",57,120,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
140,"フライング・チェアー",0,"",0,0,1,0,0,"ModelChara#2115",2,"",45,85,85,1,2,"MountCustomize#52","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_LanosceasofaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_LanosceasofaBye",0,10,False,True,0,0,0,0,103,"ui/icon/004000/004106.tex",45,100,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
141,"魔導アヴェンジャー騎乗型",0,"",0,0,1,0,0,"ModelChara#2072",2,"",45,15,70,1,0,"MountCustomize#53","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MekagoriraWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MekagoriraBye",20,10,False,True,0,0,0,0,104,"ui/icon/004000/004107.tex",103,100,12,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
142,"ハコボックル",0,"",0,0,1,0,0,"ModelChara#2071",2,"",45,15,70,1,2,"MountCustomize#54","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MarimokunWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MarimokunBye",20,10,False,True,0,0,0,0,105,"ui/icon/004000/004108.tex",58,120,0,0,40,0,"MountAction#0",False,False,False,False,False,0,0,False,False
143,"赤兎馬",0,"",0,0,1,0,0,"ModelChara#2119",2,"",10,70,70,1,2,"MountCustomize#55","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_SekitobaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SekitobaBye",20,10,False,True,0,0,0,0,106,"ui/icon/004000/004109.tex",202,100,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False
144,"白のカムイ",0,"",0,0,1,0,0,"ModelChara#2167",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Byakko.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,107,"ui/icon/004000/004110.tex",212,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
145,"魔導デスクロー拘束型",0,"",0,0,1,0,0,"ModelChara#2118",2,"",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DeathClawWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DeathClawBye",0,10,False,True,0,0,0,0,108,"ui/icon/004000/004111.tex",4,100,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False
146,"マーリド",0,"",0,0,1,0,0,"ModelChara#2074",2,"",45,70,15,1,0,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ElephantWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ElephantBye",20,10,False,True,0,0,0,0,109,"ui/icon/004000/004112.tex",30,100,0,0,60,0,"MountAction#38",False,True,False,False,False,0,0,False,False
147,"力自慢のマーリド",0,"",0,0,1,0,0,"ModelChara#2074",2,"",45,70,15,1,0,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ElephantWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ElephantBye",20,10,False,True,0,0,0,0,-1,,0,100,0,0,60,0,"MountAction#37",False,False,False,False,False,0,0,False,False
148,"トゥルーグリフィン",0,"",0,0,1,0,0,"ModelChara#2191",2,"",45,70,60,1,2,"MountCustomize#20","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GrifinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GrifinBye",20,20,False,True,0,0,0,0,110,"ui/icon/004000/004113.tex",34,60,9,3,60,0,"MountAction#36",False,True,False,False,False,0,0,False,False
149,"トゥルーグリフィン",0,"",0,0,1,0,0,"ModelChara#2191",2,"",45,70,60,1,2,"MountCustomize#20","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GrifinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GrifinBye",20,20,False,True,0,0,0,0,-1,,0,60,9,3,60,0,"MountAction#35",False,False,False,False,False,0,0,False,False
150,"ティラノサウルス",0,"",0,0,1,0,0,"ModelChara#2126",2,"",45,30,30,1,2,"MountCustomize#56","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TRexWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TRexBye",20,20,False,True,0,0,0,0,111,"ui/icon/004000/004116.tex",31,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
151,"レガリア TYPE-G",0,"",0,0,1,0,0,"ModelChara#2135",2,"",45,85,85,1,2,"MountCustomize#57","music/ffxiv/BGM_Ride_BKC.scd","SE_Bt_Etc_CarWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_CarBye",0,10,False,True,0,0,0,0,112,"ui/icon/004000/004138.tex",108,100,0,0,70,3,"MountAction#0",False,False,False,False,False,0,0,False,False
152,"フライング・ライトハート",0,"",0,0,1,0,0,"ModelChara#2179",2,"",45,85,85,1,2,"MountCustomize#41","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_RightHeartWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RightHeartBye",0,10,False,True,0,0,0,0,113,"ui/icon/004000/004114.tex",47,100,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
153,"フライング・レフトハート",0,"",0,0,1,0,0,"ModelChara#2180",2,"",45,85,85,1,2,"MountCustomize#41","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_RightHeartWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RightHeartBye",0,10,False,True,0,0,0,0,114,"ui/icon/004000/004115.tex",46,100,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
154,"テュポーン先生",0,"",0,0,1,0,0,"ModelChara#2175",2,"",45,15,15,1,2,"MountCustomize#58","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TyuponeWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TyuponeBye",20,20,False,True,0,0,0,0,115,"ui/icon/004000/004136.tex",61,100,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
155,"",0,"",0,0,1,0,0,"ModelChara#2175",2,"",45,15,15,1,2,"MountCustomize#58","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TyuponeWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TyuponeBye",20,20,False,True,0,0,0,0,-1,,0,100,0,0,70,0,"MountAction#34",False,False,False,False,False,0,0,False,False
156,"エアフォース",0,"",0,0,1,0,0,"ModelChara#2174",2,"",45,70,70,6,2,"MountCustomize#59","music/ffxiv/BGM_Ride_Sigma.scd","SE_Bt_Etc_AirForceWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_AirForceBye",0,10,False,True,0,0,0,0,116,"ui/icon/004000/004117.tex",104,100,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False
157,"",0,"",0,0,1,0,0,"ModelChara#2174",2,"",45,70,70,6,2,"MountCustomize#59","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_AirForceWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_AirForceBye",0,10,False,True,0,0,0,0,-1,,0,100,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
158,"夜のカムイ",0,"",0,0,1,0,0,"ModelChara#2195",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_TK.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,117,"ui/icon/004000/004127.tex",212,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
159,"ドードー",0,"",0,0,1,0,0,"ModelChara#2194",2,"",45,15,70,1,2,"MountCustomize#61","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DodoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DodoBye",20,10,False,True,0,0,0,0,118,"ui/icon/004000/004122.tex",59,100,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
160,"ホエール",0,"",0,0,1,0,0,"ModelChara#2176",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_KujiraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KujiraBye",20,10,False,True,0,0,0,0,119,"ui/icon/004000/004119.tex",60,100,0,0,70,1,"MountAction#0",True,False,False,False,False,0,0,False,False
161,"リオレウス",0,"",0,0,1,0,0,"ModelChara#2257",2,"",45,15,70,1,2,"MountCustomize#62","music/ffxiv/BGM_Ride_NIKU.scd","SE_Bt_Etc_NIKUBossWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NIKUBossBye",20,10,False,True,0,0,0,0,120,"ui/icon/004000/004125.tex",255,100,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
162,"魔導キャリアー",0,"",0,0,1,0,0,"ModelChara#2258",2,"",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,121,"ui/icon/004000/004123.tex",48,100,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False
163,"プロトキャリアー",0,"",0,0,1,0,0,"ModelChara#2307",2,"",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,122,"ui/icon/004000/004124.tex",48,100,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False
164,"オオナマズ御輿",0,"",0,0,1,0,0,"ModelChara#2202",2,"",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,123,"ui/icon/004000/004118.tex",105,100,0,0,50,0,"MountAction#41",False,True,False,False,False,0,0,False,False
165,"",0,"",0,0,1,0,0,"ModelChara#2202",2,"",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,-1,,0,100,0,0,50,0,"MountAction#40",False,False,False,False,False,0,0,False,False
166,"絶地",0,"",0,0,1,0,0,"ModelChara#2304",2,"",10,70,70,1,2,"MountCustomize#64","music/ffxiv/BGM_Ride_Abare.scd","SE_Bt_Etc_SekitobaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SekitobaBye",20,10,False,True,0,0,0,0,124,"ui/icon/004000/004126.tex",202,100,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False
167,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False
168,"護送システム",0,"",0,0,1,0,0,"ModelChara#2306",2,"",45,15,15,1,0,"MountCustomize#16","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_DaragabWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DaragabBye",0,10,False,True,0,0,0,0,126,"ui/icon/004000/004120.tex",100,100,12,4,100,0,"MountAction#9",True,True,False,False,False,0,0,False,False
169,"",0,"",0,0,1,0,0,"ModelChara#1952",2,"",45,15,15,0,0,"MountCustomize#5","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,-1,,0,65,0,0,100,0,"MountAction#0",False,False,False,False,False,0,0,False,False
170,"グラニ",0,"",0,0,1,0,0,"ModelChara#2268",2,"",45,70,70,1,2,"MountCustomize#69","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DarkUnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DarkUnicornBye",20,10,False,True,0,0,0,0,128,"ui/icon/004000/004128.tex",203,100,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
171,"ビッグ・ファットキャット",0,"",0,0,1,0,0,"ModelChara#2312",2,"",45,70,70,1,2,"MountCustomize#66","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_DebuNekoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DebuNekoBye",20,10,False,True,0,0,0,0,129,"ui/icon/004000/004129.tex",252,120,9,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
172,"朱のカムイ",0,"",0,0,1,0,0,"ModelChara#2359",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Suzaku.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,130,"ui/icon/004000/004130.tex",212,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
173,"オメガ",0,"",0,0,1,0,0,"ModelChara#2360",2,"",45,15,15,3,4,"MountCustomize#67","music/ffxiv/BGM_Ride_Alpha.scd","SE_Bt_Etc_OmegaWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_OmegaBye",0,10,False,True,0,0,0,0,131,"ui/icon/004000/004131.tex",107,100,9,3,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
174,"魔導スカイアーマー",0,"",0,0,1,0,0,"ModelChara#2362",2,"",45,15,15,1,2,"MountCustomize#68","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SyumitWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_SyumitBye",0,10,False,True,0,0,0,0,132,"ui/icon/004000/004132.tex",4,100,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
175,"マジックカーペット",0,"",0,0,1,0,0,"ModelChara#2340",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_JuutanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_JuutanBye",0,10,False,True,0,0,0,0,136,"ui/icon/004000/004147.tex",252,100,0,0,60,0,"MountAction#0",True,False,False,False,False,0,0,False,False
176,"魔導マグナローダー",0,"",0,0,1,0,0,"ModelChara#2361",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,133,"ui/icon/004000/004133.tex",4,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
177,"でぶ黒チョコボ",0,"",0,0,1,0,0,"ModelChara#2385",2,"",45,0,15,1,0,"MountCustomize#0","music/ffxiv/BGM_Ride_DEBUChocobo.scd","SE_Bt_Etc_DebuCyokoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_DebuCyokoboBye",20,10,True,False,0,0,0,0,134,"ui/icon/004000/004134.tex",2,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
178,"エルドスルス",0,"",0,0,1,0,0,"ModelChara#2437",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FireIetyWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FireIetyBye",15,9,False,True,0,0,0,0,135,"ui/icon/004000/004137.tex",62,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
179,"魔導マグナローダー改",0,"",0,0,1,0,0,"ModelChara#2467",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,137,"ui/icon/004000/004139.tex",4,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
180,"サボテンダー・エンペラドール",0,"",0,0,1,0,0,"ModelChara#2406",2,"",45,15,15,1,2,"MountCustomize#73","music/ffxiv/BGM_Ride_GS01.scd","SE_Bt_Etc_SabotenderWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SabotenderBye",20,10,False,True,0,0,0,0,138,"ui/icon/004000/004140.tex",66,100,9,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
181,"九尾のカムイ",0,"",0,0,1,0,0,"ModelChara#2526",2,"",45,15,70,1,2,"MountCustomize#17","music/ffxiv/BGM_Ride_Kyubi.scd","SE_Bt_Etc_KyuubiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KyuubiBye",20,10,False,True,0,0,0,0,139,"ui/icon/004000/004141.tex",213,65,0,6,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
182,"青のカムイ",0,"",0,0,1,0,0,"ModelChara#2452",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Seiryu.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,140,"ui/icon/004000/004142.tex",212,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
183,"ウォータイガー",0,"",0,0,1,0,0,"ModelChara#2465",2,"",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,141,"ui/icon/004000/004143.tex",65,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
184,"エウレカスワロー",0,"",0,0,1,0,0,"ModelChara#2468",2,"",45,15,15,5,2,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UmiushiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UmiushiBye",20,10,False,True,0,0,0,0,142,"ui/icon/004000/004144.tex",63,30,9,3,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
185,"魔導アヴェンジャー寒冷地仕様",0,"",0,0,1,0,0,"ModelChara#2466",2,"",45,15,70,1,0,"MountCustomize#53","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MekagoriraWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MekagoriraBye",20,10,False,True,0,0,0,0,143,"ui/icon/004000/004145.tex",103,100,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False
186,"デミオズマ",0,"",0,0,1,0,0,"ModelChara#2409",2,"",45,15,15,7,0,"MountCustomize#72","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_OzmanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_OzmaBye",0,10,False,True,0,0,0,0,144,"ui/icon/004000/004146.tex",64,100,0,0,100,0,"MountAction#0",True,False,False,False,False,0,0,False,False
187,"アマロ",0,"",0,0,1,0,0,"ModelChara#2539",2,"",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,153,"ui/icon/004000/004156.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
188,"ホバー船",0,"",0,0,1,0,0,"ModelChara#2458",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Eden.scd","SE_Bt_Etc_HoverWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HoverBye",0,10,True,True,0,0,0,0,145,"ui/icon/004000/004149.tex",109,100,0,0,60,3,"MountAction#0",True,False,False,False,False,0,0,False,False
189,"ピクシーグイベル",0,"",0,0,1,0,0,"ModelChara#2482",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Titania.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,146,"ui/icon/004000/004148.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
190,"トリケラトプス",0,"",0,0,1,0,0,"ModelChara#2536",2,"",45,70,70,1,2,"MountCustomize#77","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TorikeratopusuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TorikeratopusuBye",20,10,False,True,0,0,0,0,147,"ui/icon/004000/004150.tex",53,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
191,"フロッガーM",0,"",0,0,1,0,0,"ModelChara#2608",2,"",45,15,15,1,2,"MountCustomize#75","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DowarfWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DowarfBye",0,10,False,True,0,0,0,0,148,"ui/icon/004000/004151.tex",109,100,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False
192,"イノセントグイベル",0,"",0,0,1,0,0,"ModelChara#2584",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Innocence.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,149,"ui/icon/004000/004153.tex",214,100,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False
193,"マジックベッド",0,"",0,0,1,0,0,"ModelChara#2646",2,"",45,85,85,1,2,"MountCustomize#41","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ShroudBedWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ShroudBedBye",0,10,False,False,0,0,0,0,150,"ui/icon/004000/004152.tex",44,100,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False
