key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
424,"e0134","e0134",5,"QuestBattle#128",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,44,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425,"e0135","e0135",5,"QuestBattle#129",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,52,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426,"e0136","e0136",5,"QuestBattle#130",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427,"e0137","e0137",5,"QuestBattle#131",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,"e0138","e0138",5,"QuestBattle#132",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,"e0139","e0139",5,"QuestBattle#133",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430,"e0140","e0140",5,"QuestBattle#125",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,"e0141","e0141",5,"QuestBattle#136",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,44,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
432,"e0142","e0142",5,"QuestBattle#137",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,49,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433,"e0143","e0143",5,"QuestBattle#138",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,56,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
434,"e0144","e0144",5,"QuestBattle#139",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435,"e0145","e0145",5,"QuestBattle#140",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,56,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,"e0146","e0146",5,"QuestBattle#145",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,34,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,"e0147","e0147",5,"QuestBattle#146",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,52,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,"e0148","e0148",5,"QuestBattle#147",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,"e0149","e0149",5,"QuestBattle#149",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,"e0150","e0150",5,"QuestBattle#148",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,"e0151","e0151",5,"QuestBattle#150",False,1,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442,"e0152","e0152",5,"QuestBattle#154",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,"e0153","e0153",5,"QuestBattle#156",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444,"e0154","e0154",5,"QuestBattle#162",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,62,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,"e0155","e0155",5,"QuestBattle#168",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
446,"e0156","e0156",5,"QuestBattle#174",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,"e0157","e0157",5,"QuestBattle#175",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,"e0162","e0162",5,"QuestBattle#172",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449,"e0163","e0163",5,"QuestBattle#173",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450,"e0164","e0164",5,"QuestBattle#152",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,"e0165","e0165",5,"QuestBattle#153",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,"e0166","e0166",5,"QuestBattle#177",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
453,"e0170","e0170",5,"QuestBattle#176",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,"e0172","e0172",5,"QuestBattle#170",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
455,"e0173","e0173",5,"QuestBattle#171",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
456,"e0176","e0176",5,"QuestBattle#151",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,"e0177","e0177",5,"QuestBattle#169",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458,"e0178","e0178",5,"QuestBattle#161",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,52,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,"e0179","e0179",5,"QuestBattle#164",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,58,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,"e0180","e0180",5,"QuestBattle#165",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,62,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,"e0181","e0181",5,"QuestBattle#166",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,"e0183","e0183",5,"QuestBattle#157",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,52,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
463,"e0188","e0188",5,"QuestBattle#159",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,62,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,"e0189","e0189",5,"QuestBattle#155",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,63,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,"e0190","e0190",5,"QuestBattle#163",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,66,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
466,"e0191","e0191",5,"QuestBattle#160",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,69,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
467,"e0192","e0192",5,"QuestBattle#158",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,"e0193","e0193",5,"QuestBattle#167",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469,"e0194","e0194",5,"QuestBattle#178",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
470,"e0195","e0195",5,"QuestBattle#179",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
471,"e0196","e0196",5,"QuestBattle#180",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,"e0197","e0197",5,"QuestBattle#181",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
473,"f1e9","f1e9",1,"InstanceContent#25002",False,0,0,0,"战斗精英 魔法导师","ContentMemberType#20",0,0,1,"恋人节与各自的爱",0,0,1,1,0,0,False,False,False,True,False,False,False,0,False,False,True,0,False,False,False,True,False,False,False,"良缘仪式","",22,0,,0,,80108,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
474,"e3fc","e3fc",1,"InstanceContent#20053",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,320,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"火龙狩猎战","",4,21,,135,,80121,,,True,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,"e3fc_2","e3fc_2",1,"InstanceContent#20054",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#2",0,0,0,,0,0,70,70,350,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"火龙上位狩猎战","",4,22,,154,,80121,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,"",,0,,False,0,0,0,"","ContentMemberType#0",0,0,0,,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,"",0,,0,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
477,"e0198","e0198",5,"QuestBattle#182",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#1",0,0,0,,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
478,"",,0,,False,0,0,0,"","ContentMemberType#0",0,0,0,,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,"",0,,0,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
479,"",,0,,False,0,0,0,"","ContentMemberType#0",0,0,0,,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,"",0,,0,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
480,"",,0,,False,0,0,0,"","ContentMemberType#0",0,0,0,,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,"",0,,0,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
481,"cr_tutorial","w1fc_tutorial",4,"GoldSaucerContent#4",False,0,0,0,"","ContentMemberType#1",0,0,0,,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"陆行鸟竞赛：竞赛教学","",19,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
482,"cr_chal01","f1fc",4,"GoldSaucerContent#5",False,0,0,0,"","ContentMemberType#1",0,0,0,,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"第1关：抢占内圈赛道","",19,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
483,"cr_chal02","s1fb",4,"GoldSaucerContent#6",False,0,0,0,"","ContentMemberType#1",0,0,0,,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"第2关：躲避范围攻击","",19,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
484,"cr_chal03","w1fc",4,"GoldSaucerContent#7",False,0,0,0,"","ContentMemberType#1",0,0,0,,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"第3关：能力不是万能的","",19,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,"cr_chal04","f1fc",4,"GoldSaucerContent#8",False,0,0,0,"","ContentMemberType#1",0,0,0,,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"第4关：沉重的竞赛（上）","",19,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
486,"cr_chal05","s1fb",4,"GoldSaucerContent#9",False,0,0,0,"","ContentMemberType#1",0,0,0,,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"第5关：站住别跑","",19,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
