key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
30273,13565,"革細工","RecipeLevelTable#90","ソーリアンキャスターグローブ",1,"ソーリアンレザー",1,"テルミヌスパテ",2,"ヒッポグリフレザー",1,"ラプトルの腱",1,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",1,"RecipeNotebookList#1004",False,50,100,100,100,0,391,374,451,0,"革細工秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30274,15152,"裁縫","RecipeLevelTable#90","カシミヤキャスターブリーチ",1,"カシミヤ織物",2,"テルミヌスパテ",2,"不織布",1,"山繭糸",2,"ヒッポグリフレザー",1,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",1,"RecipeNotebookList#1005",False,50,100,100,100,0,391,374,451,0,"裁縫秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30275,13571,"革細工","RecipeLevelTable#90","ソーリアンキャスタークラコー",1,"ソーリアンレザー",1,"テルミヌスパテ",2,"不織布",1,"山繭糸",1,"ローズゴールドナゲット",1,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",1,"RecipeNotebookList#1004",False,50,100,100,100,0,391,374,451,0,"革細工秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30276,13576,"革細工","RecipeLevelTable#90","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",1,"RecipeNotebookList#1004",False,50,100,100,100,0,391,374,451,0,"革細工秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30277,20277,"錬金","RecipeLevelTable#70","ギガントガルロングソード",1,"苔むした石剣",1,"希硫酸",9,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30278,20281,"錬金","RecipeLevelTable#70","ギガントガルクロー",1,"苔むした石爪",1,"希硫酸",9,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30279,20278,"錬金","RecipeLevelTable#70","ギガントガルウォーアクス",1,"苔むした石斧",1,"希硫酸",9,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30280,20280,"錬金","RecipeLevelTable#70","ギガントガルトライデント",1,"苔むした石槍",1,"希硫酸",9,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30281,20283,"錬金","RecipeLevelTable#70","ギガントガルロングボウ",1,"苔むした石弓",1,"希硫酸",9,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30282,20287,"錬金","RecipeLevelTable#70","ギガントガルケーン",1,"苔むした石棒",1,"希硫酸",9,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30283,20285,"錬金","RecipeLevelTable#70","ギガントガルロングスタッフ",1,"苔むした石杖",1,"希硫酸",9,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30284,20286,"錬金","RecipeLevelTable#70","マジカ・サベネア",1,"色あせた古書",1,"ローズゴールド・エンチャントインク",1,"ヒッポグリフレザー",1,"ローズゴールドナゲット",1,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30285,20288,"錬金","RecipeLevelTable#70","メディカ・サベネア",1,"色あせた稀書",1,"ローズゴールド・エンチャントインク",1,"ヒッポグリフレザー",1,"ローズゴールドナゲット",1,"",0,"",0,"",0,"",0,"ウォータークラスター",1,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,50,100,100,100,0,0,318,0,374,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30286,18102,"調理","RecipeLevelTable#90","ナマズのワイン蒸",3,"スターアニス",1,"オオナマズ",1,"クッキングワイン",1,"ポポト",1,"メープルシュガー",1,"",0,"",0,"",0,"ファイアクラスター",2,"ウォータークラスター",1,"RecipeNotebookList#1007",False,50,100,100,100,0,391,374,451,0,"調理秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30287,18103,"調理","RecipeLevelTable#90","ポポトパンケーキ",3,"ダラガブポポト",1,"シャインアップル",1,"小麦粉",1,"ナツメグ",1,"アプカルの卵",1,"食塩",1,"",0,"",0,"ファイアクラスター",2,"ウォータークラスター",1,"RecipeNotebookList#1007",False,50,100,100,100,0,391,374,451,0,"調理秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30288,18104,"調理","RecipeLevelTable#90","ローストカナール",3,"マグレカナールの胸肉",1,"ブラッドオレンジ",1,"ラノシアオレンジ",1,"蜂蜜",1,"バター",1,"ポポト",1,"",0,"",0,"ファイアクラスター",2,"ウォータークラスター",1,"RecipeNotebookList#1007",False,50,100,100,100,0,391,374,451,0,"調理秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30289,18105,"調理","RecipeLevelTable#90","ザッハトルテ",3,"ロイヤルククルビーン",1,"アプリコット",1,"バブルチョコ",1,"クリーム",1,"小麦粉",1,"バター",1,"",0,"",0,"ファイアクラスター",2,"ウォータークラスター",1,"RecipeNotebookList#1007",False,50,100,100,100,0,391,374,451,0,"調理秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30290,18922,"木工","RecipeLevelTable#90","神代木",1,"珪化木",1,"緋樹液",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"アイスクラスター",1,"RecipeNotebookList#1000",False,0,100,100,100,0,391,374,451,0,"木工秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30291,10711,"鍛冶","RecipeLevelTable#90","ウォルフラムインゴット",1,"灰重石",1,"鉄重石",1,"鏡鉄鉱",1,"",0,"",0,"",0,"",0,"",0,"ファイアクラスター",2,"アースクラスター",1,"RecipeNotebookList#1001",False,0,100,100,100,0,391,374,451,0,"鍛冶秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30292,16894,"彫金","RecipeLevelTable#90","ゴールドインゴット",1,"アブダルラジクの霊砂",1,"自然金",1,"金鉱",1,"",0,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",1,"RecipeNotebookList#1003",False,0,100,100,100,0,391,374,451,0,"彫金秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30293,16888,"彫金","RecipeLevelTable#90","ルビー",1,"金剛砂",1,"ルビー原石",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクラスター",2,"ファイアクラスター",1,"RecipeNotebookList#1003",False,0,100,100,100,0,391,374,451,0,"彫金秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30294,13558,"革細工","RecipeLevelTable#90","ソーリアンレザー",1,"ソーリアンの粗皮",1,"ティノルカ茶葉",1,"",0,"",0,"",0,"",0,"",0,"",0,"アースクラスター",2,"ウィンドクラスター",1,"RecipeNotebookList#1004",False,0,100,100,100,0,391,374,451,0,"革細工秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30295,15143,"裁縫","RecipeLevelTable#90","カシミヤ織物",1,"カシミヤフリース",1,"希硫酸",1,"",0,"",0,"",0,"",0,"",0,"",0,"ライトニングクラスター",2,"ウィンドクラスター",1,"RecipeNotebookList#1005",False,50,100,100,100,0,391,374,451,0,"裁縫秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30296,20297,"錬金","RecipeLevelTable#90","テルミヌスパテ",3,"トーニーラテックス",3,"純水",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークラスター",2,"ライトニングクラスター",1,"RecipeNotebookList#1006",False,0,100,100,100,0,391,374,451,0,"錬成秘伝書:第1巻",,True,True,True,"","",False,False,0,65535,0
30297,18915,"木工","RecipeLevelTable#70","スプルース合板",1,"スプルース材",1,"鬼にかわ",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドシャード",11,"アイスシャード",10,"RecipeNotebookList#1000",False,50,100,100,100,0,347,318,0,0,"木工秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30298,10707,"鍛冶","RecipeLevelTable#70","ダークスチールフック",1,"ダークスチールナゲット",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ファイアシャード",11,"アースシャード",10,"RecipeNotebookList#1001",False,50,100,100,100,0,347,318,0,0,"鍛冶秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30299,12046,"甲冑","RecipeLevelTable#70","ダークスチールワイヤー",1,"ダークスチールナゲット",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アイスシャード",11,"アースシャード",10,"RecipeNotebookList#1002",False,50,100,100,100,0,347,318,0,0,"板金秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30300,16883,"彫金","RecipeLevelTable#70","ローズゴールドギア",1,"ローズゴールドナゲット",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドシャード",11,"ファイアシャード",10,"RecipeNotebookList#1003",False,50,100,100,100,0,347,318,0,0,"彫金秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30301,13550,"革細工","RecipeLevelTable#70","ヒッポグリフストラップ",1,"ヒッポグリフレザー",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースシャード",11,"ウィンドシャード",10,"RecipeNotebookList#1004",False,50,100,100,100,0,347,318,0,0,"革細工秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30302,15128,"裁縫","RecipeLevelTable#70","シルバーブロケード",1,"山繭糸",2,"シルバーインゴット",1,"",0,"",0,"",0,"",0,"",0,"",0,"ライトニングシャード",11,"ウィンドシャード",10,"RecipeNotebookList#1005",False,50,100,100,100,0,347,318,0,0,"裁縫秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30303,20275,"錬金","RecipeLevelTable#70","塩酸",1,"ラノシア岩塩",2,"硫酸",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウォーターシャード",11,"ライトニングシャード",10,"RecipeNotebookList#1006",False,0,100,100,100,0,347,318,0,0,"錬成秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30304,18097,"調理","RecipeLevelTable#70","トマトケチャップ",1,"ゼーメルトマト",1,"シナモン",1,"食塩",1,"バルサミコビネガー",1,"",0,"",0,"",0,"",0,"ファイアシャード",11,"ウォーターシャード",10,"RecipeNotebookList#1007",False,50,100,100,100,0,347,318,0,0,"調理秘伝書:第1巻",,False,True,True,"","",False,False,0,65535,0
30305,18908,"木工","RecipeLevelTable#15","ミラージュプリズム",1,"クリアプリズム",1,"ウォルナット材",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"アイスクリスタル",1,"RecipeNotebookList#1064",False,50,50,100,100,0,0,0,0,0,"木工秘伝書:ミラージュプリズム",,True,False,True,"","",False,False,0,65535,0
30306,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30307,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30308,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30309,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30310,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30311,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30312,10700,"鍛冶","RecipeLevelTable#15","ミラージュプリズム",1,"クリアプリズム",1,"スチールインゴット",2,"",0,"",0,"",0,"",0,"",0,"",0,"ファイアクリスタル",1,"アースクリスタル",1,"RecipeNotebookList#1065",False,50,50,100,100,0,0,0,0,0,"鍛冶秘伝書:ミラージュプリズム",,True,False,True,"","",False,False,0,65535,0
30313,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30314,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30315,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30316,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30317,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30318,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30319,12039,"甲冑","RecipeLevelTable#15","ミラージュプリズム",1,"クリアプリズム",1,"スチールリベット",2,"",0,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",1,"アースクリスタル",1,"RecipeNotebookList#1066",False,50,50,100,100,0,0,0,0,0,"板金秘伝書:ミラージュプリズム",,True,False,True,"","",False,False,0,65535,0
30320,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30321,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30322,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30323,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30324,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30325,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30326,16873,"彫金","RecipeLevelTable#15","ミラージュプリズム",1,"クリアプリズム",1,"シルバーインゴット",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"ファイアクリスタル",1,"RecipeNotebookList#1067",False,50,50,100,100,0,0,0,0,0,"彫金秘伝書:ミラージュプリズム",,True,False,True,"","",False,False,0,65535,0
30327,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30328,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30329,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30330,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30331,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30332,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30333,13533,"革細工","RecipeLevelTable#15","ミラージュプリズム",1,"クリアプリズム",1,"ギガントードレザー",2,"",0,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",1,"ウィンドクリスタル",1,"RecipeNotebookList#1068",False,50,50,100,100,0,0,0,0,0,"革細工秘伝書:ミラージュプリズム",,True,False,True,"","",False,False,0,65535,0
30334,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30335,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30336,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30337,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30338,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30339,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30340,15119,"裁縫","RecipeLevelTable#15","ミラージュプリズム",1,"クリアプリズム",1,"別珍",2,"",0,"",0,"",0,"",0,"",0,"",0,"ライトニングクリスタル",1,"ウィンドクリスタル",1,"RecipeNotebookList#1069",False,50,50,100,100,0,0,0,0,0,"裁縫秘伝書:ミラージュプリズム",,True,False,True,"","",False,False,0,65535,0
30341,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30342,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30343,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30344,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30345,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30346,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30347,20267,"錬金","RecipeLevelTable#15","ミラージュプリズム",1,"クリアプリズム",1,"グロースフォーミュラ・ガンマ",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウォータークリスタル",1,"ライトニングクリスタル",1,"RecipeNotebookList#1070",False,50,50,100,100,0,0,0,0,0,"錬成秘伝書:ミラージュプリズム",,True,False,True,"","",False,False,0,65535,0
30348,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30349,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30350,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30351,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30352,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30353,0,"木工","RecipeLevelTable#0","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"RecipeNotebookList#0",False,0,0,0,0,0,0,0,0,0,"",,False,False,False,"","",False,False,0,0,0
30354,19519,"木工","RecipeLevelTable#30","カララント:ミリオンコーンイエロー",1,"イエローピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"アイスクリスタル",1,"RecipeNotebookList#1088",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30355,19523,"木工","RecipeLevelTable#30","カララント:ディープウッドグリーン",1,"グリーンピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"アイスクリスタル",1,"RecipeNotebookList#1088",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30356,19524,"木工","RecipeLevelTable#30","カララント:セレストグリーン",1,"グリーンピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"アイスクリスタル",1,"RecipeNotebookList#1088",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30357,19529,"木工","RecipeLevelTable#30","カララント:ウォードブルー",1,"ブルーピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"アイスクリスタル",1,"RecipeNotebookList#1088",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30358,19530,"木工","RecipeLevelTable#30","カララント:ヴォイドブルー",1,"ブルーピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"アイスクリスタル",1,"RecipeNotebookList#1088",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30359,19534,"木工","RecipeLevelTable#30","カララント:コリブリピンク",1,"パープルピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",1,"アイスクリスタル",1,"RecipeNotebookList#1088",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30360,11255,"鍛冶","RecipeLevelTable#30","カララント:ミリオンコーンイエロー",1,"イエローピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ファイアクリスタル",1,"アースクリスタル",1,"RecipeNotebookList#1089",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30361,11259,"鍛冶","RecipeLevelTable#30","カララント:ディープウッドグリーン",1,"グリーンピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ファイアクリスタル",1,"アースクリスタル",1,"RecipeNotebookList#1089",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30362,11260,"鍛冶","RecipeLevelTable#30","カララント:セレストグリーン",1,"グリーンピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ファイアクリスタル",1,"アースクリスタル",1,"RecipeNotebookList#1089",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30363,11265,"鍛冶","RecipeLevelTable#30","カララント:ウォードブルー",1,"ブルーピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ファイアクリスタル",1,"アースクリスタル",1,"RecipeNotebookList#1089",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
30364,11266,"鍛冶","RecipeLevelTable#30","カララント:ヴォイドブルー",1,"ブルーピグメント",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"ファイアクリスタル",1,"アースクリスタル",1,"RecipeNotebookList#1089",False,0,50,100,100,0,0,0,230,0,"",,True,False,True,"","",False,False,0,65535,0
