21907,"アタシたちの攻撃が効かない？"
21908,"貴様らごときが、このタドリクの術を破れると思うてか！"
21909,"自分の手下だろうに……！
みんな、魔物に変異した連中から片付けるぞ！"
21910,"かわいそうだけど、こうなったら助けることも……
わかったよ！"
21911,"ブランデン！
中央に魔物を引きつけてくれ！"
21912,"さすがは噂に名高い「英雄」たち……
勇猛果敢な戦ぶりじゃ。"
21913,"小細工はこれで終わりか？
覚悟しろ、タドリク！"
21914,"そう焦るな、ブランデン。
使い捨ての命ならいくらでもあるのだぞ？"
21915,"喜べ愚民どもよ！
無価値な貴様らに、この私が価値を与えてやろう！"
21916,"俺はラミットに付く！
ブランデンはナイルベルトを援護してくれ！"
21917,"さあ……この私のために、その矮小な命を燃やしてみせろ！"
21918,"民の命をなんだと思ってやがる！？"
21919,"貴様らがしつこくもがくせいで、
愚民どもが惨めに散るハメになるのだよ。"
21920,"ハハハハハ！
次に捨て駒にされる者が決まったぞ！"
21921,"タドリク…………貴様ァァァァァ！！！"
21922,"この濁った魔力の流れは……！
ブランデン、あの魔物の詠唱を止めるんだ！"
21923,"無能な捨て駒も、我が術を用いればこのとおりよ。"
21924,"さあ、いつまで保つかな？"
21925,"これ以上の消耗戦になるのは避けたい……
けど、このままじゃ……。"
21926,""
21927,"全員顔を上げろ！
ここで攻勢をかけるぞ！"
21928,"任せて！
アタシの矢は、まだ萎えていない！"
21929,"ブランデン、もう一度だ！
魔物を中央に引きつけるぞ！"
21930,"タドリク、観念しろ！
貴様はもう終わりだ！"
21931,"調子に乗りおって……
まずはあのドワーフ族から片付けるか……。"
21932,"あいつ……ラミットを見ているのか？"
21933,"何をするつもりかは、わからないが……
ブランデン、ラミットを死守するぞ！"
21934,"ふたりとも、ありがとう！"
21935,"いい加減、この戯れにも飽きたのでな。
そろそろ幕引きといこう！"
21936,"この城ごと、貴様らを葬ってやろうぞ！"
21937,"膨大な量のエーテルを感じるわ！
あれが発動したら、私たちは……！"
21938,"なら、さっさと止めればいいだけだ！"
21939,"これまでだな、タドリク！
今さら命乞いが許されると思うなよ！！"
21940,"ハハハハハ！　惨めだなァ、ブランデン？
愛しのソールディアごと、王国をいただいていくぞォ？"
21941,""
21942,"このままじゃ、みんなの体力が尽きてしまうわ！"
21943,"しぶとさだけは目を見張るものがあるようだが……
いつまでもつかな？"
21944,"ひとりで受けるには危険な攻撃だな……
お前たち、手を貸してくれ！"
21945,"わかったわ！"
21946,"さあ、無様に踊ってみせよ！"
21947,"体内エーテルが急激に増幅している……
体が保つとは思えないが……。"
21948,"これぞ捨て駒の正しい使い道よなぁ！"
21949,"やはり貴様のような外道を生かしておくわけにはいかない！
今ここで……オレたちが斬る！"
21950,""
22000,"アソビ、マショ……夜ノ、ナイ朝……
眠リモ、忘レテ、ズット……"
22001,"ツブレテ、ペッチャン……赤イ、オ花……！"
22002,"ビリビリ、カミナリ……ダレ、ト、アソブ……？"
22003,"ピカピカ、光ル……キレイ、ナ、オ空……！"
22004,"ウネウネ、伸ビテ……ドコマデモ……！"
22005,"狭イ、オ城……モウ、イヤ……！
森ノ、中デ……アソビマショ……！"
22006,"踊レ、踊レ、木ノ葉ト、踊レ……！"
22007,"アハハ、楽シイ……！
モット、モット……アソビ、マショ！"
22008,"グルグル、巡ル……水ヨ、オイデ……！"
22009,"メラメラ、燃エル……オコリンボ……！"
22010,"ドッチ、コッチ……ワカル、カナ……？"
22011,"アハハハハ……！
モット、モット、木々ヨ、茂レ……！"
22012,"アノ子モ、コノ子モ……大キク、ナァ～レ！"
22013,"ナンデ……痛クスル、ノ……？
ドウ、シテ……虐メル、ノ……？"
22014,""
22015,"眠ラズ、見ル夢……モゥ、飽キタ……
死スべキ、定メ、抗エナイ……ダカラ、眠レ、永遠ニ……！"
22016,"アノ子モ、コノ子モ……消エチャッタ……
ドウシテ、ドウシテ、ドウ、シテ……！！"
22017,"アノ子モ、コノ子モ……ミンナ、オイデ！
楽シク、激シク、遊ビマショ……！"
22018,""
22019,""
22020,""
22100,"紫黒のギャップへの到達"
22101,"紫黒のギャップの突破"
22102,"家畜市広場への到達"
22103,"家畜市広場の突破"
22104,"マナーハウスの前庭への到達"
22105,"<Sheet(BNpcName,8301,0)/>の撃破"
22106,"ア、ア、ア……アガガガガガ…………！"
22107,"オオォォォォォォン！！！"
22108,""
22109,""
22110,""
22200,"忌々しい光の力……星を喰らう化け物め……！
ここで終わりなき戦いに終止符を打つ！"
22201,""
22202,"我が力を以てすれば、世を隔てる境界など薄皮に等しい！
その傷口より、開け……昏き深淵よ！"
22203,"さあ、もう一度だ……深淵へと通じ得る境界を斬り裂かん！"
22204,"我が魔法を遅延させよう……
死の言霊は、睦言のように甘く、密やかに忍び寄るのだ……。"
22205,"混沌を司るは闇の力……
昏き魔力よ、限りなく増大し、終末をも覆いつくせ！"
22206,"嗚呼、昏き深淵よ！
世を隔てる悪しき境界を引き裂け！"
22207,"その昏き虚ろより、魔力を引き出さん……！"
22208,"光に目を焼かれた者どもめ……
貴様たちに、定めを示してみせよう！"
22209,"<Sheet(BNpcName,8382,0)/>の撃破"
22210,"もはや、これ以上、戦い続ける意味はなし……。
その魂を無に帰すべき時が来た……！"
22211,"光に溺れた愚者どもめ……その首を断ち斬ってくれるッ！"
22300,"下位の罪喰いを倒せ！"
22301,"ソープロシュネーを倒せ！"
22302,"大再生魔法を求めるラミットの冒険を追体験せよ！"
22303,""
22304,""
22305,"焦るなよ、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>……！
まずは様子見して、情報を集めるんじゃ……！"
22306,"ソープロシュネーが動くぞい……！
再生能力を使う様子を、よく見ておくんじゃ……！"
22307,"やはり、復活させよった……！
しかし……もう一匹は、なぜ再生しようとせん……？"
22308,"ええい、わからんことを考えても仕方がないの……！
よし、仕掛けるぞい！　<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！"
22309,"ソープロシュネーを叩こうにも、周りが邪魔じゃな……！
まずは雑魚から片付けるぞい！"
22310,"ア……ア、アアァ……ア…………！"
22311,"さすがは、ワシが見込んだ相棒じゃ！
この調子で、一気に叩きのめすぞい！"
22312,"よし、いいぞい！
次はソープロシュネーを……って、なんじゃ！？"
22313,"ええい、またも雑魚を復活させよったぞ！
なんとやっかいな……！"
22314,"よし、雑魚のことはワシが引き付けておく！
その間に相棒はソープロシュネーを叩いてくれい！"
22315,"クッ……さしものワシも、そろそろ辛いぞい！
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>、治癒を頼むぞい！"
22316,"その調子じゃ！
このまま押して、押して、押しまくるんじゃ！"
22317,"やったか……！
さすがは相棒…………む、どうした……！？"
22318,"ご、ごめんなさい……。
こんなところで、倒れる……なんて……。"
22319,"チクショウ……力量が不足していたってことか……。"
22320,"ごめん……もう……体力の限界……だよ……。"
22321,"すみません……足を引っ張ってしまって……。"
22322,"私が敵を引き付けます！
ラミット！　回復を頼みますよ！"
22323,"にゃっ……痺れる……！
「エスナ」をお願い……ラミット……！"
22324,"ありがと、助かったよ！
さあ、反撃の始まりだからね！"
22325,"ラミット、その攻撃は危険だ！
こっちに来てくれ！"
22326,"みんな、守ってくれて、ありがとう！"
22327,"俺が狙われている……！？
強烈なのが来るぞ！"
22328,"ぐあっ……か、身体から……力が抜けて……！
ラミット、体力を……全快してくれ……！"
22329,"助かった、ラミット！　命拾いをしたぜ……！"
22330,"気をつけて……ロンカの石像が動き出しました！
こんな仕掛けがあったなんて……！"
22331,"敵は俺が引き受ける！　レンダ・レイ、手を貸してくれ！"
22332,"わかったよ！
一気に仕留めてやるから、それまで踏ん張ってよね！"
22333,"うっ……思ったよりも、硬い……！
でも、負けないんだからッ！"
22334,"ふう……どうやら石像は片付いたみたいだな！
あとはヤツだけ……このまま押し切るぞ！"
22335,"ラミット、狙われているようです……！
こちらの近くに来てください！"
22336,"ち、力が……抜けて……ラミット……回復を早くッ！"
22337,"呪いの気配が消えた！？
ラミットの治癒魔法のおかげですね……！"
22338,"あともう一息だ……！
みんな、全力で攻撃を集中させるぞ！"
22339,"ラミット、お前の動きに合わせて仕掛けるぞ！
覚悟が決まったら、行動してくれ！"
22340,"ラミット……早く全快してくれ……！"
22400,"覚悟せよ、これよりは裁きの刻ダ！"
22401,"来たれ、下僕よ……！
反逆者の罪を喰らい尽くセッ！"
22402,"不甲斐ないお前たちに、慈悲と祝福を授けよウ！"
22403,"容易にはくたばらないカ……だが！"
22404,"苦しかろう、つらかろウ！　それが罰であル！"
22405,"さあ悔いヨ！　さあ、さあ、さあッ……！"
22406,"この反逆者ども……
なぜ抗ウ！　なぜ、屈しなイ！"
22407,"ナゼ、ナゼ、ナゼェェェェェ……ッ！"
22408,"アガガ、熱イ、熱イィ～！"
22409,"ハァ、ハァ……このチカラ、は……！"
22410,"光があふれル！　嗚呼、甘美なり！！"
22411,"そうか、これは神として再誕するための受難か……。"
22412,"ならば、全能者「イノセンス」は、この戦いを受け入れよう！"
22413,"これより、裁きを執行する……！"
22414,"その罪ごと、断たれて消えよッ！"
22415,"刻は来たれり！
我は全能神「イノセンス」として再誕を果たすッ！"
22416,""
22417,""
22418,""
22419,""
22420,""
22500,"ナイルベルトとアルバートの邂逅を追体験せよ！"
22501,"ボヴァインを倒せ"
22502,""
22503,"さっさと目的のボヴァインを倒して、脱出路を探すとしよう。
それまで、よろしく頼むぜ、ナイルベルト！"
22504,"…………ああ。"
22505,"来やがったな……！
ナイルベルト、敵は俺たちが引き付ける！"
22506,"坑道に棲んでいた魔物か……。
どうやら、一緒に閉じ込められたようだな。"
22507,"……ふう、大変な依頼になりそうね。"
22508,"左のヤツは引き受けた、シルヴァは右を……！"
22509,"任されました……行きましょう！"
22510,"チィッ！　もう1体いやがったか！"
22511,"ラミット！　クソッ、あの岩を破壊しないとマズいぞ！"
22512,"すまない……ラミット……。"
22513,"命拾いしたわ、ありがとう……！"
22514,"ああ、俺の仲間を助けてくれて感謝する！"
22515,"こんな大型の魔物まで紛れ込んでいるとは……。"
22516,"危ないところでしたね、ナイルベルト。"
22517,"そうだな……。
たしかに、私ひとりでは……苦戦したことだろう……。"
22518,"開けた場所に出そうです。"
22519,"ここが、ボヴァインの根城か……。"
22520,"あの子が、地脈から魔力を吸い上げているのね！"
22521,"よし、さっさと倒しちまおう。
行くぜ、ラミット、シルヴァ！　それに……ナイルベルト！"
22522,"…………全力で挑むぞ。"
22523,"ええ……！
それでは、私が奴の正面に立ちましょう！"
22524,"配下を呼びましたか……！
先に、雑魚の始末をお願いします！"
22525,"ああ、一気に蹴散らすぞ！"
22526,"おっと……こいつは放置したらマズそうだぜ！？"
22527,"シルヴァ、雑魚は片付けた！"
22528,"マズいな、ここも崩落が始まってきたか……？"
22529,"何か仕掛けてくるみたい！　いったん下がって！"
22530,"回復するわ！　私の近くに集まって！"
22531,"クソッ！　一度、後退するぞ！"
22532,"岩陰に避難しろ！　まともに喰らうとヤバそうだ！"
22533,"皆さん、私の後ろに！　あの気配……大技がきます！"
22534,"シルヴァ、まだ戦えるか！？
これ以上の長期戦はまずい……一気に畳み掛けるぞ！"
22535,"チィッ、はずしたか！
だが、あと少しで……！　このまま押し切るんだ！"
22536,""
22537,"そんな……私は、テイナーを……。"
22538,"ふぅ……まだ奥まで坑道が続いているみたい。"
22539,"依頼主に、坑道内の地図でももらっときゃよかったな……。
まあ、この崩落で使い物にならなかった可能性もあるが。"
22540,""
22600,"遺跡の最奥部へ進め！"
22601,"目的の「仕掛け」があるとすれば最奥部よ。
さあ、急ぎましょう。"
22602,"待て！
盗掘者避けの守護像だ……！"
22603,"見つかると「ロンカの呪詛」をかけられるという。
伝承によれば、死に至る呪いだとか……。"
22604,""
22605,"クッ……見つかったか……！
やむをえん、戦うぞ！"
22606,"この「呪詛」は、重ねがけによって効果を発揮する呪いのようね。
やはり、守護像との交戦は避けるべきよ……。"
22607,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>……！？
なんてことなの……！"
22608,""
22609,""
22610,""
22611,"ふむ……守護像の動きが、
先程とは、微妙に異なっているようだな。"
22612,""
22613,""
22614,""
22615,""
22616,"待ってくれ……あれほどの守護像となると、
まともに戦っていては、消耗は避けられん。"
22617,""
22618,"それなら、私が幻影魔法で注意を引くわ。
魔力の消耗が激しいから、あまり使いたくはなかったけれど。"
22619,"守護像の注意が完全に逸れたら、
一気に奥の部屋まで駆けて……始めるわよ！"
22620,""
22621,"しまった……！？
私としたことが……ヤキが回ったものね……。"
22622,"油断したとでも……！？
すまない……同盟者よ……。"
22623,"このエーテルの流れは……転移装置のようね。
先に進むには、飛び込むしかなさそうよ。"
22624,"姉ちゃん、あの爺さん何なの？
馬鹿みたいな速さで、どんどん奥に進んでる……！"
22625,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>、アルメ……
「ひそひ草」は通じていて……？"
22626,"ああ、それぞれが異なる場所に飛ばされたようだな。
それに、この霧……毒素が混じっている。"
22627,"毒だけじゃない、うまく魔法が行使できない。
どうやら、行動を阻害する術式が組まれているようね。"
22628,"こちらは抜け出せたわ。
長居は無用よ……早く脱出してちょうだい。"
22629,"こちらも脱出できた。
どうした、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>……大丈夫か？"
22630,"噂のランジート将軍かしら……？
このままでは追いつかれかねない、先へ進みましょう！"
22631,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>、どうした？
早くこちらへ……下に通路がある！"
22632,"わかった。
無理はするな、こちらも先を急ぐ！"
22633,"やれやれ、どうやら無事に合流できたようだな。"
22634,"この霧……毒はないようだけれど、行動の阻害は相変わらずね。
慎重に行動しましょう。"
22635,"来るぞ……走れ！！"
22636,"壁に裂け目が……隠れてちょうだい！"
22637,"やむをえん……飛べッ！"
22638,"どうにか助かったようだな。
上に戻る道もなさそうだ、このまま水路を進むとしよう。"
22639,"ごめん、姉ちゃん、敵ふたりに突破された……！
今、うちとシャイメで追ってる！"
22640,"そうか、わかった……。
こちらも急ぐが、追跡は十分に気をつけてくれ……！"
22641,"どうやら、ユールモア軍の兵数名が、妹たちの守りを抜けたようだ。
いずれ、彼らもこの遺跡にやって来るだろう……。"
22642,"了解よ。
とにかく今は前進を続けましょう……！"
22643,"こんな場所に扉だなんて、いかにもね。
目的の「仕掛け」も近いんじゃないかしら……？"
22644,"見つけたぞ、鼠ども！"
22645,"追いつかれたか……応戦するぞ！"
22646,""
22647,"また守護像が……なら、私が引き付ける！
あなたは奥の「仕掛け」を起動させて！"
22648,"ダブルの魔力が、ほつれはじめた……！
そろそろ、限界……急いで……！"
22649,"話を聞いていなかったのかしら……？
まずは待機だと、説明したつもりだったけれど？"
22650,"この部屋、床の印の方向へ移動する仕組みのようだ。
急いで、外に転移する魔力の奔流に向かってくれ！"
22651,"なに……？
後ろの方で、大きな音が……"
22652,"冗談……では、ないようだな……。"
22653,""
22654,""
22655,""
22656,""
22657,""
22658,"……何をやっているの？
遊んでいる時間はないのよ……？"
22659,""
22660,"この者らは、私たち姉妹が抑える！
我らが同盟者よ、奥へ進み目的の「仕掛け」を！"
22661,"聞いてのとおりだ。
しかし、妹たちが追いきれぬ相手とは、いったい……？"
22662,"反逆者風情がっ！
この湿った坑道で朽ち果てるがいい！"
22663,""
22664,""
22665,"姉ちゃん、任せて！　いっくぞー！"
22666,"守護像から隠れて進め！"
22667,"ヤ・シュトラの助けを借り、奥へ進め！"
22668,"毒で倒れる前に脱出せよ！"
22669,"遺跡の最奥部へ進め！"
22670,"罠を回避しつつ奥へ進め！"
22671,"飛び降りろ！"
22672,"遺跡の最奥部へ進め！"
22673,"ランジートを阻止せよ！"
22674,"「ロンカの仕掛け」を起動せよ！"
22675,"ウィメ！　シャイメ！　奴の足を止める！
やれるな！？"
22676,"クッ……このままでは……！"
22677,"続いて、呪縛の魔法でぇ……！"
22678,"急げ、同盟者<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！
そう長くは、抑え込むことなど……！"
22679,"急いでくれ！
これ以上は、保たない……！"
22680,""
22681,""
22682,""
22683,""
22684,""
22685,""
22686,""
22687,""
22700,"ランジートの体力を削れ！"
22701,"ランジートの体力をさらに削れ！"
22702,"コンテンツアクションで、窮地から抜け出せ！"
22703,"コンテンツアクションで、ソイルを放て！"
22704,"ランジートの体力を削り、チャンスを待て！"
22705,"コンテンツアクションで、窮地から抜け出せ！"
22706,"コンテンツアクションで、再びソイルを放て！"
22707,"ランジートの体力を削り、チャンスを待て！"
22708,"コンテンツアクションで、窮地から抜け出せ！"
22709,"ランジートの攻撃を耐え抜け！"
22710,"コンテンツアクションで、窮地から抜け出せ！"
22711,"コンテンツアクションで、最後のソイルを放て！"
22712,""
22713,"なんて圧だ……
だが、今回ばかりは、何としてでも俺が勝つ！"
22714,"よく吠える……。
その舌で、あの娘を騙したのであろう。"
22715,"騙すどころか、黙っていたさ。
それでもあいつは、自分で歩き出した……！"
22716,"終わらぬ闘争、悲しみの宿命に向けてか？
……抜かせッ！"
22717,"さすがに手強い……。
攻撃が、ことごとく捌かれる……！"
22718,"無駄なことを……。
我が奥義をもって、捻り潰してやろう！"
22719,"我が血を受けし、獣よ来たれ！"
22720,"これぞ我が武器、我が衣……！"
22721,"ハッ、いよいよ化け物じみてきたじゃないか……！"
22722,"……あの娘に、歩み続けろと言うのか。
かように希望なき世界を……。"
22723,"いいや、彼女たちはきっと……
自らの手で、世界の明日を取り戻す。"
22724,"かつての我らも、その夢を見た。
結果、幾人の巫女が殉じたことか……！"
22725,"くそっ……。
ミンフィリアのソイルを放つ隙がない……！"
22726,"隙を作れるとしたら、方法はひとつだけ……
命を懸けた「あの技」なら……。"
22727,"よく足掻く……が、これまでだ。
この一撃で潰えるがいい！"
22728,"もとより、ここを死に場所とする覚悟だ。
つきあってもらうぞ、ランジート！"
22729,"まずいな……負荷が高い……長くは維持できないか……。"
22730,"それでも、この状態なら……！
ソイルを放って、渾身の一撃を叩き込める！"
22731,"オオォォ……ッ！
貴様、「死」という「無」に踏みこんだな……！"
22732,"グッ……そうとも……
俺の命で、あいつが進めるなら、安いもんだ……！"
22733,"……ランジート。
小さなレディたちは大抵、家族が思うより強かだ。"
22734,"そしていつの間にか、遠くを歩んでいる……
籠になんて、閉じ込めておけるものか。"
22735,"その程度で、父きどりとは！
片腹痛いわ……ッ！"
22736,"今がチャンスだ！
もう一度、「あの技」を使う……！"
22737,"うぐっ……ハァハァ……
慎重に近づいて……ソイルを……！"
22738,"反逆者風情が！
貴様の曲芸など、見破ってくれるわ！"
22739,"ヌゥゥゥッ……またもや！
だが、同じ技を二度も見せたな……！"
22740,"長期戦はマズい……。
こうなったら……あの1発に、すべてを賭ける！"
22741,"まだ屈さぬか……。
しかし、貴様はもはや窮鼠よ……。"
22742,"倒れるものかよッ！
さあ、持ってくれよ、俺の身体……！"
22743,"ぜぇ……ぜぇ……。
これで、ミンフィリアに託された、あのソイルを……。"
22744,"見破ったりッ！"
22745,"捉えられた……！？
クソッ、もう一度気配を消して……！"
22746,"愚か者めが……！
何度やっても同じことよ！"
22747,"ぐっ……ハァハァ……
同じ技じゃ、もう通じない……。"
22748,"ちくしょう……体が動かない……。
技の連発で、負荷をかけすぎた……。"
22749,"万策尽きたか……。
このまま、葬り去ってやろう。"
22750,"このままじゃ負けだ……。
イチかバチか、やるしかない……！"
22751,"負荷を限界まで上げ……己を完全に消し去る……ッ！"
22752,"虫の息で、目だけギラつかせおって。
だがそれも、ここで仕舞いだ……！"
22753,"いいや……差し違えてでも、お前を倒す！
命脈ごと気配を断て……ソウルレスインビジブル！"
22754,"気配が……完全に消えた……ッ！？"
22755,"オォォォォォ……ッ！
ならば、すべてを破壊しつくすまでよッ！"
22756,"うおおおぉぉぉぉッ！"
22757,"……お前たちがついてるんだ、俺は負けないさ。
そうだろ、ミンフィリア……アシリア……。"
22758,"ぐっ……これ以上は持たない……早くソイルを……！"
22759,""
22760,""
22761,"逃げられぬ以上、何もできずに果てるのみよ！"
22762,"いいや……
積み重ねた戦いをもって、この秘技を行使する！"
22763,"鼠ごときの分際で……ッ！"
22800,"我はリヴァイアサン……
失われた水底より来たりし、渦巻く者……！"
22801,"我がアギトは、岩をも砕く……！"
22802,"大洋は氾濫し、すべてを洗い流す……
命の水よ牙を剥け、大海嘯！"
22803,"何者も海を統べること、叶わぬと知れ……
ヒトは、ただ揺られ、流され、翻弄されるのみ……！"
22804,"寄セテハ返スガ、波ノ定メ……
全テヲ呑ミ込ムマデ、満チヨ、大海嘯！"
22805,"ガアアァァァァァ……
満チル……満チル……水ノ力……目覚メノ刻、来レリ！"
22806,"始原ノ刻ヨリ、波ハ止マルコトヲ知ラズ！"
22807,"コノ星ガ終ワルマデ、波ハ止マルコトナシ！"
22808,"失ワレシ水底ヨリ、絶望ノ叫ビヲ聞ケ……！
全テヲ押シ流ソウ、永遠ニ……！"
22809,"死ノ底ニ沈メ……！！"
22810,"“大丈夫ですか、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さん！？
エデンの力を使って、どうにか足場を再生してみます！”"
22811,"“お、お待たせしました……！
周囲のエーテルに干渉して、足場を再生します！”"
22812,"何度、壊されたって、エデンの力で……！"
22813,"足場の再生を行います……！"
22814,"<Sheet(BNpcName,8486,0)/>の撃破"
22815,""
22900,"レンダ・レイの仇討ちの真実を追体験せよ！"
22901,""
22902,""
22903,"バラム・キツェー！
仲間の仇だ、お前を討ち取ってやる……！"
22904,"もう以前のアタシじゃない！
「ダグリングアロー」で、その咆哮を止めてみせる！"
22905,"成功した！ これなら、勝てる……！"
22906,"くっ……耳が……。
「ダグリングアロー」で……咆哮を止めないと……。"
22907,"うう……負けるものか……。
今度こそ、「ダグリングアロー」を成功させなきゃ……。"
22908,"うぁ……またも……。
「ダグリングアロー」を成功させないと、勝ち目がない……。"
22909,"うぐぐ……アイツが咆哮を上げる前に……
「ダグリングアロー」を放つ……それさえできれば……。"
22910,"お前を倒して、仲間の無念を晴らす！"
22911,"これはアタシの仇討ち。
だから、自分ひとりで果たしてみせるんだ……。"
22912,"あのときのアタシに、いまほどの力があれば、
仲間を失うこともなかったのに……。"
22913,"咆哮を上げる力もなくなったか？
いまが好機だ、一気に仕留める！"
22914,"な、なんだ……？
アイツから強力な力を感じる……まだそんな力が……？"
22915,"ぐはッ！
そ、そんな……アタシひとりじゃ……勝てな……い。"
22916,"バカ野郎！　ひとりで無茶しやがって……！"
22917,"どうやら、間に合ったようだな……。"
22918,"大丈夫！？　いま、ケガを治してあげる……！"
22919,"やれやれ……とんだじゃじゃ馬だな。
いや、お前の場合、じゃじゃ猫か……。"
22920,"とにかく、無事なようでよかったです。"
22921,"みんな……どうして？
わざわざ、アタシのために……？"
22922,"話は奴を片付けてからだ！
まだやれるな、レンダ？"
22923,"レンダと私が狙われてる！
仲間を巻き込まないよう、離れて！"
22924,"皆、ナイルベルトのもとに集まるんだ！
敵の攻撃を分散させるぞ！"
22925,"また咆哮を？　させるものかッ……！"
22926,"何度でも止めてみせる！"
22927,"くっ……失敗した……！"
22928,"安心しろ、レンダ。
オレが護るから、落ち着くんだ。"
22929,"私がいる限り、誰も死なせないからね！"
22930,"何度でも止めてみせる！"
22931,"やるじゃないか、その調子だ！"
22932,"みんなで力を合わせましょう！"
22933,"レンダ！　ナイルベルト！
ラミットのもとに集まれ！"
22934,"奴が力を溜め始めた！
大技が来る前に、一気にたたみかけるぞ……！"
22935,"みんな、私のもとに集まって！　力を高めるの！"
22936,"バラム・キツェー！
仲間とともに、お前を討ち取ってやる……！"
22937,"手ごたえが変わった！？　硬化しやがったぞ！"
22938,"咆哮さえ止めれば、お前なんか……！"
22939,"うぁ……落ち着けアタシ。
「ダグリングアロー」で咆哮を止めるんだ。"
22940,"うう……「ダグリングアロー」さえ……放てば……。"
22941,"くっ……絶対に止められるはず……やらなきゃ……！！"
22942,"アイツが咆哮を上げる前に、「ダグリングアロー」を放つんだ！"
22943,"この調子で、止め続けてやる！"
22944,"吠えさせるものか！　「ダグリングアロー」で止めてやる！"
22945,""
22946,""
22947,""
22948,""
22949,""
22950,""
23000,"さあ、己に命ありと叫ぶなら、私を倒してみせよ……！"
23001,"やはり、肉体の枷を外さねばならないか……。"
23002,"これが最古の魔道士だ……！
拝せよ、弱き命ども！"
23003,"戒律王ゾディアークの名において、我、ハーデスが命ず……！"
23004,"まどろみに沈む同胞よ、その力を果てなる漆黒と成せ……！"
23005,"虚栄の世界に終焉を！"
23006,"光の力が暴走……いや、違う……！"
23007,"なんという……なんという、忌々しき輝き……！"
23008,"その輝きが、世界を……命を分断したッ！"
23009,"あの悲劇、繰り返させてなるものかッ！"
23010,"戒律王の権能によりて、ふたたび闇を広げん！"
23011,"終わりだ、光の化け物よ……。"
23012,"お前たちの想いを糧に、真なる世界を再生しよう。"
23013,"我が手が掴む……この星の未来を！"
23014,"友の祈りよ、明日への望みよ！　翼とならん！"
23015,"理（ことわり）への干渉こそが、魔道の真髄よ！"
23016,"滅びの言の葉を届けよう……！"
23017,"光の使徒よ、闇に沈め！"
23018,"邪魔だ、散れ！"
23019,"闇よ、魔力を我に！"
23020,"我が魂に、亀裂を入れるか……化け物め……！"
23021,"魔法のなんたるかを知るがいい！"
23022,"多重詠唱……逃げ惑え！"
23023,"これぞ闇の力！"
23024,"堕ちよ、絶望の底に……！"
23025,"冥きに眠る同胞たちよ……夢に抱きし想いを我に……！"
23026,"その想い、その願い、その祈りのすべてを、私が背負おう！"
23027,"なりそこないどもめ……！
その輝きを、覆い尽くしてくれよう……！"
23028,"我が同胞たちよ、叫ぶがいい……！"
23029,"我らの想い、我らの願い、我らの祈りが、未来を掴むのだ……！"
23030,"そして、真なる世界の再創造を完遂するッ……！"
23031,"すべてを呑み込む深淵の存在よ……！"
23032,"光を喰らいて、闇へと還せ！　ダージャ！"
23033,"なりそこないが、よく耐える……！
が、その強き想いを踏み砕いてこその勝利か……！"
23100,"聞け、大地の叫びを……感じよ、大地の重みを……
そして、沈め、大地の怒りによって……！"
23101,"我が身を鎧いし堅き地殻よ……！
手甲となりて、敵を潰せ！"
23102,"逃れられると思うなよ……！"
23103,"轢き潰してくれようぞ……！"
23104,"我が身を鎧いし堅き地殻よ……！
車輪となりて、大地を駆けよ！"
23105,"大地の怒りに砕け散れ！！"
23106,"我は、そなたの心を映す鏡……
まだ足りぬ、あの恐怖に比肩せぬと感じるならば……！"
23107,"我は、その心にこそ応えよう……！
命育む土の力よ、今ここに覚醒せよッ！"
23108,"大地よ、立ち上がれッ！"
23109,"沈み崩れて、命の苗床となるがいいッ！"
23110,"よくぞ、耐えてくれる……！
ならば見せよう、大地の力のすべてをッ！"
23111,"<Sheet(BNpcName,8350,0)/>の撃破"
23112,"_rsv_23112_-1_0_C0_0InstanceContentTextData"
23113,"_rsv_23113_-1_0_C0_0InstanceContentTextData"
23114,"_rsv_23114_-1_0_C0_0InstanceContentTextData"
23200,"<Sheet(BNpcName,8345,0)/>の撃破"
23201,""
23300,"全力で来い……！
私もまた 在るべき姿で 迎え撃ってやろう……！"
23301,"魔法のなんたるかを知るがいい！"
23302,"多重詠唱……逃げ惑え！"
23303,"これぞ闇の力！"
23304,"我が魔力で圧倒しよう……！"
23305,"なりそこないどもが……！"
23306,"異界から魂を呼び集めてまで抗うとは……！"
23307,"ならば私は、同胞たちの権能を以て戦おう！"
23308,"想いにより、影を創らん……！"
23309,"来たれ、尊厳王……！"
23310,"深淵の司祭よ、そして、死せる殉教者よ、立ち上がれ！"
23311,"その強き願いは、魂の境界さえ超えた……！"
23312,"さあ、ここからが想いの削り合いだ……！"
23313,"冥きに眠る同胞たちよ……夢に抱きし想いを我に……！"
23314,"その想い、その願い、その祈りのすべてを、私が背負おう！"
23315,"これが最古の魔道士だ……！
拝せよ、弱き命ども！"
