key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9505,,"Battalion#4","LinkRace#0",3,0.8,"ModelChara#1404","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9506,,"Battalion#4","LinkRace#0",3,1.6,"ModelChara#1496","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9507,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9508,,"Battalion#4","LinkRace#0",3,3.4,"ModelChara#1679","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9509,,"Battalion#4","LinkRace#0",3,1.1,"ModelChara#1808","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9510,,"Battalion#4","LinkRace#0",3,3.2,"ModelChara#253","BNpcCustomize#0","NpcEquip#662",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9511,,"Battalion#4","LinkRace#0",3,3.4,"ModelChara#254","BNpcCustomize#0","NpcEquip#663",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9512,,"Battalion#4","LinkRace#0",3,3.2,"ModelChara#255","BNpcCustomize#0","NpcEquip#664",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9513,,"Battalion#0","LinkRace#0",0,1,"ModelChara#2370","BNpcCustomize#869","NpcEquip#1686",7641,0,False,,"BNpcParts#0",True,False,True,True,False,0,0,0
9514,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2213","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9515,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2214","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9516,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2215","BNpcCustomize#0","NpcEquip#0",3885,0,True,,"BNpcParts#0",True,True,True,True,False,0,0,0
9517,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1935","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9518,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2390","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9519,,"Battalion#4","LinkRace#0",0,2.6,"ModelChara#1806","BNpcCustomize#0","NpcEquip#1398",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9520,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2055","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9521,,"Battalion#4","LinkRace#0",0,1,"ModelChara#769","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9522,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2391","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9523,,"Battalion#4","LinkRace#0",0,3.8,"ModelChara#121","BNpcCustomize#0","NpcEquip#422",3115,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9524,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#876","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9525,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#904","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9526,,"Battalion#4","LinkRace#0",0,2,"ModelChara#1927","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9527,,"Battalion#4","LinkRace#0",0,3,"ModelChara#2042","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9528,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#248","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9529,,"Battalion#4","LinkRace#0",0,1.6,"ModelChara#197","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9530,,"Battalion#4","LinkRace#0",0,3.3,"ModelChara#855","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9531,,"Battalion#4","LinkRace#0",0,1.4,"ModelChara#1491","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9532,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9533,,"Battalion#4","LinkRace#0",0,2.4,"ModelChara#1530","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9534,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1957","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9535,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#2075","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9536,,"Battalion#4","LinkRace#0",0,0.75,"ModelChara#2075","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9537,,"Battalion#4","LinkRace#0",0,8,"ModelChara#2021","BNpcCustomize#0","NpcEquip#1523",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9538,,"Battalion#4","LinkRace#0",0,9.5,"ModelChara#2438","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9539,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#2114","BNpcCustomize#0","NpcEquip#1624",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9540,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#2021","BNpcCustomize#0","NpcEquip#1523",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9541,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#1800","BNpcCustomize#0","NpcEquip#1544",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9542,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#757","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9543,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#758","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9544,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#759","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9545,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#760","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9546,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#761","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9547,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#970","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9548,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#49","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9549,,"Battalion#4","LinkRace#0",0,1,"ModelChara#293","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9550,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,False,False,0,0,0
9551,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9552,,"Battalion#4","LinkRace#0",3,1.4,"ModelChara#2633","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,True,True,False,0,0,0
9553,,"Battalion#4","LinkRace#0",1,0.5,"ModelChara#1096","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9554,,"Battalion#4","LinkRace#0",1,0.5,"ModelChara#1097","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9555,,"Battalion#4","LinkRace#0",1,1.4,"ModelChara#1405","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9556,,"Battalion#4","LinkRace#0",1,1.4,"ModelChara#1907","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9557,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9558,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9559,,"Battalion#4","LinkRace#0",2,1.5,"ModelChara#2743","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",False,True,True,True,False,0,0,0
9560,,"Battalion#4","LinkRace#0",0,3.3,"ModelChara#1631","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9561,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9562,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#2479","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
9563,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#390","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9564,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#1046","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9565,,"Battalion#4","LinkRace#0",0,5,"ModelChara#1983","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,False,False,0,0,0
9566,,"Battalion#4","LinkRace#0",0,3,"ModelChara#1906","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9567,,"Battalion#4","LinkRace#0",1,2,"ModelChara#83","BNpcCustomize#0","NpcEquip#0",3114,0,True,,"BNpcParts#6",True,False,True,True,False,0,0,0
9568,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1867","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9569,,"Battalion#4","LinkRace#0",0,3.3,"ModelChara#1749","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9570,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,False,False,0,0,0
9571,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#363","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9572,,"Battalion#4","LinkRace#0",1,2,"ModelChara#1006","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,False,False,0,0,0
9573,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9574,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#860","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9575,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#1624","BNpcCustomize#452","NpcEquip#1201",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9576,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1197","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,False,False,0,0,0
9577,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2234","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9578,,"Battalion#4","LinkRace#0",0,2.3,"ModelChara#170","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9579,,"Battalion#4","LinkRace#0",1,1,"ModelChara#2339","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9580,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9581,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9582,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1015","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9583,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#732","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9584,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2393","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,True,False,True,False,0,0,0
9585,,"Battalion#4","LinkRace#0",0,3,"ModelChara#1431","BNpcCustomize#0","NpcEquip#1197",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9586,,"Battalion#4","LinkRace#0",0,0.75,"ModelChara#2075","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9587,,"Battalion#4","LinkRace#0",0,0.75,"ModelChara#2075","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9588,,"Battalion#4","LinkRace#0",0,0.75,"ModelChara#2075","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9589,,"Battalion#0","LinkRace#0",0,2,"ModelChara#271","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9590,,"Battalion#4","LinkRace#0",0,1.4,"ModelChara#1210","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9591,,"Battalion#0","LinkRace#0",1,1.8,"ModelChara#2172","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9592,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1814","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9593,,"Battalion#4","LinkRace#0",1,1.75,"ModelChara#1814","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9594,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2469","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9595,,"Battalion#4","LinkRace#0",1,2,"ModelChara#106","BNpcCustomize#0","NpcEquip#0",3117,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9596,,"Battalion#4","LinkRace#0",1,2.5,"ModelChara#656","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9597,,"Battalion#0","LinkRace#0",1,1.8,"ModelChara#2172","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9598,,"Battalion#4","LinkRace#0",1,1.3,"ModelChara#249","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9599,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1759","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9600,,"Battalion#4","LinkRace#0",1,1.75,"ModelChara#1759","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9601,,"Battalion#4","LinkRace#0",1,2,"ModelChara#824","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9602,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0,0
9603,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9604,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9605,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9606,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9607,,"Battalion#4","LinkRace#0",1,1.5,"ModelChara#673","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9608,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9609,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9610,,"Battalion#0","LinkRace#0",0,1,"ModelChara#2172","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9611,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0,0
9612,,"Battalion#4","LinkRace#0",1,0.6,"ModelChara#1376","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0,0
9613,,"Battalion#4","LinkRace#0",1,0.6,"ModelChara#1377","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0,0
9614,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#764","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9615,,"Battalion#4","LinkRace#0",1,3,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9616,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1008","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9617,,"Battalion#4","LinkRace#0",0,3.8,"ModelChara#2481","BNpcCustomize#0","NpcEquip#0",3288,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9618,,"Battalion#4","LinkRace#0",0,1,"ModelChara#295","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9619,,"Battalion#0","LinkRace#0",0,2,"ModelChara#27","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9620,,"Battalion#0","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9621,,"Battalion#4","LinkRace#0",1,1.2,"ModelChara#831","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9622,,"Battalion#4","LinkRace#0",0,8,"ModelChara#2374","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9623,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#2375","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9624,,"Battalion#4","LinkRace#0",0,1,"ModelChara#764","BNpcCustomize#0","NpcEquip#0",0,7,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9625,,"Battalion#4","LinkRace#0",0,1,"ModelChara#764","BNpcCustomize#0","NpcEquip#0",0,7,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9626,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1961","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9627,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1961","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9628,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9629,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2391","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9630,,"Battalion#4","LinkRace#0",0,1,"ModelChara#768","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9631,,"Battalion#4","LinkRace#0",0,1,"ModelChara#768","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9632,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9633,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0,0
9634,,"Battalion#4","LinkRace#0",1,1.1,"ModelChara#1872","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9635,,"Battalion#4","LinkRace#0",1,2,"ModelChara#1852","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9636,,"Battalion#4","LinkRace#0",1,1,"ModelChara#2450","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
9637,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9638,,"Battalion#0","LinkRace#0",0,2.49,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,True,False,0,0,0
9639,,"Battalion#4","LinkRace#0",1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9640,,"Battalion#4","LinkRace#0",1,1,"ModelChara#1759","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0,0
9641,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2398","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9642,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2460","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9643,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1766","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
9644,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1770","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
9645,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
9646,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2402","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9647,,"Battalion#4","LinkRace#0",2,1.2,"ModelChara#2471","BNpcCustomize#227","NpcEquip#1688",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9648,,"Battalion#4","LinkRace#0",2,1.2,"ModelChara#2472","BNpcCustomize#227","NpcEquip#1687",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9649,,"Battalion#4","LinkRace#0",2,1.2,"ModelChara#2407","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9650,,"Battalion#4","LinkRace#0",0,1,"ModelChara#998","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0,0
9651,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9652,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0,0
9653,,"Battalion#4","LinkRace#0",0,1,"ModelChara#477","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
9654,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2402","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9655,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2422","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,True,0,0,0
9656,,"Battalion#4","LinkRace#0",0,3.8,"ModelChara#2440","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9657,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#2541","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,True,0,0,0
9658,,"Battalion#0","LinkRace#0",0,1,"ModelChara#14","BNpcCustomize#0","NpcEquip#360",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9659,,"Battalion#4","LinkRace#0",0,1,"ModelChara#619","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,False,False,True,False,0,0,0
9660,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1964","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",False,False,False,True,False,0,0,0
9661,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#292","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9662,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#125","BNpcCustomize#0","NpcEquip#422",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
9663,,"Battalion#4","LinkRace#0",0,1,"ModelChara#59","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0,0
