key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
111,"平手打ち","emote/hirate","","","emote/u_hirate","emote/u_hirate","","emote_ajust/u_hirate",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,5018,"/slap","ui/icon/064000/064076.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を平手打ちした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は平手打ちした。",0,1
112,"ハグ","emote/hug","","","emote/u_hug","emote/u_hug","","emote_ajust/u_hug",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,2007,"/hug","ui/icon/064000/064077.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>をハグした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はハグした。",0,1
113,"抱き合う","emote/wedding_hug","","","emote/u_wedding_hug","emote/u_wedding_hug","","emote_ajust/u_wedding_hug",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,2008,"/embrace","ui/icon/064000/064078.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は愛情を込めて、<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を抱きしめた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は抱きしめた。",229,1
114,"事件屋の決めポーズ","emote_sp/sp01_loop","emote_sp/sp01_start","","","","","",False,False,False,"スペシャル","EmoteMode#9",False,True,False,False,False,10006,"/hildibrand","ui/icon/064000/064079.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に事件屋の決めポーズをとった。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は事件屋の決めポーズをとった。",244,1
115,"拳を突き出す","emote/fistbump","","","emote/u_fistbump","emote/u_fistbump","","emote_ajust/u_fistbump",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,3000,"/fistbump","ui/icon/064000/064080.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に拳を合わせるように突き出した。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は拳を突き出した。",259,1
116,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,0,,,"","",0,0
117,"","emote/j_pose03_loop","emote/j_pose03_start","emote/j_pose03_loop","","","","",False,False,False,"","EmoteMode#1",False,False,False,False,False,0,,,"","",0,1
118,"サベネアンダンス","emote/dance03_loop","emote/dance03_start","","","","","",False,False,False,"スペシャル","EmoteMode#10",False,True,False,False,False,10007,"/thavdance","ui/icon/064000/064082.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にサベネアンダンスを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はサベネアンダンスを踊った。",288,1
119,"ゴールデンダンス","emote/dance04_loop","emote/dance04_start","","","","","",False,False,False,"スペシャル","EmoteMode#11",False,True,False,False,False,10008,"/golddance","ui/icon/064000/064083.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にゴールデンダンスを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はゴールデンダンスを踊った。",289,1
120,"太陽の舞","emote/dance02_loop","emote/dance02_start","","","","","",False,False,False,"スペシャル","EmoteMode#12",False,True,False,False,False,10009,"/sundance","ui/icon/064000/064084.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に太陽の舞を踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は太陽の舞を踊った。",283,1
121,"戦いに備える","emote/battle02","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,True,False,3001,"/battlestance","ui/icon/064000/064085.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に戦いに備えるよう促した。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦いに備えた。",305,1
122,"勝利を喜ぶ","emote/battle03","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,True,False,3002,"/victorypose","ui/icon/064000/064086.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に勝利の喜びを伝えた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は勝利を喜んだ。",306,1
123,"宙返り","emote/act_emot05","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,6000,"/backflip","ui/icon/064000/064087.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に宙返りしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は宙返りした。",308,1
124,"抱拳礼","emote/act_emot04","","","emote/u_act_emot04","emote/u_act_emot04","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,12,"/easterngreeting","ui/icon/064000/064088.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に抱拳礼をした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は抱拳礼をした。",309,1
125,"閃く","emote_sp/sp02","","emote_sp/add_sp02","emote_sp/u_sp02","emote_sp/u_sp02","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,3003,"/eureka","ui/icon/064000/064089.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を見て閃いた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は閃いた。",304,1
126,"モグモグダンス","emote/dance05_loop","emote/dance05_start","","","","","",False,False,False,"スペシャル","EmoteMode#13",False,True,False,False,False,10011,"/mogdance","ui/icon/064000/064090.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にモグモグダンスを踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はモグモグダンスを踊った。",67862,1
127,"「イイ！」","emote/act_emot07","","","emote/u_act_emot07","emote/u_act_emot07","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,3004,"/haurchefant","ui/icon/064000/064091.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に「イイ！」と伝えた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は「イイ！」と示した。",318,1
128,"ウォームアップ","emote/act_emot06","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,6001,"/easternstretch","ui/icon/064000/064092.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にウォームアップしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はウォームアップした。",323,1
129,"東方の伝統舞踊","emote/dance06_loop","emote/dance06_start","","","","","",False,False,False,"スペシャル","EmoteMode#14",False,True,False,False,False,10018,"/easterndance","ui/icon/064000/064093.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に東方の伝統舞踊を踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は東方の伝統舞踊を踊った。",324,1
130,"戦士の演武：壱","emote/loop_emot01_loop","emote/loop_emot01_start","","","","","",False,False,False,"スペシャル","EmoteMode#15",False,True,False,False,False,10012,"/rangerpose1r","ui/icon/064000/064094.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に戦士の演武：壱を決めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦士の演武：壱を決めた。",315,1
131,"戦士の演武：弐","emote/loop_emot03_loop","emote/loop_emot03_start","","","","","",False,False,False,"スペシャル","EmoteMode#16",False,True,False,False,False,10014,"/rangerpose2r","ui/icon/064000/064095.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に戦士の演武：弐を決めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦士の演武：弐を決めた。",316,1
132,"戦士の演武：参","emote/loop_emot02_loop","emote/loop_emot02_start","","","","","",False,False,False,"スペシャル","EmoteMode#17",False,True,False,False,False,10016,"/rangerpose3r","ui/icon/064000/064096.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に戦士の演武：参を決めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦士の演武：参を決めた。",317,1
133,"表情：ウィンク右","facial/pose/wink","","facial/pose/wink","facial/pose/wink","facial/pose/wink","facial/pose/wink","",True,True,True,"表情","EmoteMode#0",False,False,False,False,False,20004,"/wink","ui/icon/064000/064118.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にウィンクしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はウィンクした。",0,1
134,"戦士の演武：壱ノ裏","emote/loop_emot04_loop","emote/loop_emot04_start","","","","","",False,False,False,"スペシャル","EmoteMode#18",False,True,False,False,False,10013,"/rangerpose1l","ui/icon/064000/064097.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に戦士の演武：壱ノ裏を決めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦士の演武：壱ノ裏を決めた。",315,1
135,"戦士の演武：弐ノ裏","emote/loop_emot06_loop","emote/loop_emot06_start","","","","","",False,False,False,"スペシャル","EmoteMode#19",False,True,False,False,False,10015,"/rangerpose2l","ui/icon/064000/064098.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に戦士の演武：弐ノ裏を決めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦士の演武：弐ノ裏を決めた。",316,1
136,"戦士の演武：参ノ裏","emote/loop_emot05_loop","emote/loop_emot05_start","","","","","",False,False,False,"スペシャル","EmoteMode#20",False,True,False,False,False,10017,"/rangerpose3l","ui/icon/064000/064099.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に戦士の演武：参ノ裏を決めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は戦士の演武：参ノ裏を決めた。",317,1
137,"顔を覆う","emote/act_emot02","","","emote/u_act_emot02","emote/u_act_emot02","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,5019,"/facepalm","ui/icon/064000/064326.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に顔を覆ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は顔を覆った。",0,1
138,"斬鉄剣","emote/battle04","","","","","","",False,False,False,"スペシャル","EmoteMode#0",False,True,False,True,False,12001,"/zantetsuken","ui/icon/064000/064327.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に空間を斬り裂いてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は空間を斬り裂いた。",328,1
139,"肉体美","emote/act_emot10","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,5100,"/flex","ui/icon/064000/064328.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に肉体美を誇ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は肉体美を誇った。",0,1
140,"黙祷","emote/act_emot09","","emote/add_act_emot09","emote/u_act_emot09","emote/u_act_emot09","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,1010,"/respect","ui/icon/064000/064329.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に黙祷を捧げてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は黙祷を捧げた。",0,1
141,"表情：悪だくみ","facial/pose/bad","","facial/pose/bad","facial/pose/bad","facial/pose/bad","facial/pose/bad","",True,True,True,"表情","EmoteMode#0",False,False,False,False,False,20017,"/sneer","ui/icon/064000/064119.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にあくどそうな表情をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はあくどそうな表情をした。",0,1
142,"おねだり","emote/act_emot08","","emote/add_act_emot08","emote/u_act_emot08","emote/u_act_emot08","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6002,"/prettyplease","ui/icon/064000/064330.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>におねだりした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はおねだりした。",331,1
143,"死んだふり","emote/loop_emot07_loop","emote/loop_emot07_start","","","emote/loop_emot07_loop","","",False,True,True,"スペシャル","EmoteMode#21",False,True,False,False,False,11501,"/playdead","ui/icon/064000/064331.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に死んだふりをしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は死んだふりをした。",330,1
144,"氷結の幻想","emote_sp/sp03","","","","","","",False,False,False,"スペシャル","EmoteMode#0",False,True,False,False,False,12002,"/iceheart","ui/icon/064000/064332.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に氷とともに舞ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は氷とともに舞った。",329,1
145,"太陽と月の舞","emote/dance07_loop","emote/dance07_start","","","","","",False,False,False,"スペシャル","EmoteMode#22",False,True,False,False,False,10010,"/moonlift","ui/icon/064000/064333.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に太陽と月の舞を踊ってみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は太陽と月の舞を踊った。",332,1
146,"愛を表現する","emote_sp/sp04","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,1012,"/dote","ui/icon/064000/064334.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に愛を表現してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は愛を表現した。",333,1
147,"愛を表現する","emote_sp/sp04_no_target","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,0,,,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に愛を表現してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は愛を表現した。",333,1
148,"眼鏡を正す","emote/act_emot03","","","emote/u_act_emot03","emote/u_act_emot03","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6003,"/spectacles","ui/icon/064000/064335.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に眼鏡の位置を正してみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は眼鏡の位置を正した。",334,1
149,"歌姫を真似る","emote_sp/sp05_loop","emote_sp/sp05_start","","","","","",False,False,False,"スペシャル","EmoteMode#23",False,True,False,False,False,10019,"/songbird","ui/icon/064000/064336.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に歌姫の真似をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は歌姫を真似た。",335,1
150,"水面に浮く","","emote/swim_on_emot01_start","","","emote/swim_on_emot01_loop","","",False,True,False,"スペシャル","EmoteMode#24",False,True,False,False,False,11001,"/waterfloat","ui/icon/064000/064337.tex","","",0,1
151,"水中宙返り","","","","","emote/swim_under_emot01","","",False,False,True,"全般","EmoteMode#0",False,True,False,False,False,6004,"/waterflip","ui/icon/064000/064338.tex","","",340,1
152,"表情：口をすぼめる","facial/pose/kiss","","facial/pose/kiss","facial/pose/kiss","facial/pose/kiss","facial/pose/kiss","",True,True,True,"表情","EmoteMode#0",False,False,False,False,False,20018,"/puckerup","ui/icon/064000/064120.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に口をすぼめてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は口をすぼめた。",0,1
153,"力を高める","emote_sp/sp06","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,6005,"/powerup","ui/icon/064000/064339.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に力を高めてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は力を高めた。",343,1
154,"東方風お辞儀","emote/act_emot11","","","","","","",False,False,False,"全般","EmoteMode#0",False,True,False,False,False,2,"/easternbow","ui/icon/064000/064340.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に東方風のお辞儀をした。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は東方風のお辞儀をした。",68016,1
155,"スクワット","emote/loop_emot10_loop","emote/loop_emot10_start","","","","","",False,False,False,"スペシャル","EmoteMode#25",False,True,False,False,False,11002,"/squats","ui/icon/064000/064341.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にスクワットしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はスクワットした。",373,1
156,"腕立て伏せ","emote/loop_emot08_loop","emote/loop_emot08_start","","","","","",False,False,False,"スペシャル","EmoteMode#26",False,True,False,False,False,11003,"/pushups","ui/icon/064000/064342.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に腕立て伏せをしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は腕立て伏せをした。",373,1
157,"腹筋運動","emote/loop_emot09_loop","emote/loop_emot09_start","","","","","",False,False,False,"スペシャル","EmoteMode#27",False,True,False,False,False,11004,"/situps","ui/icon/064000/064343.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に腹筋運動をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は腹筋運動をした。",373,1
158,"深呼吸","emote/loop_emot11_loop","emote/loop_emot11_start","","","","","",False,False,False,"スペシャル","EmoteMode#28",False,True,False,False,False,11005,"/breathcontrol","ui/icon/064000/064344.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に深呼吸をしてみせた。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は深呼吸した。",373,1
159,"話す","emote/act_emot12","","emote/add_act_emot12","emote/u_act_emot12","emote/u_act_emot12","","",True,True,True,"全般","EmoteMode#0",False,True,False,False,False,6006,"/converse","ui/icon/064000/064345.tex","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に話した。","<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は話した。",0,1
