key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1051,"榆木木材",10,3,"紫杉木材",10,3,"钴铁钉",6,3,"钴铁连接板",10,3,"鬼胶",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1052,"胡桃木材",6,3,"钴铁钉",10,3,"钴铁连接板",10,3,"切石",10,3,"亚麻帆布",6,3,"玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1053,"梣木木材",30,3,"胡桃木材",30,3,"橡木木材",30,3,"白钢钉",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1054,"榆木木材",30,3,"紫杉木材",30,3,"钴铁钉",15,3,"钴铁连接板",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1055,"胡桃木材",15,3,"钴铁钉",30,3,"钴铁连接板",30,3,"切石",30,3,"亚麻帆布",15,3,"玻璃板",8,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1056,"梣木木材",55,3,"胡桃木材",55,3,"橡木木材",55,3,"白钢钉",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1057,"榆木木材",55,3,"紫杉木材",55,3,"钴铁钉",25,3,"钴铁连接板",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1058,"胡桃木材",25,3,"钴铁钉",55,3,"钴铁连接板",55,3,"切石",55,3,"亚麻帆布",25,3,"玻璃板",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1059,"梣木木材",10,3,"胡桃木材",10,3,"橡木木材",10,3,"白钢钉",10,3,"鬼胶",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1060,"榆木木材",10,3,"紫杉木材",10,3,"钴铁钉",6,3,"钴铁连接板",10,3,"鬼胶",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1061,"胡桃木材",6,3,"钴铁钉",10,3,"钴铁连接板",10,3,"切石",10,3,"亚麻帆布",6,3,"玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1062,"梣木木材",30,3,"胡桃木材",30,3,"橡木木材",30,3,"白钢钉",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1063,"榆木木材",30,3,"紫杉木材",30,3,"钴铁钉",15,3,"钴铁连接板",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1064,"胡桃木材",15,3,"钴铁钉",30,3,"钴铁连接板",30,3,"切石",30,3,"亚麻帆布",15,3,"玻璃板",8,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1065,"梣木木材",55,3,"胡桃木材",55,3,"橡木木材",55,3,"白钢钉",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1066,"榆木木材",55,3,"紫杉木材",55,3,"钴铁钉",25,3,"钴铁连接板",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1067,"胡桃木材",25,3,"钴铁钉",55,3,"钴铁连接板",55,3,"切石",55,3,"亚麻帆布",25,3,"玻璃板",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1068,"梣木木材",10,3,"胡桃木材",10,3,"橡木木材",10,3,"白钢钉",10,3,"鬼胶",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1069,"榆木木材",10,3,"紫杉木材",10,3,"钴铁钉",6,3,"钴铁连接板",10,3,"鬼胶",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1070,"胡桃木材",6,3,"钴铁钉",10,3,"钴铁连接板",10,3,"切石",10,3,"亚麻帆布",6,3,"玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1071,"梣木木材",30,3,"胡桃木材",30,3,"橡木木材",30,3,"白钢钉",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1072,"榆木木材",30,3,"紫杉木材",30,3,"钴铁钉",15,3,"钴铁连接板",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1073,"胡桃木材",15,3,"钴铁钉",30,3,"钴铁连接板",30,3,"切石",30,3,"亚麻帆布",15,3,"玻璃板",8,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1074,"梣木木材",55,3,"胡桃木材",55,3,"橡木木材",55,3,"白钢钉",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1075,"榆木木材",55,3,"紫杉木材",55,3,"钴铁钉",25,3,"钴铁连接板",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1076,"胡桃木材",25,3,"钴铁钉",55,3,"钴铁连接板",55,3,"切石",55,3,"亚麻帆布",25,3,"玻璃板",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1077,"梣木木材",10,3,"胡桃木材",10,3,"橡木木材",10,3,"白钢钉",10,3,"鬼胶",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1078,"榆木木材",10,3,"紫杉木材",10,3,"钴铁钉",6,3,"钴铁连接板",10,3,"鬼胶",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1079,"胡桃木材",6,3,"钴铁钉",10,3,"钴铁连接板",10,3,"切石",10,3,"亚麻帆布",6,3,"玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1080,"梣木木材",30,3,"胡桃木材",30,3,"橡木木材",30,3,"白钢钉",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1081,"榆木木材",30,3,"紫杉木材",30,3,"钴铁钉",15,3,"钴铁连接板",30,3,"鬼胶",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1082,"胡桃木材",15,3,"钴铁钉",30,3,"钴铁连接板",30,3,"切石",30,3,"亚麻帆布",15,3,"玻璃板",8,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1083,"梣木木材",55,3,"胡桃木材",55,3,"橡木木材",55,3,"白钢钉",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1084,"榆木木材",55,3,"紫杉木材",55,3,"钴铁钉",25,3,"钴铁连接板",55,3,"鬼胶",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1085,"胡桃木材",25,3,"钴铁钉",55,3,"钴铁连接板",55,3,"切石",55,3,"亚麻帆布",25,3,"玻璃板",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1086,"云杉木材",5,3,"圣雪松材",5,3,"白钢钉",5,3,"鬼胶",5,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1087,"暗栗木木材",5,3,"祝圣栗木木材",5,3,"钴铁钉",5,3,"鬼胶",5,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1088,"祝圣栗木木材",5,3,"切石",5,3,"腐殖质",5,3,"黑衣森林幼苗",5,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1089,"云杉木材",5,9,"圣雪松材",5,9,"白钢钉",5,9,"鬼胶",5,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1090,"暗栗木木材",5,9,"祝圣栗木木材",5,9,"钴铁钉",5,9,"鬼胶",5,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1091,"祝圣栗木木材",5,9,"切石",5,9,"腐殖质",5,9,"黑衣森林幼苗",5,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1092,"云杉木材",5,15,"圣雪松材",5,15,"白钢钉",5,15,"鬼胶",5,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1093,"暗栗木木材",5,15,"祝圣栗木木材",5,15,"钴铁钉",5,15,"鬼胶",5,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1094,"祝圣栗木木材",5,15,"切石",5,15,"腐殖质",5,15,"黑衣森林幼苗",5,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1100,"红木木材",7,3,"白钢锭",6,3,"白钢折叶",6,3,"切石",7,3,"玻璃板",7,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1101,"雪松木材",2,3,"灵银锭",2,3,"白钢折叶",6,3,"切石",7,3,"玻璃板",7,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1102,"圣雪松材",1,3,"灵银锭",2,3,"白钢折叶",2,3,"切石",7,3,"玻璃板",7,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1103,"暗栗木木材",2,3,"灵银锭",2,3,"白钢折叶",6,3,"切石",7,3,"玻璃板",7,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1104,"铁刀木角材",3,3,"白钢折叶",3,3,"玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1105,"超硬加隆德钢",1,3,"白钢折叶",3,3,"樟木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1106,"祝圣栗木木材",3,3,"白钢折叶",3,3,"玻璃板",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1107,"松木木材",3,3,"柿木木材",1,3,"白钢折叶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1108,"榉木木材",3,3,"甲胶",3,3,"硬银块",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1109,"柿木木材",3,3,"钼钢锭",3,3,"猛虎革",2,3,"麦秆",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1150,"云杉木材",8,3,"白钢折叶",6,3,"切石",6,3,"玻璃板",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1151,"雪松木材",4,3,"白钢折叶",6,3,"切石",6,3,"玻璃板",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1152,"圣雪松材",2,3,"白钢折叶",6,3,"棉布帆布",6,3,"玻璃板",6,3,"腐殖质",6,3,"拉诺西亚幼苗",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1153,"暗栗木木材",4,3,"白钢折叶",6,3,"亚麻帆布",6,3,"玻璃板",6,3,"腐殖质",6,3,"拉诺西亚幼苗",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1154,"铁刀木角材",3,3,"玻璃板",3,3,"暗栗木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1155,"铁刀木木材",1,3,"玻璃板",3,3,"樟木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1156,"铁刀木木材",1,3,"玻璃板",3,3,"樟木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1157,"樟木木材",3,3,"玻璃板",3,3,"山毛榉原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1158,"榉木木材",3,3,"山毛榉原木",3,3,"柿木木材",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1159,"柿木木材",3,3,"柿木原木",3,3,"钼钢锭",2,3,"白金锭",2,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1200,"黑铁锭",25,3,"白钢锭",25,3,"绿金锭",25,3,"切石",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1201,"灵银锭",7,3,"白钢锭",15,3,"绿金锭",15,3,"切石",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1202,"灵银锭",7,3,"钴铁锭",15,3,"玫瑰金锭",3,3,"切石",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1203,"灵银锭",7,3,"钴铁锭",15,3,"玫瑰金锭",3,3,"切石",25,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1204,"龙堡绒树",1,3,"星性岩",3,3,"暗栗木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1205,"星性岩",3,3,"白妙草",3,3,"樟木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1206,"星性岩",3,3,"白妙草",3,3,"云海橡果",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1207,"柿木木材",1,3,"硬钢锭",3,3,"星红石",3,3,"板岩",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1208,"柿木木材",2,3,"板岩",3,3,"真龙黑曜石",2,3,"玉钢锭",1,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1209,"竹材",2,3,"榉木木材",3,3,"翠银沙",2,3,"葛布",2,3,"麦秆",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1250,"榆木木材",6,3,"白钢锭",6,3,"玫瑰金锭",4,3,"玻璃板",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1251,"雪松木材",4,3,"白钢锭",6,3,"玫瑰金锭",4,3,"玻璃板",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1252,"雪松木材",6,3,"白钛块",6,3,"玫瑰金锭",3,3,"玻璃板",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1253,"雪松木材",6,3,"白钛块",6,3,"翡翠硬玉",6,3,"玫瑰金锭",4,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1254,"铁刀木角材",3,3,"白钛锭",3,3,"桦木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1255,"祝圣栗木木材",3,3,"铁刀木角材",1,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1256,"祝圣栗木木材",3,3,"硬化樟木木材",1,3,"云海橡果",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1257,"松木木材",3,3,"榉木木材",1,3,"星红石",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1258,"榉木木材",2,3,"皇金附魔墨水",2,3,"皇金沙",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1259,"白金锭",3,3,"卸铁锭",2,3,"玉钢锭",2,3,"翠银沙",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1300,"白钢铆钉",4,3,"玫瑰金锭",4,3,"巨蟾蜍革",4,3,"棉布帆布",4,3,"玻璃板",4,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1301,"圣雪松材",2,3,"灵银锭",8,3,"钴铁铆钉",8,3,"黄铜锭",8,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1302,"圣雪松材",2,3,"玄钢板",6,3,"灵银锭",6,3,"绿金锭",10,3,"玻璃板",7,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1303,"白钛块",6,3,"灵银锭",4,3,"长颈驼革",4,3,"青麻布",4,3,"玻璃板",7,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1304,"龙堡绒树",1,3,"星性岩",3,3,"桦木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1305,"白钛锭",3,3,"切石",3,3,"樟木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1350,"红木木材",6,3,"黑铁锭",7,3,"亚麻线",7,3,"亚麻帆布",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1351,"雪松木材",3,3,"钴铁锭",4,3,"亚麻线",7,3,"亚麻帆布",6,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1352,"圣雪松材",1,3,"钴铁铆钉",6,3,"玄钢板",3,3,"石灰岩",15,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1353,"暗栗木木材",3,3,"钴铁铆钉",6,3,"灵银锭",3,3,"灰泥",8,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1354,"铁刀木角材",3,3,"圣青麻布",1,3,"桦木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1355,"祝圣栗木木材",3,3,"白妙草",3,3,"樟木原木",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1400,"圣雪松材",3,3,"钴铁钉",3,3,"烧结砖",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1401,"桦木木材",3,3,"钴铁钉",3,3,"纤维衬料",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1402,"星桦木木材",1,3,"大理石",3,3,"白妙草",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1403,"圣雪松材",3,9,"钴铁钉",3,9,"烧结砖",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1404,"桦木木材",3,9,"钴铁钉",3,9,"纤维衬料",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1405,"星桦木木材",1,9,"大理石",3,9,"白妙草",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1406,"圣雪松材",3,15,"钴铁钉",3,15,"烧结砖",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1407,"桦木木材",3,15,"钴铁钉",3,15,"纤维衬料",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1408,"星桦木木材",1,15,"大理石",3,15,"白妙草",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1409,"祝圣栗木木材",3,3,"钴铁钉",3,3,"鳞胶",1,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1410,"樟木木材",1,3,"钴铁钉",3,3,"鳞胶",1,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1411,"硬化樟木木材",1,3,"陆行鸟之羽",3,3,"白妙草",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1412,"祝圣栗木木材",3,9,"钴铁钉",3,9,"鳞胶",1,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1413,"樟木木材",1,9,"钴铁钉",3,9,"鳞胶",1,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1414,"硬化樟木木材",1,9,"陆行鸟之羽",3,9,"烧结砖",3,9,"白妙草",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1415,"祝圣栗木木材",3,15,"钴铁钉",3,15,"鳞胶",1,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1416,"樟木木材",1,15,"钴铁钉",3,15,"鳞胶",1,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1417,"硬化樟木木材",1,15,"陆行鸟之羽",3,15,"烧结砖",3,15,"白妙草",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1418,"桦木木材",3,3,"钴铁钉",3,3,"烧结砖",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1419,"星桦木木材",1,3,"钴铁钉",3,3,"纤维衬料",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1420,"柚木木材",1,3,"灰泥",3,3,"云海橡果",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1421,"桦木木材",3,9,"钴铁钉",3,9,"烧结砖",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1422,"星桦木木材",1,9,"钴铁钉",3,9,"纤维衬料",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1423,"柚木木材",1,9,"灰泥",3,9,"云海橡果",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1424,"桦木木材",3,15,"钴铁钉",3,15,"烧结砖",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1425,"星桦木木材",1,15,"钴铁钉",3,15,"纤维衬料",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1426,"柚木木材",1,15,"灰泥",3,15,"云海橡果",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1427,"祝圣栗木木材",3,3,"钴铁钉",3,3,"鳞胶",1,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1428,"樟木木材",1,3,"钴铁钉",3,3,"鳞胶",1,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1429,"硬化樟木木材",1,3,"云海橡果",3,3,"白妙草",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1430,"祝圣栗木木材",3,9,"钴铁钉",3,9,"鳞胶",1,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1431,"樟木木材",1,9,"钴铁钉",3,9,"鳞胶",1,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1432,"硬化樟木木材",1,9,"云海橡果",3,9,"白妙草",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1433,"祝圣栗木木材",3,15,"钴铁钉",3,15,"鳞胶",1,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1434,"樟木木材",1,15,"钴铁钉",3,15,"鳞胶",1,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1435,"硬化樟木木材",1,15,"云海橡果",3,15,"白妙草",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1436,"硬化樟木木材",3,3,"钴铁钉",3,3,"板岩",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1437,"山毛榉木材",3,3,"硬钢块",3,3,"赤麻布",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1438,"落叶松木材",3,3,"柿漆",3,3,"星红石",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1439,"硬化樟木木材",3,9,"钴铁钉",3,9,"板岩",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1440,"山毛榉木材",3,9,"硬钢块",3,9,"赤麻布",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1441,"落叶松木材",3,9,"柿漆",3,9,"星红石",3,9,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1442,"硬化樟木木材",3,15,"钴铁钉",3,15,"板岩",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1443,"山毛榉木材",3,15,"硬钢块",3,15,"赤麻布",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1444,"落叶松木材",3,15,"柿漆",3,15,"星红石",3,15,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1445,"山毛榉木材",3,3,"钴铁钉",3,3,"鳞胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
1446,"落叶松木材",3,3,"硬钢块",3,3,"甲胶",3,3,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0
